produto_key,nome_produto,descricao_produto,marca,preco,estoque,peso_kg,categoria_key,nome_categoria,descricao_categoria,fornecedor_key,nome_fornecedor,estado_fornecedor,dw_record_hash,dw_valid_from,dw_valid_to,dw_is_current,produto_sk,_gold_airflow_run_id,_gold_processed_at
4166,Puma Slim Repellendus 7996,Optio maxime harum alias necessitatibus maiores perferendis voluptas velit.,Puma,1577.18,370,22.29,12900,Livros - Est,Coleção completa para todos os gostos,6831,Araújo Ltda.,PR,364b943e690c6d3f345795a2bcafde884d8d9c0045837b414d09252340c6b44c,1900-01-01,9999-12-31 23:59:59,True,ffbb6f8d40d761898c3e5b966e52e11678ac36348b8b7460980c32ed95146ae3,manual_run_1,2026-06-24 00:59:43.317
4200,Positivo Super Eveniet 1873,Voluptatem beatae perferendis eos voluptas culpa perspiciatis incidunt ex molestiae non nisi est.,Positivo,1679.34,35,22.83,14630,Móveis - Dolores,Produtos importados e nacionais,5171,Macedo Santos - EI,RR,1f024774fe5e95df92c9a65bdb2a06e3f9a79adf57521424fffc64d42cf07078,1900-01-01,9999-12-31 23:59:59,True,3195fc991d37739472f6398552b79e168b91d00a3558ed0eeffda25ab9b14cf2,manual_run_1,2026-06-24 00:59:43.317
425,Electrolux Lite Earum 2928,Repudiandae possimus odit quaerat illum consequatur laborum quibusdam laborum ratione.,Electrolux,547.4,125,15.26,1738,Bebidas - Impedit,Produtos importados e nacionais,4771,Porto,AM,699c0271fe928204794dbfe1f788ec0823ff9210146bd5af8efa235cb4b6e28b,1900-01-01,9999-12-31 23:59:59,True,d6c626574fdb1a9305f2755bc020207bd0ce4cbf2bf8fb7cfaaa4daf6589d99e,manual_run_1,2026-06-24 00:59:43.317
4264,Adidas Max Ab 7896,Omnis quasi repellendus blanditiis dolorem minus.,Adidas,2350.71,282,0.82,7987,Pet Shop - Culpa,Produtos importados e nacionais,12715,da Rocha S.A.,MT,d1ba4b1d74ade0995404be44110f6aeeea65c9f570cd75a9467fcbed959c7c55,1900-01-01,9999-12-31 23:59:59,True,64682e518eabb5d4c3f0172a7fd1aa362c6dc90cd655862f48ae2de279babc61,manual_run_1,2026-06-24 00:59:43.317
4510,Philips Lite Temporibus 9736,Corporis optio maiores enim est commodi aliquam asperiores voluptates beatae mollitia.,Philips,3692.5,139,20.8,13452,Limpeza - Ut,Variedade completa para todas as necessidades,8543,da Paz,BA,a599b572ee4721e64c9cb7865e6c6514530989029544a5760b8d7e4a3575dcd1,1900-01-01,9999-12-31 23:59:59,True,fbcbcfe4d7eb4bdc5ecb61799c57126e5538f39c318d0ab3cf7a658bfb6de1fb,manual_run_1,2026-06-24 00:59:43.317
4593,Oster Ultra Voluptatum 9466,Odio autem minima quos non ratione dolorem architecto incidunt reiciendis nulla.,Oster,2692.65,149,8.27,1369,Cinema - Adipisci,Novidades e lançamentos da temporada,2538,Rocha S.A.,AP,0b4ebe5a865f2d0efc7502fc5e440898b860976eb0866ddab385e8853a665f88,1900-01-01,9999-12-31 23:59:59,True,23855ff75637751b3b552c6f6f1d2a7b44d483d0c6c9310d82901004dd5539a8,manual_run_1,2026-06-24 00:59:43.317
4834,LG Ultra Voluptates 5292,Sequi ipsam autem pariatur tempore eum.,LG,236.34,149,22.18,2717,Culinária - Itaque,As melhores marcas e preços do mercado,3870,Carvalho S.A.,PB,ea6e0c3cf042f695c8b2fc6ec3c1e12cda9aff400e79cb7f8904132dd0f36b8d,1900-01-01,9999-12-31 23:59:59,True,f090d03f449ca8fc111b085c2ee5d2ba90ede267f0e42408ed8ddcbbac9f9b63,manual_run_1,2026-06-24 00:59:43.317
4887,LG Plus Quibusdam 3560,Sit explicabo recusandae expedita tenetur odit tenetur quia placeat adipisci placeat perspiciatis dolore.,LG,818.46,233,21.79,9224,Calçados - Pariatur,As melhores marcas e preços do mercado,3730,Silveira S.A.,PI,c17c34504fd14642bcc2e5d1b025b62eafc7469533af4086de159e8475b2f402,1900-01-01,9999-12-31 23:59:59,True,4f292d24a87f9b7bd69cae593edd6d2fac089dfe8550bbbc46c2b790473c08bb,manual_run_1,2026-06-24 00:59:43.317
5162,Mondial Ultra Dolores 1949,Pariatur harum tempore eligendi cumque ipsum reiciendis accusamus.,Mondial,4556.01,158,5.17,10192,Casa & Jardim - Sint,Produtos importados e nacionais,10922,Nogueira,TO,6769363377d751621b8e8e4d247e07d6cb1c867caa54078b0e65fbd684e2effc,1900-01-01,9999-12-31 23:59:59,True,49848bf1880f4032ecfadc89b7c4092f8b8ef03b0131a16e1150ce4f61e0e6f6,manual_run_1,2026-06-24 00:59:43.317
5186,Philips Turbo Eius 2091,Animi laborum ab sit voluptatibus magnam repellat itaque vitae debitis veniam voluptatum placeat.,Philips,934.99,200,25.7,12699,Viagem - Incidunt,Produtos importados e nacionais,13392,Freitas S/A,TO,bb35140d54abc77b8a3457bb66cfd3c6409270f468f15841a6b32603078574aa,1900-01-01,9999-12-31 23:59:59,True,1f926ed89c7f885c4691d9c996abc726fe4d922c4d9d6e0694101f36d085ade7,manual_run_1,2026-06-24 00:59:43.317
524,Motorola Lite Dolor 2855,Corporis assumenda saepe vitae perspiciatis illo laudantium.,Motorola,491.5,105,19.39,9338,Ar Livre - Esse,Variedade completa para todas as necessidades,11354,Machado e Filhos,AC,be9d7661deb989399fef8011caab61d716596492b2196b8e9e622651b0231ada,1900-01-01,9999-12-31 23:59:59,True,40f5e4f5756199080a6f3d3aa54c76d7108f6b2e46d9d2b850b67b49ef201ea2,manual_run_1,2026-06-24 00:59:43.317
5280,Lenovo Plus Minus 6416,Tempora dignissimos est officia vel porro suscipit laudantium nesciunt nisi reprehenderit pariatur.,Lenovo,3292.82,225,19.94,10832,Roupas - Placeat,Seleção especial com ótimo custo-benefício,2963,Pacheco Cirino Ltda.,MS,6ba9e770b1078dc37171ba8f9a93afd09818d982f74c3fd2739fdb5870f163c5,1900-01-01,9999-12-31 23:59:59,True,3dbf165038ce66233a3e6df674ac9e7f6d4c92c1374889227a411c7af0d63636,manual_run_1,2026-06-24 00:59:43.317
5413,Xiaomi Plus Dolorem 9788,Mollitia asperiores maiores exercitationem qui est repudiandae quaerat quia delectus.,Xiaomi,757.18,229,27.51,12524,Jóias - Illum,Itens exclusivos e limitados,7774,Pimenta,ES,57bab27056069ff2508c7d574088813b550d75ef3bc901ed69481c20512b4935,1900-01-01,9999-12-31 23:59:59,True,6838dd21e4c8a46f51bf5ae1c1642458a2b0969c844f9523640072ffb2173625,manual_run_1,2026-06-24 00:59:43.317
5440,Oster Slim Ratione 2466,Fuga veniam odit similique non magnam.,Oster,4374.31,459,28.87,5883,Limpeza - Minus,Seleção especial com ótimo custo-benefício,10446,Garcia Moreira - EI,MS,0f88ffdb94b5fa96ed3877ea94ef9b5e593df306d379282b098ab6102da437b2,1900-01-01,9999-12-31 23:59:59,True,e45b146409711bc1230be79d32b9bccb57dcf31b22197c27839068160ed9afc3,manual_run_1,2026-06-24 00:59:43.317
5502,Localfrio Lite Recusandae 7749,Et vero modi consequuntur dicta fuga hic iure facilis quisquam ullam.,Localfrio,3008.89,271,8.39,7816,Limpeza - Perferendis,Novidades e lançamentos da temporada,13735,Castro,PB,59dc74f1a82b7ab0b84b9ec3ee2e015df190589664da9fa074d050d88de67ac0,1900-01-01,9999-12-31 23:59:59,True,6a2b406b8bb8009605cff4c96607cb63ca512548984c7cdd1c1b4929e4f99c82,manual_run_1,2026-06-24 00:59:43.317
5637,Apple Max Expedita 4922,Dolore dicta nam earum nulla expedita fugiat nobis harum repellat minima.,Apple,1700.16,215,0.39,5864,Papelaria - Quo,Novidades e lançamentos da temporada,2003,Cavalcanti - EI,MS,6f9c20510b01d6554c560e81e33769dc8e2ec6db159031fac5a7eea4f5b059ef,1900-01-01,9999-12-31 23:59:59,True,2ef9b715e4e7df55ee14f1a7c4281e90ab175ab227a932a72cff57b8cad2e1f5,manual_run_1,2026-06-24 00:59:43.317
5722,Xiaomi Ultra Minima 2182,Nostrum doloribus quibusdam non id sequi laboriosam quis.,Xiaomi,3776.24,262,15.09,11669,Cinema - Rerum,Novidades e lançamentos da temporada,2346,Garcia Barbosa e Filhos,MA,0593af2837483be6ae0a841658a27b0e2c0ba98bbe0b0aaf1405b927a7a96413,1900-01-01,9999-12-31 23:59:59,True,c843d4e8c14e4345929c15882e838e66b2775110b7dba22c39e4b2582eeb2201,manual_run_1,2026-06-24 00:59:43.317
5764,Motorola Pro Harum 8179,Unde aliquam officia id dolor optio excepturi fuga ducimus harum ipsum.,Motorola,3452.43,277,27.15,12143,Livros - Sequi,Seleção especial com ótimo custo-benefício,7009,Gonçalves,SP,5960a25288eea80c3addd1fbe02717a659db8791e982d1df3e64e8c71ee76a38,1900-01-01,9999-12-31 23:59:59,True,64d4ded3d06036bde34e115a87f939b06789090e92a98e0ada430fdb17141173,manual_run_1,2026-06-24 00:59:43.317
5820,Multilaser Turbo Explicabo 4692,Modi voluptas adipisci quis excepturi quas fuga rem dolor.,Multilaser,2322.74,1,18.64,1871,Ferramentas - Officiis,As melhores marcas e preços do mercado,4563,Cunha,RJ,947c41784f5dbf274ddea3eb48f0cae8ae76f4b5c5752d929a1523b4bcd0c0c5,1900-01-01,9999-12-31 23:59:59,True,21237ce314cda71c20ff5acb8007577a650ca8561621c7b37c1a05e606060c1b,manual_run_1,2026-06-24 00:59:43.317
5834,Puma Lite Eligendi 2570,Temporibus blanditiis voluptas inventore deleniti quas error sint dolorem.,Puma,1214.2,193,0.94,6417,Ar Livre - Vel,Itens exclusivos e limitados,6662,Costela,SP,c32d9dbda76b85d43d1980d5084d49dc6d7d218ee4cf1db57becd40a1971b888,1900-01-01,9999-12-31 23:59:59,True,595141fc991c0da1a004283b49bbf05d2aa6f60b9a894791967b4858030568ea,manual_run_1,2026-06-24 00:59:43.317
6149,Oster Max Sapiente 8179,Possimus libero odio quia nam ullam debitis voluptate.,Oster,1550.33,394,9.01,6768,Ferramentas - Mollitia,Seleção especial com ótimo custo-benefício,11862,Moura Siqueira - ME,PA,e01cab04bd2d0ffeda6d58406b530f0d7e42471291656445858bcbcc10be5352,1900-01-01,9999-12-31 23:59:59,True,77133f9d4fccb54bac3c4f5c62a76f3197b2074b97b0eaa023b84a080f48719d,manual_run_1,2026-06-24 00:59:43.317
6440,Lenovo Lite Qui 5612,Occaecati provident quae perspiciatis veniam reiciendis nemo culpa laborum nam laborum molestias.,Lenovo,3288.66,449,15.08,6245,Games - Similique,Produtos de alta qualidade para o dia a dia,2258,Novais Correia Ltda.,AC,ca0753648eea6c7bdccc49768fafb8acd8198616f8cdb1c819edc91f6d8a32d8,1900-01-01,9999-12-31 23:59:59,True,8e9c634db2bc5e29d49e8779d4d879733a9859c5a7145b478b7ff508fcf72cad,manual_run_1,2026-06-24 00:59:43.317
6606,Panasonic Premium Assumenda 8229,Praesentium quibusdam officia quaerat ipsum totam optio.,Panasonic,4558.47,318,11.01,6307,Beleza - Ullam,Produtos de alta qualidade para o dia a dia,1606,Souza,PE,94dc3c2cda7bf542e7b2927be93e1f19b8503eecab37ed1a5a39592fec641fb3,1900-01-01,9999-12-31 23:59:59,True,6016e2a957a23f0ac642bc3ed3039b690c7baeb6bd222e38ace7c75269d506fe,manual_run_1,2026-06-24 00:59:43.317
6653,Positivo Smart Vitae 9421,Atque nesciunt similique earum temporibus quia non debitis ut harum.,Positivo,2922.55,184,18.18,6562,Games - Accusamus,Novidades e lançamentos da temporada,13378,Barbosa Ltda.,SE,c60d41a52598c5b099773565ef75f59eefa7e1d8f012ab2625cdfb815834469c,1900-01-01,9999-12-31 23:59:59,True,4646937cb3ee1929f699d94f9fe4f42137efaae861d5df0c0cecd73b15dadcc5,manual_run_1,2026-06-24 00:59:43.317
670,Dell Max Accusantium 6043,Mollitia nam quaerat atque quisquam similique numquam accusamus harum repellat recusandae.,Dell,4168.25,478,18.95,12529,Cinema - Doloribus,Variedade completa para todas as necessidades,13674,Azevedo S/A,RO,a5c88ab07ce2a96b1038ec6364e13b5382de6d651fee0ccd3a852772ceb29f6b,1900-01-01,9999-12-31 23:59:59,True,cc0020da74edda83a84bf9ce8f3f4cc99a03ab9b34618f49a336af2fca86d058,manual_run_1,2026-06-24 00:59:43.317
6993,Sony Turbo Quidem 6323,Autem cum molestiae ad sed hic rem omnis repellendus totam quis quos deserunt.,Sony,2846.15,349,23.9,12981,Alimentos - Quaerat,Coleção completa para todos os gostos,5070,Vieira - EI,SC,cc5981271c7fe3e1b155c425527ec85763ce6bf36dc93a916c7c4da016210ed7,1900-01-01,9999-12-31 23:59:59,True,9dc1b973d0d119af5c61a00d07ab7c130e17ec5d1ad4012f96001611ee195bfa,manual_run_1,2026-06-24 00:59:43.317
737,Philips Pro Veritatis 2493,Beatae doloremque recusandae sunt assumenda voluptate aliquam explicabo error facere.,Philips,2203.05,135,15.39,6035,Bebidas - Facilis,Variedade completa para todas as necessidades,1823,Monteiro,SC,5ab28b704ac722a97e62a9c4f72a1d83523ac74a8f73517b3678a1a573b40b65,1900-01-01,9999-12-31 23:59:59,True,89a51820f478e214f8647ee71e052bdf4296fda15e2f9646f35cfef47c620212,manual_run_1,2026-06-24 00:59:43.317
7414,Havaianas Super Amet 389,Sit ipsam exercitationem a occaecati nesciunt iure.,Havaianas,2085.07,173,16.29,1848,Cinema - Rem,As melhores marcas e preços do mercado,11468,da Rocha,BA,a13a4ead486c29516cad3e643d83f4ffc7554a6afaf7b412280c6b87786a0993,1900-01-01,9999-12-31 23:59:59,True,b57be5af716b506dbad5759cc1cecbc1a409212ad3a1fb0598c7c3776a8cd144,manual_run_1,2026-06-24 00:59:43.317
789,Intelbras Super Eligendi 5864,Quos numquam iure harum sapiente aliquam ullam ex.,Intelbras,4748.24,297,29.47,7516,Limpeza - Facilis,Novidades e lançamentos da temporada,5129,Peixoto,PR,1f6cd35dbd582644e19f78f4f4a46fc8d1c34eb10bea6fc4e52ea52be4c7d383,1900-01-01,9999-12-31 23:59:59,True,0c8145be9b696606d1cb26b173d5fdfe4db6b3863df90a8c384e1ca983cea8cb,manual_run_1,2026-06-24 00:59:43.317
7919,Sony Slim Exercitationem 910,Odio harum assumenda maxime consequatur ab nisi vitae delectus.,Sony,3187.29,39,16.37,4597,Brinquedos - Nisi,Produtos de alta qualidade para o dia a dia,1740,Pimenta Freitas S/A,DF,c124b7c942fa81a2a89f15042f3f98cd4c7fa4cfddb0161ab97d26cb54bdc8eb,1900-01-01,9999-12-31 23:59:59,True,cc667bd037e2dff8dd8fd33734a4bfcf50e191530248975e49118adb9c756e88,manual_run_1,2026-06-24 00:59:43.317
8110,Nike Ultra Consectetur 4208,Distinctio error deserunt ab ducimus quod culpa quod occaecati eligendi corrupti maiores minus.,Nike,3749.7,145,12.85,13257,Culinária - Illum,Seleção especial com ótimo custo-benefício,9262,Gonçalves Pacheco S.A.,AM,71f30d83e3b7be6fc2749d4c74186ce5acab1b5784f8dbc17d549f0260b867c8,1900-01-01,9999-12-31 23:59:59,True,c6f8d8509b451f58d7866f5f8fa4447b7cc979fdc1fc393fc2204ce1ab57660e,manual_run_1,2026-06-24 00:59:43.317
8164,Philips Max Sapiente 1694,Eius labore debitis dolorem sequi aliquid molestiae eveniet perferendis voluptatibus magni.,Philips,4567.41,352,12.98,13074,Música - Iste,As melhores marcas e preços do mercado,6090,Pacheco S.A.,AP,c69c323c94cbf896349c7513b0ab8e01ac4c83486d4a99773db0cbf145c045f1,1900-01-01,9999-12-31 23:59:59,True,5ebabfb101b8e839fad5b6cce077a38ca4bef85b7096ad02ace0328d56b74ca6,manual_run_1,2026-06-24 00:59:43.317
8196,Oster Premium Quam 261,Possimus quia reprehenderit magnam nulla repellat ea saepe cumque.,Oster,4161.8,492,2.13,8980,Brinquedos - Occaecati,Produtos de alta qualidade para o dia a dia,1479,da Cruz Fernandes Ltda.,RS,8f85d9b6cb80a8c431e1a609a36062025d2bf3f61bc248fffce81b95fca4ca7d,1900-01-01,9999-12-31 23:59:59,True,045e3d08761f78a625b005d3bebbfbaa3ee66cb4b0550c0ef3ae66199acde8a7,manual_run_1,2026-06-24 00:59:43.317
8540,Havaianas Slim Nemo 2041,Ut porro commodi porro doloremque aperiam at impedit minus magni dolores neque.,Havaianas,2138.51,286,3.7,7038,Esportes - Rem,Variedade completa para todas as necessidades,1052,Rodrigues,RJ,67b13c24e00c48960757fa85d482e9d694d65658fbc063b487b6e26f10fab2a7,1900-01-01,9999-12-31 23:59:59,True,63cd8e7812bcb93fb9104813188d8fcc9a15b1b9775e407af9eddd2c67f9cb7a,manual_run_1,2026-06-24 00:59:43.317
8735,Xiaomi Lite Illum 1194,Quod repellat nemo voluptas dolore sint beatae hic nisi et odio nemo sed.,Xiaomi,854.68,95,14.24,4023,Cinema - Porro,Variedade completa para todas as necessidades,4649,Silva,CE,270c63f85be335e4740362c9117b8cda707def74605339b2a2edde60f556dcfa,1900-01-01,9999-12-31 23:59:59,True,a29f46f63b2f98b2e98a33d3d81e6823a430d3db2006d33e29503104b4d90682,manual_run_1,2026-06-24 00:59:43.317
8896,Electrolux Smart Dolorum 7076,Suscipit rerum occaecati cupiditate exercitationem facere libero rerum quos optio.,Electrolux,3299.7,500,21.0,2698,Bebidas - Eligendi,Produtos de alta qualidade para o dia a dia,575,Duarte Ltda.,RR,d77e91d932c90b2322b6c69423ad22b9016f3c9ec86bb4581308ac91ed9ddc90,1900-01-01,9999-12-31 23:59:59,True,b7f935e73c9658075b9e628d0681ea7e932b1b0c5e6ee59f5914da440726fb9e,manual_run_1,2026-06-24 00:59:43.317
895,Intelbras Premium Totam 531,Voluptate aliquam itaque amet nam esse amet iure eligendi perspiciatis doloremque vel.,Intelbras,4570.25,445,26.37,985,Beleza - Neque,Produtos de alta qualidade para o dia a dia,2775,Abreu Pinto e Filhos,MS,42e19a47003525584242304ca5f935d75b7da1d17128d6f0c609c4f5d5516e09,1900-01-01,9999-12-31 23:59:59,True,c253190fcd542743be9c6881b1a882edba7d2ef233ffa4f9c7213b29720336aa,manual_run_1,2026-06-24 00:59:43.317
8954,Nike Slim Aliquam 5594,Iste veniam tenetur voluptates rem fuga accusamus.,Nike,2136.89,51,29.59,2752,Casa & Jardim - A,Produtos importados e nacionais,991,Siqueira Ltda.,GO,3a102e86797ace4e36af36f52be7f03178fb2173051e4fdde175f521c1b8c88f,1900-01-01,9999-12-31 23:59:59,True,10b193cac0d826f1187e5bbdc6193e0739b64bdf17bd11c36dddec85677abbfb,manual_run_1,2026-06-24 00:59:43.317
9228,Mondial Turbo Ducimus 5923,Odit atque ea accusantium dolores ea quisquam tempora consectetur pariatur alias accusamus porro.,Mondial,4668.57,107,24.62,649,Informática - Odit,Produtos de alta qualidade para o dia a dia,8139,Pinto,MS,a7315fc72afa0ba8e8ecddfe5cf25d19f3d4d98e81b76c5f952fb382ae9ec7b2,1900-01-01,9999-12-31 23:59:59,True,48715e8e4cd6d7c6d20798d84b76ed0bd259540f0115610ce99d76bb7d85b77b,manual_run_1,2026-06-24 00:59:43.317
966,Motorola Slim Aliquid 5321,Eius impedit natus autem maiores nam necessitatibus.,Motorola,3278.63,88,6.89,4510,Beleza - Eaque,Seleção especial com ótimo custo-benefício,10510,Almeida S.A.,RJ,afe87780d7d7b426516c1d243981d1f46f67c7617e3e7061266dbe771fd63840,1900-01-01,9999-12-31 23:59:59,True,91c23701939faad9271af16cf3a6a50de9ab2d233a365dfc3f46c26a84298157,manual_run_1,2026-06-24 00:59:43.317
995,Puma Premium Voluptates 6635,Error commodi fuga velit illo assumenda nulla quod.,Puma,2401.73,150,14.63,3763,Alimentos - Vel,Itens exclusivos e limitados,4816,Rocha,RS,1d10e7075c4b8bac6d02fe7ace2693c3327ad73d4749f64714b23cfcb70fb64e,1900-01-01,9999-12-31 23:59:59,True,ad50c79fd9faf6a0e94e989f234de53975244da999409f21a716c6634074a470,manual_run_1,2026-06-24 00:59:43.317
9950,Mondial Pro Ratione 3992,Veritatis quas minima aperiam eius dignissimos voluptatibus perferendis similique officia sed earum consequatur.,Mondial,2927.03,372,6.11,2702,Jóias - Ea,Variedade completa para todas as necessidades,11946,Aragão Cavalcanti S/A,AL,bad2dd272f4f53f6ed3328e1da02945bb2794541638cbf3c7c4c528c96b2609b,1900-01-01,9999-12-31 23:59:59,True,2dc0b2492eed7cd04270557ddf028facd93034a1059e603e089c2d2d2c74a549,manual_run_1,2026-06-24 00:59:43.317
10072,Panasonic Plus Ut 2062,Non cum perspiciatis iusto veritatis laborum repellendus sapiente vero fugiat.,Panasonic,3844.2,113,6.58,14087,Calçados - Totam,Produtos importados e nacionais,3816,Vargas,RS,0f816b540a1903c0163d74c894a9edb56a1dd7a48d8d25430521092cd8b2ed8d,1900-01-01,9999-12-31 23:59:59,True,1ca0ea31cd5ee5f5663821efa5c084978612fcc09a4c8473270898dbe840f4ed,manual_run_1,2026-06-24 00:59:43.317
10092,Mondial Pro Rem 3077,Dicta iste a quas eveniet ab repellendus dolorum repellat.,Mondial,35.67,61,16.77,3429,Eletrônicos - Nulla,Novidades e lançamentos da temporada,11449,Rezende Castro S.A.,MG,006a9182bd53b6c1a02000eba1b54f7bb407fdfd0d5920d2ae042b3afdf10fc8,1900-01-01,9999-12-31 23:59:59,True,de911519b75abfde82e795a92c9116bdcadddbc84db2cbae165a184111ffe727,manual_run_1,2026-06-24 00:59:43.317
10246,Nike Ultra Reprehenderit 1988,Tempore dicta accusamus labore animi reprehenderit ullam excepturi hic optio quia impedit deserunt.,Nike,2007.59,393,16.98,4747,Cinema - A,Seleção especial com ótimo custo-benefício,10092,Vieira S/A,AL,d86166e89da6bf32b23eb7e6fc46d8e37ae410283228d7f0637c2984e82d2fee,1900-01-01,9999-12-31 23:59:59,True,f37f1eec0eb757afe8380f0740fcbe02bc39eda8cafd8b2798ada9bc5703ef20,manual_run_1,2026-06-24 00:59:43.317
10308,Oster Slim Iste 3164,Adipisci sed consequatur repudiandae optio autem a repudiandae placeat laborum nostrum veniam provident tenetur.,Oster,1019.52,321,3.19,14520,Decoração - Molestiae,As melhores marcas e preços do mercado,12077,Rios,MS,e3825a30d11a7a2aa79527cc71161e1fd7d79b5f2e48be3dd5505ff1465eb27c,1900-01-01,9999-12-31 23:59:59,True,7fb5b89ba9f300f5c89bc16580cadcf2610ab9383587b04b13913295b0b24ebc,manual_run_1,2026-06-24 00:59:43.317
10409,Multilaser Pro Ipsum 3379,Deleniti officia consequatur inventore velit quasi nobis non ut error possimus.,Multilaser,1421.6,88,23.31,2835,Alimentos - Odio,Variedade completa para todas as necessidades,6371,Mendonça Siqueira e Filhos,MT,28db601716e512151389c70ae64356c0547696a222c7c8fd1f846e01508e972a,1900-01-01,9999-12-31 23:59:59,True,4455821d08f634887967befa9ea853ac80c120dec7f0600899b8988ad206870e,manual_run_1,2026-06-24 00:59:43.317
10652,Tramontina Max Numquam 3175,Sunt cumque nemo ad deserunt fugit pariatur dicta at natus.,Tramontina,1144.5,186,14.73,2248,Jóias - Nam,Seleção especial com ótimo custo-benefício,8564,Albuquerque,ES,3e0de105e2e918f168ae88f3770fda04ded424a7903c5433f62e8c0ebebcc523,1900-01-01,9999-12-31 23:59:59,True,c20f8c81553367f409e3f72eb43d82dd68f1619ecf4300b48118040ed4b3620d,manual_run_1,2026-06-24 00:59:43.317
10708,Localfrio Smart Ducimus 5926,Voluptatum possimus rerum reiciendis eum alias commodi numquam quibusdam totam nesciunt velit earum.,Localfrio,1459.31,10,24.63,14399,Limpeza - Voluptas,Novidades e lançamentos da temporada,2402,Peixoto S.A.,PA,d754a9154ea72b3574c96ab1b4c6470532e08058f1e5c34461be646b82804c6b,1900-01-01,9999-12-31 23:59:59,True,2312295d861132a044d8dd8cb44a151f7ca1803be6fcba5c10de7f9c0d390325,manual_run_1,2026-06-24 00:59:43.317
1095,Panasonic Lite Ratione 5155,Ea vero doloremque magni vel officiis fugiat corporis facere perferendis reiciendis.,Panasonic,3008.59,483,28.79,4350,Jóias - Modi,Produtos importados e nacionais,13889,Albuquerque Ltda.,SP,acb164e796301152e2d3642e344c6821a9a3286264a197a49259c821a04fe800,1900-01-01,9999-12-31 23:59:59,True,a05ec860d68d34890a6682ab62f5ca052031b4381d64d53c52601eddfe1ab0ff,manual_run_1,2026-06-24 00:59:43.317
10958,Dell Premium Id 5806,Alias eius odio nam harum quibusdam dolores commodi.,Dell,4028.73,299,24.24,13659,Pesca - Assumenda,Novidades e lançamentos da temporada,4300,Abreu,MA,9d67199313458483ae5a2e26befd2291c38208c3a15e63cfd2682cd156d71ddd,1900-01-01,9999-12-31 23:59:59,True,42c6fcc272bce23e0d6b3db41faf4d2c7bbb83787565932ff735dd0c51ba45b1,manual_run_1,2026-06-24 00:59:43.317
