venda_key,id_item,id_pedido,data_key,data_pedido,ano,cliente_key,produto_key,cupom_key,status_pedido,quantidade,valor_unitario,desconto_percentual,valor_bruto,valor_desconto,receita_liquida,quantidade_itens_registro,cliente_sk,produto_sk,cupom_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
5609,5609,12844,20250104,2025-01-04,2025,14461,12881,,processando,3,1026.38,10.0,3079.14,307.91,2771.23,1,3b91396cacd201b0e14092ad56ab40a7a98811d89c9f9d8d85c91c9fdcf65e37,1280b18d6c7936dfb1d6c96ac86bdd341cd143dcb8f66e498b6c8de9693d6457,,95d2ffb997374a9bc24456ccd6cc5ded35e9c3f1eb969afa0cedde0eaacaa3fd,manual_run_1,2026-06-24 00:59:51.346
14288,14288,13314,20250118,2025-01-18,2025,8418,3609,,entregue,2,2692.95,1.0,5385.9,53.86,5332.04,1,36a207e05e1f88730b81da1f01c2ef0f8a11060e156d710c26149761f4cf1663,fca5b93fde08b79a086326808429c0db5d68cc500a28f8ff1e304584364df6b7,,4e4f98ad84dcd28ca1a58c717ca667673dc71b3646f6d76d5f873cbb34a06642,manual_run_1,2026-06-24 00:59:51.346
10517,10517,13314,20250118,2025-01-18,2025,8418,8693,,entregue,7,2569.91,3.0,17989.37,539.68,17449.69,1,36a207e05e1f88730b81da1f01c2ef0f8a11060e156d710c26149761f4cf1663,c61adc694e829afdd3bb6dbca283d543c930cd6cb4ad688abad7e6086c8cd108,,ccf68eb53194b5d67db7104e50163fdf67796015c9526078caaefe9486e32349,manual_run_1,2026-06-24 00:59:51.346
12613,12613,13389,20250209,2025-02-09,2025,8103,14579,,entregue,7,1503.77,5.0,10526.39,526.32,10000.07,1,5380724620a44f832ee2f421c147b4c6167e1ecdb8f169ee0d4c7a15d6f04ce3,e279b0a65ff98449a0ce74da8f9e5989ab483af9b5d86d787f58009ed0340625,,6cde1708f3ca21adb1c1abe351309c44b12690bad735e8c9954e7022c79859b3,manual_run_1,2026-06-24 00:59:51.346
8744,8744,14234,20250106,2025-01-06,2025,14011,8070,,entregue,7,1158.47,15.0,8109.29,1216.39,6892.9,1,7ea6b5018c0767236c3397503f50b8cb049d26d5a99a53297cf05fe0d1bbdd0c,615d4dd2b87bfa7241a23509493df93c405d5e02e09f67b7ff533108e0fe6cbb,,cb6ce3bd7a2639070eb57874fbc34cdf4d593b023f3eefaddcff017ff2b506f0,manual_run_1,2026-06-24 00:59:51.346
11763,11763,14264,20250703,2025-07-03,2025,1514,8465,,entregue,4,213.66,8.0,854.64,68.37,786.27,1,4614a1aeafa165cc6aa64aa67a7572e3c61ed6aac924e11e1752bcf7da9e6924,0707f7b7df2015be0f0ec64a3803e17e0e0a0b7035b235c4ea320bfe83484a55,,f8bcde33f0365f2c19c2f911166c307fc73b3c40d80e4c3e519bee328b80a12c,manual_run_1,2026-06-24 00:59:51.346
3757,3757,3086,20250219,2025-02-19,2025,8551,7318,,pendente,3,2103.11,25.0,6309.33,1577.33,4732.0,1,3a3e1da6cbacf2134ddef4dcb21029cf6242198277439bf39549547f6bea2ef6,4caa99869efdf84d54fa5c3f80c58e33d6911795eabbe78c07a8b33695dd1c3a,,536d484db78388dee46f23b3e9c89cd55062adfbb6230d429695cbd6423ab66b,manual_run_1,2026-06-24 00:59:51.346
8495,8495,3311,20250621,2025-06-21,2025,4688,6743,,processando,1,218.42,18.0,218.42,39.32,179.1,1,b98721c53565fdfc615ce7f31692cb20d45dd6d87dfaa419dff4c81bd8e42798,31369f285820158d0d0c9998c6280933eb98958b0f067e4610fa8194e4e23c37,,578410f7f254f0801cdf04d7ebcf6d3f1eacaea371cfd3c78f1ced43b2541962,manual_run_1,2026-06-24 00:59:51.346
8387,8387,3313,20250804,2025-08-04,2025,5485,12994,,processando,7,2930.37,28.0,20512.59,5743.53,14769.06,1,263c28fb9c5465f4675791aa212f50dec0efe2789b643e868d92da03ca73a610,b2c80d10206d770bf33bfb79bb5db3036ab2792262f26564cddb1d5b270e7c8a,,4682139d29aa4f49043dcef5006bfbca117507ca0b9602387e2c24020707aee3,manual_run_1,2026-06-24 00:59:51.346
14105,14105,3313,20250804,2025-08-04,2025,5485,7556,,processando,4,2556.16,4.0,10224.64,408.99,9815.65,1,263c28fb9c5465f4675791aa212f50dec0efe2789b643e868d92da03ca73a610,a637c11d674b2685e9d4d7789f8e2a3afc6658d37fbdfe80f66b91dae414b823,,7f0a4e0d52129947dbe05e899d033e1ceab791fd2580f16787ac0cef4c5a38c8,manual_run_1,2026-06-24 00:59:51.346
13165,13165,3732,20251111,2025-11-11,2025,9551,10570,,processando,10,2085.33,25.0,20853.3,5213.33,15639.97,1,c94142b4ae60c5452a3e1b74b334b6ee786161a644e28a5662c4e56b56b66b15,d8949aee0eca99f00bfa6fc3c2dca4f44e87d00bd337c455c727fd6db198404c,,51f64f1fb187eea43e5d0f426ed10fdba9cd4ce792b1fb5c3655312884741f41,manual_run_1,2026-06-24 00:59:51.346
12447,12447,3732,20251111,2025-11-11,2025,9551,12250,,processando,10,1159.35,16.0,11593.5,1854.96,9738.54,1,c94142b4ae60c5452a3e1b74b334b6ee786161a644e28a5662c4e56b56b66b15,c8245b30565d05f8f3bd50f9ebca376e7922018b8fdeb2f6f5d90f62f6f1f579,,4ed8d1b0020c4323d979506490e25fc454d06dc5b2f7868462b3a4a59dc5db38,manual_run_1,2026-06-24 00:59:51.346
11526,11526,4841,20250520,2025-05-20,2025,9357,13824,,enviado,3,2876.01,2.0,8628.03,172.56,8455.47,1,e32b1074d1bd62242de6bafdf4aa6d50f75460e7deb70153ecd7daad16be5aef,5efb04961aae6b2cdbb823666ab4012b930424ccb0ebbab5f721ddf5358e84f8,,070d529214c5e5f2e59108973d32124307e9495afff3426296c7f3b806418442,manual_run_1,2026-06-24 00:59:51.346
7885,7885,4841,20250520,2025-05-20,2025,9357,10721,,enviado,4,2645.65,17.0,10582.6,1799.04,8783.56,1,e32b1074d1bd62242de6bafdf4aa6d50f75460e7deb70153ecd7daad16be5aef,b0ec60ffca63885cfd3cbeeedd9edd2bb0b3d924434fef97fc2591825dc1c5b7,,6fd578a547ab039c5bb0c2414681942f1ff3141ed0bc4599ce08b4b21f4722cf,manual_run_1,2026-06-24 00:59:51.346
11962,11962,5284,20250908,2025-09-08,2025,6122,1670,,cancelado,8,2893.74,11.0,23149.92,2546.49,20603.43,1,72cffe480b13618b934b78e057687ae2c93c0b740218997c8c7ce9b3126f7d7c,3cd0c0c703b369136e5b1fcee2324eaab3f0efa90ef7e747b6c3cd5220cf6b57,,16bd9b5978f9567d7ca284d940c1ae14965a06c4ffc9c4c6ab391c6754a12fc3,manual_run_1,2026-06-24 00:59:51.346
367,367,5284,20250908,2025-09-08,2025,6122,13933,,cancelado,5,2391.88,22.0,11959.4,2631.07,9328.33,1,72cffe480b13618b934b78e057687ae2c93c0b740218997c8c7ce9b3126f7d7c,372a7157c4ed15ea93f0d138c65756bfae3c702294a8bdeef8bda3881bd98bf6,,74d4ba5949674329846c21e01e2f90c877cf0329a6cdeb2b50734f20de3cc467,manual_run_1,2026-06-24 00:59:51.346
2321,2321,5284,20250908,2025-09-08,2025,6122,2227,,cancelado,6,2093.69,24.0,12562.14,3014.91,9547.23,1,72cffe480b13618b934b78e057687ae2c93c0b740218997c8c7ce9b3126f7d7c,ef73f526b3fdd598386893428a99d543bdb01361f572892cf60aca316c528ccd,,2669c9a21e2fd719b2f43f1388e07cd42596f82bf080cbeedb6715a6f78b481f,manual_run_1,2026-06-24 00:59:51.346
10003,10003,6726,20250924,2025-09-24,2025,7873,7749,,entregue,4,2848.77,20.0,11395.08,2279.02,9116.06,1,f8f934c6e7496012484cc155ee87e44478e964cc771266d8b3559a10502d31eb,6185e6f61f59b1926445551ad5b581616ff2cfe9c12ff2cb18135c2c16aa96da,,16b74859965a04c714e27311e0187eaf1359a0ef0d38a4e2d6c6857fe636a4b8,manual_run_1,2026-06-24 00:59:51.346
11621,11621,6726,20250924,2025-09-24,2025,7873,4201,,entregue,10,2592.7,0.0,25927.0,0.0,25927.0,1,f8f934c6e7496012484cc155ee87e44478e964cc771266d8b3559a10502d31eb,d1d5648879dc183261070a134c7dcc8748c992073bb36380f911780bbc1447ab,,1922cbe4507fc9d6a5a1bf2110c6a1c73f7aa418a886146f3cf02c547450e59a,manual_run_1,2026-06-24 00:59:51.346
11042,11042,6726,20250924,2025-09-24,2025,7873,1155,,entregue,9,2021.65,4.0,18194.85,727.79,17467.06,1,f8f934c6e7496012484cc155ee87e44478e964cc771266d8b3559a10502d31eb,59e0e945e1425b70a09f27b9589c6d3271f4b77af0472680e2cc9d1b706e70b6,,cf7e93ae4e97020e942fa6a8faad6fd0e4dffc1702621af36d3543350b8c7fa3,manual_run_1,2026-06-24 00:59:51.346
11259,11259,7835,20250827,2025-08-27,2025,1386,8004,,processando,6,919.61,3.0,5517.66,165.53,5352.13,1,1bb922dcae4e5a39e8b2cf1f6257114c5117e75cd8e7b4080109478835faed45,dd70d1970aafb592921d4dfd3eed2f348b7d65702ecd74c3d835ecfff7118d88,,950bfb69e8fed11f7e90f9b29825c1b61d1001ddcafdf915e04f6f0e1c026a24,manual_run_1,2026-06-24 00:59:51.346
3151,3151,8722,20250208,2025-02-08,2025,506,14751,,enviado,7,1953.0,25.0,13671.0,3417.75,10253.25,1,2fac1442113511ef93c350be0f1d2550c3d3f8ad69d1b8db30e2b84df5dc146e,ed6f8fae9b903d3c08854df73c222b3764654446d7eae396cf3b93d914a28b23,,251d75b64292873e5a78bd85e611d3ea03e5c25e5543956b76bf3cea2e0331e2,manual_run_1,2026-06-24 00:59:51.346
14299,14299,8722,20250208,2025-02-08,2025,506,6547,,enviado,9,2163.11,18.0,19467.99,3504.24,15963.75,1,2fac1442113511ef93c350be0f1d2550c3d3f8ad69d1b8db30e2b84df5dc146e,0da1d7f7ec3bbe0b2d7614af345f9da42020a7b9bc489b6e5444107aec5ae6c0,,9b293fbe384eba2258c6df0d01296da76b5a9c543fee26dad39579bc2bdba857,manual_run_1,2026-06-24 00:59:51.346
9023,9023,9159,20250301,2025-03-01,2025,3389,1354,,entregue,5,578.28,1.0,2891.4,28.91,2862.49,1,6dcd33069d1fded303ba3a0c9fddacc83782c4ad33c5b8b886115e3e1563ed30,5f6489a39830b61f2a894c8492dd4aa155e5945a10665725bf5aa961ec2e0ac2,,99fe1ef38a52472628a8c6c84fbf03b29231fc8ea1779e3c459f222ac652fdf3,manual_run_1,2026-06-24 00:59:51.346
14493,14493,10260,20250807,2025-08-07,2025,6783,8582,,enviado,2,2635.82,9.0,5271.64,474.45,4797.19,1,5ff410064f9efebbf749df0cfdc84ae8b3e8364a471ca107e268007f1d33c0c0,c25b42f46b54562bc63976b4fcaae730657879a72ca6b5cc33c8564dfed473cb,,8f1af311c02e9f3155465084343506d657da82b7ba64d7990a9167b1a064ed8b,manual_run_1,2026-06-24 00:59:51.346
8011,8011,10260,20250807,2025-08-07,2025,6783,13858,,enviado,4,181.82,19.0,727.28,138.18,589.1,1,5ff410064f9efebbf749df0cfdc84ae8b3e8364a471ca107e268007f1d33c0c0,371c03fd594443665184ebdaf361cd082d3036e2210d6a68ad5fe6903bab9350,,53c544dcdcab2987b1e8cd8fa6df56a6792b0e96754efa9e4bfe99bb47939cef,manual_run_1,2026-06-24 00:59:51.346
13629,13629,10523,20251215,2025-12-15,2025,14730,9538,,enviado,3,1057.56,18.0,3172.68,571.08,2601.6,1,54ca16ad29f9c4e9b6f2ce6b4f227dd091c6ca2cd9ea0c3d1544cadcd333fde1,919b9a2e9250332d44bf1cb0197e68d7ab6feaa4fe43c4a2c3579369d2f34f03,,c5e8985954a42134cfaf8fd0ea3dd6407f66a5cd5d20bdcd716a74add6133a52,manual_run_1,2026-06-24 00:59:51.346
6992,6992,1104,20250102,2025-01-02,2025,10574,64,,cancelado,8,2376.49,16.0,19011.92,3041.91,15970.01,1,c66e67301b31a73b4b75cdad04ba51e1e5f1818f251cb72a546547d6e2eb3cc0,d9adb109fca45be4a72750ae6d383cbc96c329946db21ceeed586565e3aa6370,,e0f7c4e7e48a438bef3799fd92ee05c3eba25bbf8fca2099c0cbd7e0c5016731,manual_run_1,2026-06-24 00:59:51.346
1508,1508,1104,20250102,2025-01-02,2025,10574,5975,,cancelado,9,1698.28,5.0,15284.52,764.23,14520.29,1,c66e67301b31a73b4b75cdad04ba51e1e5f1818f251cb72a546547d6e2eb3cc0,d7228deb3dcca9a0a8ee561f66f5c1af26f86f99a127b2f822599729f36b6289,,3d731077264d3e47cdcf54c16cbbbd87519f43d49dcb9603b0d33716b5e560d5,manual_run_1,2026-06-24 00:59:51.346
5883,5883,11592,20250927,2025-09-27,2025,7414,8398,,entregue,9,2163.83,13.0,19474.47,2531.68,16942.79,1,b57be5af716b506dbad5759cc1cecbc1a409212ad3a1fb0598c7c3776a8cd144,c83f9857cd718d7b4fe00465f6e51673475898598c265d50f5d0c69f6c7c5b17,,042415621ceaafe50a7cabd4bae2b9fa5895d695c1521ecd36a387ef57de4e53,manual_run_1,2026-06-24 00:59:51.346
6276,6276,12437,20250919,2025-09-19,2025,10509,8914,,enviado,2,1430.08,15.0,2860.16,429.02,2431.14,1,9470cde6c5059ea3cb77e376ab11cba72e6660d767058a71ae855f1fd68bdf95,3aba0f54fa2eff64afa733005b2878da5259d563b88de3695bfb5d77dcba04fe,,118e0a3cdd39d07464cc2d422ed003761a5077b347f9de98cf17c2b163896b8a,manual_run_1,2026-06-24 00:59:51.346
4870,4870,12437,20250919,2025-09-19,2025,10509,8322,,enviado,5,1666.35,26.0,8331.75,2166.26,6165.49,1,9470cde6c5059ea3cb77e376ab11cba72e6660d767058a71ae855f1fd68bdf95,a3357bf0f6dd2c6d4464e0c6a8a58068cc9499a6018504ea3bc9d8f5c53f3dcc,,7af5e4dca4e30f66647fd0e771cb193d2879c904a6b262e15e984bc1be33ef3b,manual_run_1,2026-06-24 00:59:51.346
11209,11209,12437,20250919,2025-09-19,2025,10509,12302,,enviado,6,2065.35,12.0,12392.1,1487.05,10905.05,1,9470cde6c5059ea3cb77e376ab11cba72e6660d767058a71ae855f1fd68bdf95,c2fe8e41b8dd067ccc8b95ef171a5141302f2d27aeccc97358e1d7af87e8756f,,e49f25b04f0107614b8b47189fab3e75749aac24386ad3e0c006e40ccd2394e3,manual_run_1,2026-06-24 00:59:51.346
3111,3111,13051,20250402,2025-04-02,2025,4133,4721,,processando,9,137.96,14.0,1241.64,173.83,1067.81,1,6a7ea31aece98b07c9cf5d1fbc9bfc97872401561d4b76521228a48bc4cf6f2c,8492acdf5f0decf2e52fe63203029347d907644d66c0cfaaae873c43b963e8e9,,6025bbc5a202ef7b986e1fa4361cc6ab21b765e5dd4e06bb56faaffc4f9daa1d,manual_run_1,2026-06-24 00:59:51.346
1059,1059,13406,20250309,2025-03-09,2025,11870,10710,,enviado,4,2877.19,15.0,11508.76,1726.31,9782.45,1,7693a342eec3ccd3ad94fac5014a348e651f05496458f0d1708a197b93baea6a,026f7ba7fc0b70575e02716e887cda44abb8f2d28af1f6cdef77d8e7a67164b7,,75317d35133f0a9ac428e92d601038e671b021b38197311e56c61073708cd138,manual_run_1,2026-06-24 00:59:51.346
9840,9840,13406,20250309,2025-03-09,2025,11870,13097,,enviado,3,501.45,18.0,1504.35,270.78,1233.57,1,7693a342eec3ccd3ad94fac5014a348e651f05496458f0d1708a197b93baea6a,9ca807e28f5175ed818503d0cb194ed6a3cbf090ff8730f3892f55c22d60e5d5,,8cfbbe5ad597e9356c68a12106974e602e9bcbedb350143637deac96472cbb45,manual_run_1,2026-06-24 00:59:51.346
7746,7746,13406,20250309,2025-03-09,2025,11870,2089,,enviado,8,2670.73,25.0,21365.84,5341.46,16024.38,1,7693a342eec3ccd3ad94fac5014a348e651f05496458f0d1708a197b93baea6a,42529988d3763fd4a17e2bcd91ebabe414697373a56b158258bdc460776dec6f,,f61396a925c8514d37daefeee4526d2e160290972b797dd04dd22d3422689880,manual_run_1,2026-06-24 00:59:51.346
2824,2824,14618,20250829,2025-08-29,2025,10111,2825,,processando,2,2066.57,8.0,4133.14,330.65,3802.49,1,42d001cc57aeb87666971caea815096d9d676f172b05c6a0546e47a62950672c,bc09dc84330186b42bd85ebc50cb4d4be197d789d1cb2476c28fc3849d3dc444,,0d27af9c54b17971ecbefd21bf0050702fcfb509c72a4978dc8eb96e05451854,manual_run_1,2026-06-24 00:59:51.346
1836,1836,14896,20250117,2025-01-17,2025,1795,11447,,entregue,8,1336.84,8.0,10694.72,855.58,9839.14,1,48a57a0dcd04e798650cab4dc045657dd3766a8fab3d65a9ccdad4f4199ad1c1,77176ff9add7260e6480243f5a5cf4ab4c8d9f1c9f94662ccaa1717500ba8acd,,01273b5361f00f67801fc6d2f56bcfb953444bd0e72d8791bb359ace90ad136e,manual_run_1,2026-06-24 00:59:51.346
4222,4222,4934,20250726,2025-07-26,2025,1793,1070,,cancelado,6,1133.45,18.0,6800.7,1224.13,5576.57,1,9e2dc5fc425ef658510e7f6688e81b0936ff56bd2d90b025c54095779057bc28,1c41a3d1d1285d6e8dd80dc6179621163f82d73c8495acab3eec22b252955f9a,,881f08d212836d933e1302b435866c5cf96197060d407357da1ec57659f38a2a,manual_run_1,2026-06-24 00:59:51.346
6651,6651,4934,20250726,2025-07-26,2025,1793,11220,,cancelado,10,2889.69,13.0,28896.9,3756.6,25140.3,1,9e2dc5fc425ef658510e7f6688e81b0936ff56bd2d90b025c54095779057bc28,30b968133ddca116d66b07a25cd0edf63602a59691dab28db1685510193899e0,,8ba41ff249361c4d647b6b54285f397030abe89ed03a822178aa02b1f3531765,manual_run_1,2026-06-24 00:59:51.346
8909,8909,4934,20250726,2025-07-26,2025,1793,9149,,cancelado,9,1612.8,28.0,14515.2,4064.26,10450.94,1,9e2dc5fc425ef658510e7f6688e81b0936ff56bd2d90b025c54095779057bc28,049ed728815b5d9ad77a8a57b55c69ba0736c798191e78e905107565ec5618b5,,52b9a1d2b0d031fc596cf6e213271273ae04c8eb7e4505d5547932cb6f6d4718,manual_run_1,2026-06-24 00:59:51.346
11192,11192,5498,20250803,2025-08-03,2025,1677,10988,,processando,5,1183.69,5.0,5918.45,295.92,5622.53,1,3cf07089b5d4da9f587dcf554c7a55c48d2acf3d046d913675847b02ddd220b1,745608857693d068bebd607699e5f17c0a1a8737e622fde6f617d137ad8ef52e,,7126a982499a20e31ea7a4af7888f3b32e63b40971c9d4aeaeec50e23d447bd8,manual_run_1,2026-06-24 00:59:51.346
4891,4891,5498,20250803,2025-08-03,2025,1677,8268,,processando,6,2530.88,20.0,15185.28,3037.06,12148.22,1,3cf07089b5d4da9f587dcf554c7a55c48d2acf3d046d913675847b02ddd220b1,5ce841bfe35971b72d9e9c7ad4a28102130a527c89245900b2037cb573596e48,,3b8d8f7254a5757af50091a611f9e7ea13e0b484e4f3d317b4c79ba204ea78d3,manual_run_1,2026-06-24 00:59:51.346
11058,11058,647,20250401,2025-04-01,2025,4774,7512,,enviado,1,2288.84,2.0,2288.84,45.78,2243.06,1,2b53dfd25c9a9df5b5aadd740f2ab3a9c54c78d19034d68a1cfb25bf339fe483,7ab2374fea73db9f3e468f54b6143702abb801ff8af1bdf4826877043810e587,,14c6eb58e8d2d88c704f33f81af4c46ff5c90c4268fbc0b58ed27f96cabbed90,manual_run_1,2026-06-24 00:59:51.346
1441,1441,12148,20250729,2025-07-29,2025,5791,13490,,entregue,10,919.67,18.0,9196.7,1655.41,7541.29,1,1cd607cde5d4730f37eab895141f5b32ab2c2f894574e4af15a25a4c5f7b992f,7c43c3a9a6a691c47a4ff8f9aa36abe822b4d71c34cccfac5a77ce3e2f4fb362,,a662082ce253417647af3e43add3def17f3ff2210fa26eb329726e64638098cf,manual_run_1,2026-06-24 00:59:51.346
13681,13681,12148,20250729,2025-07-29,2025,5791,1298,,entregue,2,1740.02,9.0,3480.04,313.2,3166.84,1,1cd607cde5d4730f37eab895141f5b32ab2c2f894574e4af15a25a4c5f7b992f,3bbea616b337cce72a9362e1a443abf38cffff681aa372800e18c3d53ed9a178,,24a46c2c9f6490b8990602185474a6e8810e865aa13100394ad4521a5714240b,manual_run_1,2026-06-24 00:59:51.346
5753,5753,14096,20250605,2025-06-05,2025,10288,1360,,entregue,2,1447.95,22.0,2895.9,637.1,2258.8,1,86daa74e1ad6686ce2022c6f0216f51010a3184d7108dd8dbb98e0b4f3cf58d8,c7861c37c239c73656a953b382dd95ea6998b278fcbcb486525e7b66c2367722,,297ba648055bdbb3707cdbf10bb7a7e3cb29720929e660a0cc00dd7bd85cfda6,manual_run_1,2026-06-24 00:59:51.346
10911,10911,14096,20250605,2025-06-05,2025,10288,3004,,entregue,5,1366.95,21.0,6834.75,1435.3,5399.45,1,86daa74e1ad6686ce2022c6f0216f51010a3184d7108dd8dbb98e0b4f3cf58d8,bf6884a8987151ea51a997773d76e210f3ccd08da5bca5c3e25826a3e328424c,,3afe97724cead69135acb44dcf1d0c1e9bad3b2dcfcb04b7baa9e86f2eea939f,manual_run_1,2026-06-24 00:59:51.346
8790,8790,14096,20250605,2025-06-05,2025,10288,11595,,entregue,6,77.06,5.0,462.36,23.12,439.24,1,86daa74e1ad6686ce2022c6f0216f51010a3184d7108dd8dbb98e0b4f3cf58d8,aef17aa6165f09dde7ec35c217f3c5eed9e005a16bd2c8731b5dcf937459baaf,,2b7c0cf82b3bb9d7786bdf45547b6db7451b663d2fad531f5e0fbafa23ada631,manual_run_1,2026-06-24 00:59:51.346
13819,13819,1843,20251007,2025-10-07,2025,3203,10374,,processando,7,79.5,9.0,556.5,50.08,506.42,1,b7e352ad496576b98de7c3767504eb241055faecefeab5931133c2e292b42c66,c6296c9b3b37467ebd369fd6566e0f1784c9646a7f63defc7420597b6459e0e1,,cd68f2a643de0d383f03d22ed4046e1e3018bbebd7228b577cb7f7554f9100e4,manual_run_1,2026-06-24 00:59:51.346
2170,2170,1843,20251007,2025-10-07,2025,3203,4272,,processando,3,1062.04,29.0,3186.12,923.97,2262.15,1,b7e352ad496576b98de7c3767504eb241055faecefeab5931133c2e292b42c66,22765e8024db8b3159c3a3abd712eec97d4ad64f102915d1005d4c09401067fb,,19bcb2f0106e4f14480f242a4382cdaf443681ca576acd8b10638136e68811b8,manual_run_1,2026-06-24 00:59:51.346
4280,4280,2815,20250718,2025-07-18,2025,7242,3238,,cancelado,10,1123.98,10.0,11239.8,1123.98,10115.82,1,65feab90975f3d2bf4bbe4dfa1024ddbfe1c867e84d1a027ab01934d330e7c06,da672c6f09ce8295fbb3647283932fa5634379964ec8d77812a39d80fe94fe46,,31354c76e1679e328cf4cb553cbb67d4127f4e58e92a5e32bf2e936e109ef95d,manual_run_1,2026-06-24 00:59:51.346
815,815,3342,20250421,2025-04-21,2025,6803,2740,,entregue,10,2599.27,7.0,25992.7,1819.49,24173.21,1,83a3bc2ab2a41475228a1cbf16c2755fdcf1d726c26bf359ac2cfbfb5233a286,2869527f0c71f7f8a247240b6a198afbb17ed0fdbeaa5a4561b625d06e9cdd27,,3d55e5d316ea3cec9b2195d9a5fdeb77a70d2dbc63a285ec48f16e140c7f30dd,manual_run_1,2026-06-24 00:59:51.346
4812,4812,3677,20250621,2025-06-21,2025,3755,9836,,processando,5,2963.27,29.0,14816.35,4296.74,10519.61,1,2688ff8e3a7dab15484656f50fb61ffc303cf3571423cf33644cff061d63938e,4671dd8a96d816a8a1480fbff56ef8c39748c89b139566d1d5fd89b7355793ef,,cb754368ff4406ff85d36550956d8fc04efc11828e8fa8664d0f4f232111be96,manual_run_1,2026-06-24 00:59:51.346
5782,5782,7228,20250622,2025-06-22,2025,13476,13648,,entregue,1,1582.48,26.0,1582.48,411.44,1171.04,1,71d373defef05c1e788e6f0f653595a18b0d67c3c5aa98df6788a3872d9deb4e,b621d5c95509dba58e7aaa6955eecc0ebe5d17b442d7128ad4cfc419bdf52ad5,,f8605c063a2e3bad5ec663b3c6a77b629ebfb6ebd4a527ce57cdf347d644706a,manual_run_1,2026-06-24 00:59:51.346
10155,10155,7611,20250715,2025-07-15,2025,13876,13708,,entregue,1,2200.25,12.0,2200.25,264.03,1936.22,1,a9cc16666747dc909d90362dbfa7ac34f701e087c0fe47e27349b9dd392ca794,cc5f3a16f8d0ef68ff9feaee4de42c62f63f1b84a55b77d68a76dd735ffc169e,,e20271f59926079caff488802985f27cc4c6ef8649aa2691073c5cab2dd38645,manual_run_1,2026-06-24 00:59:51.346
4764,4764,10148,20250411,2025-04-11,2025,4154,12453,,entregue,7,1130.84,5.0,7915.88,395.79,7520.09,1,79d7bea3b522b4d06de9d23a6d11fad1a377d4b5b3347eacab75ff45c329d18b,9dbf0be101cd85e7aa6b271822daef553533c3dffc8abeb6bda15f4d80256410,,30269e10db08e80ccd9ae1092500e741395bf8cd11a5a732f058900e41a6e5da,manual_run_1,2026-06-24 00:59:51.346
8206,8206,10359,20250716,2025-07-16,2025,14289,3883,,entregue,3,2540.72,13.0,7622.16,990.88,6631.28,1,3c630aa108a09eed0e9f2dd0da24c8c558e5d57bfbc3d163ddb27cf510ff545e,0ce037564b8cf482dc80ae2ca6d0b4616fba2873e7bbcef93947169c26c177c6,,8df6905be081bb9ac1ad93fba683a1e01c86028cba79198178ffc276e56af479,manual_run_1,2026-06-24 00:59:51.346
8689,8689,10359,20250716,2025-07-16,2025,14289,13462,,entregue,5,1739.42,7.0,8697.1,608.8,8088.3,1,3c630aa108a09eed0e9f2dd0da24c8c558e5d57bfbc3d163ddb27cf510ff545e,a80064f3c4f1f6636bdf38a4e8c9adec38c57f83d3222f63f951f45a3d512354,,af243e1cc77ededebf4eadda47699749a73c9ee037b81199c4b3c24bf4690c9d,manual_run_1,2026-06-24 00:59:51.346
10606,10606,10359,20250716,2025-07-16,2025,14289,5275,,entregue,8,1400.85,0.0,11206.8,0.0,11206.8,1,3c630aa108a09eed0e9f2dd0da24c8c558e5d57bfbc3d163ddb27cf510ff545e,5e504b6cbe27cc72a527735306b532d02afe832d20470173a9c83381310f8289,,44abd55f90d252c75989d8561524e5ee89ae963c7fb1a9dd09889bc51e97f02d,manual_run_1,2026-06-24 00:59:51.346
12595,12595,11990,20251111,2025-11-11,2025,6859,9233,,entregue,2,194.09,29.0,388.18,112.57,275.61,1,1e41d1b3eb33400cfac4d15d2b8c64155ac73f21ce27e6af2c73d8e2864a7352,99ee72d506fbd95f252ed37aa72a76252ccbb8041b63373c499be1e9d7bc54cd,,ac165a5f25e041474362f716beaf987b188d08f8f8f97dc96d70edbcdb1408eb,manual_run_1,2026-06-24 00:59:51.346
313,313,12002,20250826,2025-08-26,2025,11118,12867,,pendente,8,1427.0,19.0,11416.0,2169.04,9246.96,1,ea75a67001084b2a4a40f0562c53ead945383aff4ad9d833f4ece77295730857,50e635759eee9a1802ee2a90af1c154b7ab4f22051e5652af5c0348e1127e191,,4ed6e7b2c2ac964955bf14eec8b5eda386bccb7fb5d1c201a0294ea9e0bab012,manual_run_1,2026-06-24 00:59:51.346
13015,13015,13245,20251213,2025-12-13,2025,14336,560,,cancelado,5,19.8,20.0,99.0,19.8,79.2,1,4978ce43cc0110bbd4db632d31b2ee290c5fcd4ef1a03eaba977f055d5987919,70877523d294fd95f4794e22be20d53f09211520f8a46c8e3a3bb156333508d6,,5b8e820e7c61918a24924adb2304aa3ccbaf92207b4bc6f7f130a43609b7cc96,manual_run_1,2026-06-24 00:59:51.346
