avaliacao_key,id_avaliacao,id_pedido,data_key,data_avaliacao,ano,cliente_key,produto_key,nota,comentario,avaliacao_positiva,quantidade_avaliacoes,cliente_sk,produto_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
13415,13415,9035,20250327,2025-03-27,2025,9981,12175,4,"Muito satisfeito com a compra, recomendo!",True,1,bebe955cd6e6d696761e96a0def9e278a43bfa5531d4c23e06c4d29eb2fd939b,8d42db88d11935b628f976354826299eb8453676be8aea86b41b368f84247248,f081065310bb903cc00e979b0e43f7ccc381708fdfa3999f289d1f6ef192017e,manual_run_1,2026-06-24 01:00:31.919
13503,13503,10258,20250215,2025-02-15,2025,9578,10278,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,dee8fc21fd6b87cfa7489675b4424b34e36267827ef24361de92ed1c1300b149,ba5e1be62a12e149e6e26c6f5307315084b78e00361fd7d80674e4a1f81a8694,491ec6d4efe627eeacea97c960393e2c511e8c3838bca8dce64298e5ece6569b,manual_run_1,2026-06-24 01:00:31.919
1511,1511,13765,20250703,2025-07-03,2025,4937,3366,4,Atendimento incrível e produto top!,True,1,8aa26173fc961687a4190145f1b3ddf6f07f3c1b92c2ed2c606faf1dd8fc0c9d,08a08d6d4c3fa923d80e813e7b5aa1843ae9f25043d41445a28e2fbd32f327f4,9e1eb6f7870d8ca97e3780fe9209150898d2603222964a4a421e9996d74d0f31,manual_run_1,2026-06-24 01:00:31.919
1687,1687,6436,20250915,2025-09-15,2025,9110,9262,1,Qualidade muito abaixo do esperado.,False,1,2d64a8a025a2e675d6ddcafacf77b1f2ca38c32b290ca92516f90537b83212f4,d97ada7e2c75b909faa5da92263dc26cd7832c19ea4d8935e82dbf28981a09ed,09704aaf5edea2df2b1eb0f1390a4e6d9664204eb8a551593f2dde4517ffc28c,manual_run_1,2026-06-24 01:00:31.919
1795,1795,8643,20250724,2025-07-24,2025,12276,9730,5,"Produto conforme descrito, embalagem perfeita.",True,1,c0b3bec35889085b9441561e83675eabb4be365681b0fdd7c105eb66724e5511,36eaf583a6b03c148df0a554f0f594346c6eaae89a4e4cda9aeb18cc8d748546,46702d2eb82af2ec1429b7047ea2ba177bc8263f4339caed3d962bf1b701d1cc,manual_run_1,2026-06-24 01:00:31.919
2039,2039,13159,20250423,2025-04-23,2025,10914,3580,5,"Produto conforme descrito, embalagem perfeita.",True,1,e72ea71ee6e29e4bab312779bcdcca3ac4f2b5472d2cad2b487a005054d89734,bb0e94ad190a44c7c57b8e538fdb6acbc0dbceb67be4fa8394bda2b937c92c75,feb384524fa0b30171fb5a8a8a3cdaee49566c7e82bb02ad7a05c2942ed20735,manual_run_1,2026-06-24 01:00:31.919
3586,3586,1719,20250924,2025-09-24,2025,11762,8874,1,Demorou muito para chegar e veio errado.,False,1,1dd42812484057bf6f185355c96939153afe152e165df1ab8bce9f8e02d25744,89f96f1304684bccfb5f7a93a1a18879d5cb9e1c2ec2430d2c4df2c680df9004,678ccc8251a7dc15298dfd4c0c8a270037cc7099d09e4cbdffb64dfd535da184,manual_run_1,2026-06-24 01:00:31.919
4045,4045,8134,20250329,2025-03-29,2025,14806,12733,1,Qualidade muito abaixo do esperado.,False,1,b55d06b61e509ae0894b888704916fb3d3da6396db908e58687192794cd8a675,b80b92cf3006c4e3bb145525173172aabf32cfdd28075697e90313481a3a5d23,73c845cf9a634779426b95a8c0c5806d9ffe6ca2f5e6d6aa79f0f179cf207aff,manual_run_1,2026-06-24 01:00:31.919
4171,4171,4308,20250722,2025-07-22,2025,11992,7359,4,Comprei e já quero comprar de novo. Perfeito!,True,1,292124cd0a35dde99e19e28f4368e494f2cefa6571533246b93fabd04520fb92,20dce97a3b0226308709e6f891bd5d1ef6def96157cc9ba023436f94cf9b852d,664fefe7e58f35cef1b89abeef11f2ff9cebddb3826acaec48dbdd947b709fb4,manual_run_1,2026-06-24 01:00:31.919
4482,4482,7751,20250621,2025-06-21,2025,4741,5388,3,Qualidade mediana pelo preço cobrado.,False,1,7b9baa8b1d4195a8eb52c6f711e04ad34a60cfca1719d506e0f38e204ea78123,e808aadc8c838c8bed759e4947e25362a27cc20c98b1889994ae74f6de4cf004,27fe498b29d58cf2adbc0b6f0943f7938b6a70c44d0779442a33953ed0705133,manual_run_1,2026-06-24 01:00:31.919
518,518,11204,20250818,2025-08-18,2025,13981,12246,4,Comprei e já quero comprar de novo. Perfeito!,True,1,1ec2af9baba16e4307ce0e944c1c767e44314a06459924d85240ebf45cc4a9ce,2a594dfc9b6c741d98cdfa34191d1839770854e92c9fe626403328ee0ffd0337,16bf0e3d580421aeb8c701fa67272e58fb56bc7cf644cafce8370ee335beec41,manual_run_1,2026-06-24 01:00:31.919
5263,5263,4342,20250716,2025-07-16,2025,2798,13015,3,"Poderia ter mais opções, mas está bom.",False,1,e4c55851556b4c86a238c326e332ff832b5769a57675cfb5dc5d6db65a24ca4b,e1203a09834d1605aef251e1ae7f43666233d9173598fc8ead044ab86ab4f270,219b9759cf0ed0ce092734e168adfd144b35cda4298fb882d7938d0c3547be51,manual_run_1,2026-06-24 01:00:31.919
5477,5477,1156,20250506,2025-05-06,2025,13854,13410,3,Qualidade mediana pelo preço cobrado.,False,1,3e5f72d613ea5411b683b96d5b94d440ede52e7bc6566fb9eb10a163e70bba94,58e935cf8c8370b3403caab1d2ba73b9123976c61e58a8c46a35ed6df1a6098f,0fa3237cc2393161935c582b6311e9ad2e434daa256b695fb71b91549fa58259,manual_run_1,2026-06-24 01:00:31.919
5813,5813,2147,20250320,2025-03-20,2025,7676,5064,5,"Muito satisfeito com a compra, recomendo!",True,1,cd136679181fb6f5adcd1f58cb430137b0e88b0dd584d2b45bea34e360192766,c3beeeca32555b0e6076d6479639c2b066ead9e51b1cecc3b40eb98b731095f0,2a0131eda3cd388cde4a7e3dfa99ff3b556fc963ec59e3e892bfb2cefa8a3c91,manual_run_1,2026-06-24 01:00:31.919
5851,5851,2551,20250106,2025-01-06,2025,6050,13144,4,Comprei e já quero comprar de novo. Perfeito!,True,1,75f7524648129145261bb0a97ac100121ca38952db6b8bb5b49f2293bc7d0349,39baa46e4ea261569820bd246b9ecb458d8e1f4b08904e42ae25528381743fa0,8cb4b99ed95ba040813f4bff41eee1d4cbf8ecc4a7eddc0f2c62d2af7bf45b77,manual_run_1,2026-06-24 01:00:31.919
7548,7548,12164,20251208,2025-12-08,2025,7540,8136,3,"Poderia ter mais opções, mas está bom.",False,1,cc309a7766e3a22854a63d6fa5532928f4bb5d321ecbfad92c17fa61c397ca5b,7149b845dcc90e3f9b960bb63971fadd21c74c1025df95decd426e564b528923,e4cce76654b8c8d46ae971425f95f9657686fa3febb2ef666e60ccf7fd93b08f,manual_run_1,2026-06-24 01:00:31.919
7666,7666,1703,20250304,2025-03-04,2025,6740,7853,5,Entrega rápida e produto de ótima qualidade.,True,1,543f493256be52336a19d50ccaf91af609e071b80922e84a8aa678a6d04cccda,a4c689ec61dfb892f2b4859541c7ebec66fbebe579a1822889adc9cc9fbc3786,5540403efe29a5f1683f0dcce7962aca0d256354c1e430763680076d142d6275,manual_run_1,2026-06-24 01:00:31.919
7677,7677,1215,20250907,2025-09-07,2025,8598,11153,5,"Muito satisfeito com a compra, recomendo!",True,1,fe947e1ed591d8846f9d74fa84d4c6067a8d9fd23c611baae2a7ab8b23c80c61,13ad8f8474468465cb2dd4c8f51d2e2f3a3323ad0f2c7f3d6f0437dcb0178b67,8cff28f2eeb06af86fc0dacff043d56a5b54fc031db368348bc36cfb54a73fac,manual_run_1,2026-06-24 01:00:31.919
8000,8000,3641,20250101,2025-01-01,2025,14062,14032,2,Qualidade muito abaixo do esperado.,False,1,bb587cb5cd957090f44febc1c79c74a0370b628fb8ce8c07cf02fe3eb53f2830,6c1f11bbf84f6babf0bea1f98d122aea8dd5f716e4c1ce9e130360a64cbf455d,fddb92e8c1c6702b77764f154e81d958a06b9ecf43d6a55c2631cd68397d152b,manual_run_1,2026-06-24 01:00:31.919
915,915,9569,20251018,2025-10-18,2025,14668,1079,3,Qualidade mediana pelo preço cobrado.,False,1,d9d74a641e73a99960d049f6bb210c15d0d7e18608e21e3f9688bad899f5db57,bc93e280849a2a6697fe41d82b2837a2fd6dd003ef7af67acab0a8cd63068d46,c8ca5b4f12d3c877e2a7c235df3ee3ed696b6dda337a081a3807ab87d74ff8d4,manual_run_1,2026-06-24 01:00:31.919
9594,9594,539,20250617,2025-06-17,2025,768,5551,4,Comprei e já quero comprar de novo. Perfeito!,True,1,9192eac4f479fbaf8e20c78cb375b63dde92974d6ab3f8b888ab848d7b89882f,87841102f8243fb361dccb0f8fa74707bae881a925c3bb22327b8008d7ca87e6,f01e1f4ea8c43b8c3bd10219cb60f2a6adf9b62ab5672acd55bf6321988131b5,manual_run_1,2026-06-24 01:00:31.919
10269,10269,6904,20251011,2025-10-11,2025,6175,5895,4,"Produto conforme descrito, embalagem perfeita.",True,1,bb518eb38d445dc55a029a166e73ea9372775aa4353f9656db01e473af6eb840,07ccf567a6ae7b9e6276f7bf2a7d49ad66a82e584a7db96d0636faa49c0b788c,f5160ac783d1b6565e3cc25c91210f85c423b4d04c03b047ac3f99b4c89327e2,manual_run_1,2026-06-24 01:00:31.919
10288,10288,6346,20250522,2025-05-22,2025,7468,6635,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,c26d578bb9add79ac024ff1e1dd4915dc5736880aceecb96df0a3e154ebfa365,a97ef7ce7a4ad9c920e67b70a24f14df3c1057b97a895cb2813b8a12819d9c2c,fe14ebbcb79faec64b1ace6efdd4c20dae73435d1f7327042f5ad1c67826293b,manual_run_1,2026-06-24 01:00:31.919
10772,10772,12980,20250214,2025-02-14,2025,2267,75,5,"Produto conforme descrito, embalagem perfeita.",True,1,b3619b2c7e826a0b4985c8b1b11d5304f2a3faaf1839ca2e4188a3bf0d8dbd34,4a8b18d1d2ff6fbe9a2a1e814125d95b24051511a96a536556da666b47fd5f4b,31f8cd162c7c6fbf4311b2c2aacf6a50956ed709c087d0a5815bc0aee17731f1,manual_run_1,2026-06-24 01:00:31.919
11240,11240,981,20250511,2025-05-11,2025,1862,14279,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,f16a72a2ef2cb8cdd241300d9605154d17b7cc0247dd352364daff0860ffaf13,9c4941770053254cb621333ed55aa91dbf3a740882506e2f2f4df8d2d628bc53,e7081e299cafdcfffb8067394eda5d2490cfe42fb4ba9d11019b67157b7a970a,manual_run_1,2026-06-24 01:00:31.919
11275,11275,11692,20250326,2025-03-26,2025,6428,12843,5,"Produto conforme descrito, embalagem perfeita.",True,1,e8e659efcfbf05bf33067a721b50e0ced4ee4977cc85526894e37137484336ad,19cb1998311f1140b7941d436ab1e7cb3389f45f09006f793b7dffc2af26b7c9,cdaa31476958b61a205dedc523d60861e99f77ee63f683fb658bee55452f67cc,manual_run_1,2026-06-24 01:00:31.919
11692,11692,6711,20251006,2025-10-06,2025,3481,12188,5,"Produto excelente, superou minhas expectativas!",True,1,320345242991197b0d727ace5ccf045167f1334bcc3f9d2afb6f1c1ac7dd26dd,9133a2e143f48b066bdf2f6d723f3d7313de60c7eeca8782b4bffcf8e179dc46,37b923b73106f9d0aa005aa840dc1e1e7a3ffa61147a4909bd3b9370cec8dfd1,manual_run_1,2026-06-24 01:00:31.919
12110,12110,3158,20251221,2025-12-21,2025,1610,1847,3,"Chegou no prazo, produto razoável.",False,1,d4ad21246346260cca3fcdbe934807059b67f4c18648cbe990b877ceadcfe52f,ec5ac810dc9dfc400b8c3ac20d112f6535e9d198ebd36f09acbd2e62705f15cd,d45075c9e6128109bc6d3d73c90784f865f2479457f9adba5a6bfc6ba52b1786,manual_run_1,2026-06-24 01:00:31.919
12391,12391,4944,20251126,2025-11-26,2025,10531,4604,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,6f36f6fc47bee8c501cfa08a16b965727b903f4d972f4ab06a6a86f9a955edf1,075c16b5e1955623d78db86af51cf29d099a262cb618485df7fdad915da1e9d8,c3200cbacffa77e7c3fd958a245214f78d140a0646bbac6805482a1d159105df,manual_run_1,2026-06-24 01:00:31.919
12956,12956,13466,20250327,2025-03-27,2025,4276,828,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,82be450762b343897b866556d27bffa98e6545f4b66d91e34d52f51204812125,9854df1e75687882db0b95506c36ad1746ebb747785f07402cb5305976e77126,bd63a19421e1b9086218c1b9854618be6cf0fe45c8936c529afa9362bc1aa2c3,manual_run_1,2026-06-24 01:00:31.919
12961,12961,1867,20250928,2025-09-28,2025,11743,889,5,Atendimento incrível e produto top!,True,1,97fb1fbfd9b4baaf3f8d67037bfdf057cbe6999d7a0346d8343d5793a4f05b78,da425dc8ef5888fc08a939eb4d611da9e29dd968e0b5dc3385c239cd2972a816,013e361530de78f71af23370ec0ddbb99721624f66804de4c5d83d9a516b46b0,manual_run_1,2026-06-24 01:00:31.919
13465,13465,12627,20250430,2025-04-30,2025,3595,3169,5,"Produto excelente, superou minhas expectativas!",True,1,da9d8dd43782fa35bf0b5a7fc9c19003a51a4e0100310b1374c358ad92b59600,b12d57df9faebfab6c2fc1de4a731e6d208e3c6db6fb1468db75e070230f702a,1f746b8b5df62e176d8e1edd91a8fa66ec9391fbe518d115b48cd216228fec26,manual_run_1,2026-06-24 01:00:31.919
14223,14223,12001,20250822,2025-08-22,2025,5905,12224,4,"Muito satisfeito com a compra, recomendo!",True,1,6e5ceebc8ffc9070752725a14fd66c4128fa17102d7da411e2d66f00f3bbd1de,5366eeb6b2fdc71bf49571e9ea42e607f0b3d34e344c6194407a1b7a87cb0155,d60abde0de5f4321c57a87000500a4d7fe20b930d67598e4070e52528dd0e4ac,manual_run_1,2026-06-24 01:00:31.919
2041,2041,1012,20251109,2025-11-09,2025,5672,10301,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,f2b6bd785f6d88eff54c698466ed80de89d159b3c9bff239e7e711bd2b9756fb,ff239148a33487e79d6d0e55f6420287e369b51fa42d2d31d223ac7ed5895c36,035317880da3fcc9ef35daa4f96c88d4c849c570411ff608f558bcacc412e2a3,manual_run_1,2026-06-24 01:00:31.919
2145,2145,12099,20250308,2025-03-08,2025,13654,13944,5,Comprei e já quero comprar de novo. Perfeito!,True,1,b43c7c3ea329a805eb222eed9ba39b602116ee00d4610813023ea05d50bc7a3e,f7b506e0331f0acef463184c9e60596ee9bb352d67ed33d83ae3b399056f9333,5a0c4cc9d724a17d64333fefe1080918f793f2218ed8891f4fd5058bc4483ef0,manual_run_1,2026-06-24 01:00:31.919
2178,2178,1799,20250227,2025-02-27,2025,13169,12196,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,64d7fe72640ad27ffb3894c64ee354c2698d6b3b0fcd129745426b2766e0b25a,92c8696a40bfff53e064f39f0833a24547cbb4ed4dcb71153151c2a664322e6c,9bccf92d5edd771d2be98fc045b3c2e9168c7f93a8d6a368fe0cf52bc2baf617,manual_run_1,2026-06-24 01:00:31.919
2657,2657,13499,20250805,2025-08-05,2025,8314,725,5,Entrega rápida e produto de ótima qualidade.,True,1,7141e59d34c20da1506860077d89ca13648850406f53e30fa9988c0f6fe7c40a,1f34bdc8b258c0be03a0473e08999c3332e85c7d596a98c8ad70be376fe347cf,bee8ab970f2d09b68dc1f11b0b1b7f9ab40788c4d5eb95313c3a92ec789d5699,manual_run_1,2026-06-24 01:00:31.919
3202,3202,7427,20250303,2025-03-03,2025,5921,11288,4,"Produto conforme descrito, embalagem perfeita.",True,1,629bd6a5bd383f3b997d3d52322f73b54a36b78ae6365366ea2ee7010fff771a,7794ed10532711a8f6626aa2c1e8277861b36003aa9fac06d6db8e2d5bd4a858,2f98c34133ae5d9293d6d92f4a446e4b7964f7f9385ed25c6d27648b9099c0fe,manual_run_1,2026-06-24 01:00:31.919
3995,3995,13170,20250126,2025-01-26,2025,5958,7307,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,d1ec15ae9890bdd307ca9de1cf7cc8bed3c45bf6325b1c593dc62f56b6dcf6fa,ad5cd4863b1f125296c703d797a731b57880df479bbec010fcb282d4f14d805b,042f4b0203b8d112768b135ec8eefbcedd809f64ae489a1cc0888826e0f34201,manual_run_1,2026-06-24 01:00:31.919
4187,4187,10489,20250318,2025-03-18,2025,6862,11804,4,"Produto excelente, superou minhas expectativas!",True,1,9c24b56f50fc76569f5040bd2a2f069f279beb4bbf992a469f9e8094731521c3,695837dc9d53cd5136cf64ca7b0d666c3de1b514a750ab8a17fe1ddfe6243a39,8048c1958fd155ad0e6482bd8ed98d70d36da428dd01cd76c555e88b0043db70,manual_run_1,2026-06-24 01:00:31.919
4677,4677,5614,20250803,2025-08-03,2025,13240,6408,4,"Produto excelente, superou minhas expectativas!",True,1,ef0086cc74ef62272c1e3d5f7ab356573524b14a3c6d7fa1b35bf73066cc756b,07acb6a6d382d4adad1140e9f9a0b73db69b1b9b6727e4ca9bcf6c514031801b,76fcb78563fc5b550032d6271ca3191db9afc1ce019c4a330e3b1d41eff24942,manual_run_1,2026-06-24 01:00:31.919
4935,4935,6552,20251111,2025-11-11,2025,11648,10128,5,Atendimento incrível e produto top!,True,1,782425451df70c260a41679d08de826d4d1af47caf10ea56939c4304d896fa71,b0e5d0824e0f56c0b8de9a67d12e4b0bd9476270b593c77470f705ceebfa6c67,e1eecc4cf165d233af26d4552e309dff76f17807b0f2665f411fe7d04953be06,manual_run_1,2026-06-24 01:00:31.919
4964,4964,6347,20251003,2025-10-03,2025,2811,8978,5,Entrega rápida e produto de ótima qualidade.,True,1,c114069be38768777c38ae8897ff47c239cb57473e0c1b28cca561d9beb984c6,fb3013a175018457d645244796a147417e398d7414e0f0901de914fe4c672886,25c04168d7e192d0c341f25f818c6cf337500bff708358944d3e904c9f970fa1,manual_run_1,2026-06-24 01:00:31.919
4967,4967,5973,20250121,2025-01-21,2025,6359,4032,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,4b14a9dde24ad3fed98d77cef8d3f07050238af85f397f98bacfd4d5f73309a0,9afca27d8f9876b121a73fd3e59e63c19d8c3d9765a257a29a64e06ecf70d9f7,ffdf4999a0dbc9f92490f89831ac13b890a64e66eb3e951b4caee61c23097168,manual_run_1,2026-06-24 01:00:31.919
5577,5577,13808,20251217,2025-12-17,2025,5846,14895,4,"Muito satisfeito com a compra, recomendo!",True,1,aea17998fd7d18ea584ead51a56ef1f9301eb82ede3e3cd6305e97c11428422d,0408d8d84f25a7ec7f94d04e106ac9f2f7183404ee2b871700d9d89f09c96404,2e9feb98f298715b173a1d8f878e946906b31635b9bd5929cef23d60f5b29bc7,manual_run_1,2026-06-24 01:00:31.919
6164,6164,12782,20251222,2025-12-22,2025,13655,10732,5,"Produto excelente, superou minhas expectativas!",True,1,ede6e798c59bb7eb850ea72aeed5be277064ba34cc3d4e63d33d3ec50a48b87c,d2d402fe315cdd896996052f4c4afdcf05bb8dc5848e8450230ddf2947e1a7e8,9b86223870e3fe766e87d7057f87ecf145eaf1ef56352a4eec336cd1c626b67d,manual_run_1,2026-06-24 01:00:31.919
6418,6418,10909,20250523,2025-05-23,2025,7360,1666,5,Atendimento incrível e produto top!,True,1,8b8a02c6b4b9a7b119ccf7a6444f5fadca254821f09543a4c21a2388bb77bad3,dd4dc9ab399da9977c0250d15d62c5db779eef136a09a3142fb53a6dd01a18cd,b5de1b15c941e79a31682991a6cd3230a58293bfb2fbf11fa229d53b7eb70c21,manual_run_1,2026-06-24 01:00:31.919
7690,7690,13199,20250823,2025-08-23,2025,6636,7278,3,Qualidade mediana pelo preço cobrado.,False,1,e9fa401c610c43c09155887944f2cc734634536fb195168e6c66c0dfbb3e8e58,23c4bdbd7e534532760f88adcafee6f4bf9ba8fa3cc76bf2f9c34494f99ad2ec,bcb1147c04a85e040696072d6c8da281b45d7779cbea447e0d30bd1d600b457f,manual_run_1,2026-06-24 01:00:31.919
7728,7728,9582,20250421,2025-04-21,2025,2599,8238,5,"Produto conforme descrito, embalagem perfeita.",True,1,7a5a8242368924472fb32102a08538df920d279fd945a69f7242f90d6e075def,5cb0b498f46d9673dfaa095e412a9a490db42f7ebac87784479733b10383fcb6,661bb32f88ac87478931c73a6ee0ec8e23379822011c4171c628fd92d4a6b211,manual_run_1,2026-06-24 01:00:31.919
7816,7816,6246,20250111,2025-01-11,2025,4291,1491,4,Atendimento incrível e produto top!,True,1,ff4f3e8a33d5492be12d3b4f50537296d45a41d610fcc039efaca772218b8758,a729f319158310a3b2129c996545e16c687c093050e96e3ac6df67cb9edfb8b1,288cd0d959b7c106f9636a764caee33c2c8d91f71b6d339bd8dbb1e496d40367,manual_run_1,2026-06-24 01:00:31.919
8687,8687,12026,20250422,2025-04-22,2025,12147,11787,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,87b74804610077642130045de265e90ac4974bfaa3d773643e7ea20fcd224b17,f9284573d45ecfa7364c584b724bd9394ebdc815fd0465d9f4f358409e2f0cb6,c4bd41d1adea90e617f3a5c4512aef9917d59eac1afc05393d636162f5d72f91,manual_run_1,2026-06-24 01:00:31.919
8706,8706,10822,20251106,2025-11-06,2025,10361,3571,2,"Produto com defeito, decepcionante.",False,1,424a389dfbc5586a611caca10746c6cef3371e6ff63b74ab3132a254e0078669,37753dcbb3f43cf3045637052e7379389f2854a937b5656710a35f2422f2a612,901a9fd443a6714fc47afe714ccb5589947e1c8a25ad506ca6d4d5648ca5ac56,manual_run_1,2026-06-24 01:00:31.919
9772,9772,4807,20250721,2025-07-21,2025,172,3794,3,"Chegou no prazo, produto razoável.",False,1,c3efe8ebda7a21828b2109abb708c59a31e460ca63f8d9cb81debe71aae60231,f1096554608da9a2f121c0dca7b8c6750d7453e546018d9de6ad509990de3c7c,87d5255f71ba71cd4404e494340c83747148c07636a89843686f94fc9c2c9f27,manual_run_1,2026-06-24 01:00:31.919
10303,10303,9944,20250128,2025-01-28,2025,14414,3437,5,"Muito satisfeito com a compra, recomendo!",True,1,bee6767548222ea3a9fa3f16bef7b6a90f62c7ba673b9a5c5b5a0cdaf5719b38,e50559dba984d705f99034f3b6790950d7535541db72c99219c276ad4defcd6c,2c8ec7c1f2ac7c170d98504919cc223423164b43c5d7ddfdc58d94597f929ad5,manual_run_1,2026-06-24 01:00:31.919
1046,1046,10753,20251128,2025-11-28,2025,1553,13584,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,2a223229461bf4562aad84cec8379610c88c692533108b729c67aadeaa85f5ee,afb56f2ec26579b30d0d9e252f04bfa09089670475e566e2b5ce916b57ea9e08,6d11fff1c9c6e28877676b64eee01fbf21371aa1c0320f753d83ce52a4f8aa7a,manual_run_1,2026-06-24 01:00:31.919
1108,1108,9296,20251102,2025-11-02,2025,8429,5487,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,b9d6541c2b0ac28e8f21959635377cdd6b634fe7412a6207bf6a37fdfe08bd71,73d18acdb96f54c75cce99290f72d6c04ca05c554932229d9160343e14dc341c,5f6ebf50915289e6d9035a5524e15e319abb70df793a8b3d0ed8bcf9fcc4cc9e,manual_run_1,2026-06-24 01:00:31.919
1161,1161,3545,20251029,2025-10-29,2025,96,703,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,48b2abeabead78f2a3385705a4fe4e524749b52746e6d75e5344737d61daec74,8286dd835d7e4e090b38ce0e9105ea1b1e02ee08f185896c497723ed84dd9710,2f0da5c980006368c1c72f0b1f79e45f695f37c07ce6f4c37600807f60466d71,manual_run_1,2026-06-24 01:00:31.919
12240,12240,9838,20250217,2025-02-17,2025,10776,9408,5,Entrega rápida e produto de ótima qualidade.,True,1,2810918bd7b40c4dcf87ff66664bac0a56df4ec8748b45a56c590afd5a480a10,0c1bb063872671f0636cab40d8df7472ef8b4060a65c70ab527cadd4b3ed1683,9a321887f3afa3bce4f53307f85afd9fd66d164364d89deeb707463bba8f2127,manual_run_1,2026-06-24 01:00:31.919
1257,1257,1691,20250330,2025-03-30,2025,5434,105,5,Entrega rápida e produto de ótima qualidade.,True,1,c4a64916067d0e25ddb2267db24087904ffcfee44c43f1da1b9729774278ea31,6fddcf0c81bbebb1931bc5dbfc8b973b40d799d6b221f130d5d475b44dda7ff4,f81294fbe008ef59f7abba36de413736df01c483b598e93f7fe52410f6aa848e,manual_run_1,2026-06-24 01:00:31.919
13635,13635,8512,20250606,2025-06-06,2025,2493,5718,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,5775d506d2b8b73e34005f56fcfe282989c30de999f9604c526d7cc1e5b24147,600192fdb7a6cb9dfffa650182956d81c2fd55d453a44caa645ac8ced1919323,33490fd1a5af6805d74f1ec03f2a867444bf9267b5c1e07a5ff30f28400684e6,manual_run_1,2026-06-24 01:00:31.919
13677,13677,7908,20250914,2025-09-14,2025,4444,11283,3,"Poderia ter mais opções, mas está bom.",False,1,a4bb1ce28989f1ac8066570bb9f598b30475198816aedc27c4a318e9195df444,282241289c9d24fe4baf88389e4df2c47ffd9411e632a3d26354607309270877,f9d4df6a09f16a3e8f4bca8d547c3206e83a3650dca79e0cdccb631892308e87,manual_run_1,2026-06-24 01:00:31.919
1384,1384,7248,20250622,2025-06-22,2025,12731,3166,5,"Produto conforme descrito, embalagem perfeita.",True,1,d2ec24ad1da571ffa9db2a0f5c28786061ba1a99a1d64424478f8f94ed0381a5,0de7645614fdff0d62e0cf2123eaa538562271fb70f43ccf15f0e69b15f5aa41,a2e42d5dc5aff6b8b72e43da1bff5b73277bcf1e42978a701e1cf10839946423,manual_run_1,2026-06-24 01:00:31.919
14567,14567,5294,20251116,2025-11-16,2025,5548,3156,1,"Não recomendo, produto diferente do anunciado.",False,1,69ae2596ea7348721328e4ceb1e5deaee3c7448a208d1d4df6c9bdc69660603f,eadf51418450ee298c425421983832d7b06d94cd09916e3c7ef65592966ce57a,37e8a5da0de2e12a2d92e43b918d8c01595ed99ef642fb5cfcd135484b8d0623,manual_run_1,2026-06-24 01:00:31.919
14815,14815,14872,20250921,2025-09-21,2025,7092,2387,3,"Chegou no prazo, produto razoável.",False,1,23bfbbae9fb3a0c82a68743dec50193c9acaf50c187295c13e7932a0fc59da01,aa7d70cac7fed87f05e48564a5e05e184e1572af245dc6165b787cab330be77f,42b0cb24dcf06d208313ee128a3d60a538d1755b435149a025eca40611c0bb72,manual_run_1,2026-06-24 01:00:31.919
1551,1551,8137,20250524,2025-05-24,2025,10968,4912,2,Demorou muito para chegar e veio errado.,False,1,2ae871c1799890527db8a1cfdc93748f96528918d651305644554ab48ce5c187,fb9eb7183ed7f98aecfff34b67fb5da868a20afb337a0b6f11f6874302d6f60c,1b144036a6092752f420a9c7815422d74c15a25e56c1f5678374b6a2289cee9b,manual_run_1,2026-06-24 01:00:31.919
2860,2860,689,20250209,2025-02-09,2025,7066,8064,4,"Produto conforme descrito, embalagem perfeita.",True,1,768a90daf297d794a6f439f4f36d8614558732656b55217c35d5896ca715b610,6b167a61b408c3f05da49fa683d827d16bff19683a6d1aad36351220b7690711,b9fde19ee3fa4c1b96988ca8f87c4a61aec34965b18e03b2f694c906e7332dc2,manual_run_1,2026-06-24 01:00:31.919
