pagamento_key,id_pagamento,id_pedido,data_key,data_pagamento,ano,cliente_key,forma_pagamento,status_pagamento,valor,valor_aprovado,parcelas,quantidade_pagamentos,cliente_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
3037,3037,5740,20250617,2025-06-17,2025,10022,pix,aprovado,1306.01,1306.01,1,1,2e6190fd071243723c6c1e05c64c681763da723fc274790e1c1e310ed8381730,ee059eede1675602ce1d4cc5a3068746760d75142364d9bad5a9efa8a713dbd4,manual_run_1,2026-06-24 01:00:04.939
8249,8249,5761,20250119,2025-01-19,2025,2849,cartao_debito,aprovado,1912.18,1912.18,1,1,fd9a335012a4d425dca3cf76c43bc35a7e30f3eb7304a0492e2afaa5f1aaf98b,be1c314181e64db5982b933ff525bb1bbe6a009b487508c18e6b8a0d98b423b0,manual_run_1,2026-06-24 01:00:04.939
1505,1505,6632,20250518,2025-05-18,2025,4945,cartao_debito,aprovado,1260.79,1260.79,1,1,4f64fdfebb706884ce33e68dcd1c10eb12ebd80d5aede4276a2a438f27fbbb0c,9093e11b86e5d941d8689532feb2c967663ecb4040cbbb5f412970867bb993c3,manual_run_1,2026-06-24 01:00:04.939
1120,1120,7164,20251226,2025-12-26,2025,13794,pix,aprovado,1123.76,1123.76,1,1,0faa8aeead82447cfed596648da4d54556e04091748b3130f1ee15898070af29,367a8edddd1e74f3bb91e0cfbd4a8b772b0965501c28994ecf051ccb73edb4e8,manual_run_1,2026-06-24 01:00:04.939
11143,11143,8394,20251112,2025-11-12,2025,2247,boleto,aprovado,2323.67,2323.67,1,1,f27dfe55fffc960ffac93c821077a860c8636c098f8f3667b77d5d222b656fd6,585fc359a7234034356d9b19859fe42dce5dfbb820bdfa8cb33aa3db1b84388d,manual_run_1,2026-06-24 01:00:04.939
6783,6783,8629,20250809,2025-08-09,2025,2623,pix,aprovado,2320.03,2320.03,1,1,efe0338baf125d65c1420dd1b784d82da9be83a9bfd3dfe25516f80ee813fdc7,6c6eb7e355a6d97badb59a5a79361acae4b6364bcd8040c2b732486294cc2a14,manual_run_1,2026-06-24 01:00:04.939
13965,13965,8783,20251006,2025-10-06,2025,11043,cartao_credito,aprovado,629.48,629.48,2,1,63b696f1087e061dd784c9624c393427488d9dc805f7a19d27d9e24a297ac8cc,7faaa76b9af457fed0dbd7f58f6126d1de72967ad2a1382247113f7637a992c5,manual_run_1,2026-06-24 01:00:04.939
4730,4730,10995,20250329,2025-03-29,2025,11953,cartao_credito,aprovado,1054.81,1054.81,5,1,3e9d79d54846fe4fd951776a248894bba9366c969e3521c8949dcd041ec2461c,7c6db1101c5b9332b441d23ea7396acefbf5967b1b9315a1317caff0e40f4a02,manual_run_1,2026-06-24 01:00:04.939
12315,12315,11822,20250120,2025-01-20,2025,3732,cartao_credito,aprovado,1008.31,1008.31,12,1,7dfa06f8578f0d8b7d55adb6a25033994a2b10915277005bae513b8dbc0865e8,2258e841bcfe5d94ac0b9292ed7db3ca9f66cfdb55877ea998b56cb83bad6e91,manual_run_1,2026-06-24 01:00:04.939
2468,2468,11919,20251229,2025-12-29,2025,12986,pix,aprovado,703.83,703.83,1,1,d48fba18159a8ec0da5623ebcc4172dababb37e54c48bdca1c0887a469b601aa,dca22800781fa5d504f3e9a4c33fb1d76a07ae33be237765d9efeb832f6afc2f,manual_run_1,2026-06-24 01:00:04.939
9019,9019,14051,20250816,2025-08-16,2025,6843,cartao_credito,aprovado,2115.68,2115.68,12,1,03b038ec30995946f5f629c7c2139de9514138b126b540c9e98c8ba4e82768c0,e41245e76c81feb8b64fa63136675e2cb43c61b9c1e844582ef64d9ead02a529,manual_run_1,2026-06-24 01:00:04.939
9614,9614,14133,20250902,2025-09-02,2025,5221,pix,aprovado,2286.45,2286.45,1,1,38965d618adaf4659946e696f3805c6bdb92db4b22f2fbe86e9690fd84250c1b,689dc5d134407b07d7ac65bd9a1a07953a9de65b738e587604a1b7d842bd58c5,manual_run_1,2026-06-24 01:00:04.939
6259,6259,14581,20250922,2025-09-22,2025,4744,cartao_debito,aprovado,516.0,516.0,1,1,0a25d1e5f1db936a096c71fb220be5ca1e2b6cb5b77d430311504afaaa817bd3,89b265beb1c0e6869ff686193b1777c25275a58882aaa545d763179b759ffa7c,manual_run_1,2026-06-24 01:00:04.939
7025,7025,14928,20251017,2025-10-17,2025,7346,cartao_credito,aprovado,2621.0,2621.0,10,1,0ab23b2cd7adab829e0cb988d4804b448d1cdbb6a3e8fa5be7a3f396ec312f52,e2da533545b33b974e5498feb77c8ce5df516166aa46f4e7d4b11beb0f8d93ce,manual_run_1,2026-06-24 01:00:04.939
3452,3452,201,20250802,2025-08-02,2025,4616,cartao_credito,aprovado,2685.38,2685.38,1,1,f488c3e72337aab59c703c9d4a415a2085c824fff84f8022a2893a3dee924ed9,ef7aa5f055a6e35a1489e1268509c5d8aec32c48e2bc69d944b885b42402948a,manual_run_1,2026-06-24 01:00:04.939
11753,11753,402,20250924,2025-09-24,2025,13256,cartao_credito,aprovado,382.61,382.61,11,1,789cdd994c252cb0540a925326dcb076efc56d1c7a21fd89fae17a851ac2ee86,5d6798801aed8bef6c03a60695acdbdf6952031d282b9a26a8aa648b7cafb34e,manual_run_1,2026-06-24 01:00:04.939
1465,1465,1548,20251104,2025-11-04,2025,14730,cartao_credito,aprovado,48.87,48.87,11,1,54ca16ad29f9c4e9b6f2ce6b4f227dd091c6ca2cd9ea0c3d1544cadcd333fde1,d90da665b1310c885c57002e9c39d34ae1cade99d650f0d8298a86800acc985d,manual_run_1,2026-06-24 01:00:04.939
67,67,3353,20250228,2025-02-28,2025,6160,cartao_credito,aprovado,545.66,545.66,2,1,858f485ec7ebef2dbf7014b61594fcc1abdefd732b535007314c45a4bff4d6b0,bcd833b451bfe70a04431a9592e9e1e093e7cff1a11f1cedcec75f79d5a0e380,manual_run_1,2026-06-24 01:00:04.939
306,306,4664,20251015,2025-10-15,2025,3496,pix,aprovado,1409.88,1409.88,1,1,e301819b079230eb6cebf95671600135170c6f5fc9be871b9000555eac9367a1,5e9b86122de1f8b72f38cbca31dd7ecd48a636db4b33679707f06727d10fd7ea,manual_run_1,2026-06-24 01:00:04.939
8623,8623,5942,20250310,2025-03-10,2025,11169,cartao_debito,aprovado,2784.38,2784.38,1,1,9f9219246b7a7252184fb5a21b840c36c6dfbf11c47c699ec221b52f8f3bfcba,a3c0227c6e282e64a8bc11c178104661affc18a71029fffbcd78794c87483084,manual_run_1,2026-06-24 01:00:04.939
7874,7874,6040,20250122,2025-01-22,2025,11808,cartao_credito,aprovado,1107.41,1107.41,7,1,ac705b976fc976f106a46b9a2a9e416fc01f3cc4ccc231dff0c8026a68b670bf,097464c3aeb173be1f3d61f8940164310d8d744548d03f8218dbb8ba3d9caaab,manual_run_1,2026-06-24 01:00:04.939
13312,13312,6665,20250925,2025-09-25,2025,7158,cartao_credito,aprovado,1400.32,1400.32,6,1,108face802e94b2641950af58d61194a6c05dd701af0493ba17799f4a5a67e17,a5efeb313a58e0cdd0d84c6cc2ead9d308d86c82ef6e486f1eaaaa039e36cdc6,manual_run_1,2026-06-24 01:00:04.939
208,208,7413,20250828,2025-08-28,2025,6842,cartao_debito,aprovado,2425.35,2425.35,1,1,e23941a45d55bd9b5ca03d8d242e742f2dbda9a9e0ffeb916566053c2db9d5a0,7f306ff6c5758066918d5b0f2df8a1bb0d557e68ef0a181db6827e999e9af257,manual_run_1,2026-06-24 01:00:04.939
2800,2800,8793,20250920,2025-09-20,2025,7404,cartao_debito,aprovado,366.7,366.7,1,1,5da3bd2ad8d4dbf689e96901b0df53af1d0532524c9dff002d0ce97444d7e6fe,8401f8a2080f929671e4d9c30f489321216a4209faf8431ffc7f31f0764d1b98,manual_run_1,2026-06-24 01:00:04.939
3372,3372,9599,20250806,2025-08-06,2025,11716,pix,aprovado,1320.88,1320.88,1,1,b1ff2e707d3dfef0c66f9aeb021ba3eb6788a87b47bc637de94ca23b3ec92e9a,38227d5166257fdc7bf06b263d31725bbc7797a31240552da980b9da5768431b,manual_run_1,2026-06-24 01:00:04.939
12786,12786,9617,20251023,2025-10-23,2025,14908,cartao_credito,aprovado,2838.06,2838.06,9,1,a67b1b506aac174f1c3e84ad38e00ace8247e8fc553e8cbeda6f356d4261e34b,0b904cbebb677493ee4c8ab6d9767423aef136c8dc72d8cd0f53709ac332e8c2,manual_run_1,2026-06-24 01:00:04.939
14278,14278,10200,20250215,2025-02-15,2025,10242,cartao_credito,aprovado,834.93,834.93,7,1,3a20d4d445e440a882b53e94854b478eb2e3c880234cd2b228e258e2b6b11009,5350f0d796550fda811701cb67981d49fb8d7349f314e6e2e5beb5388ebeb2a0,manual_run_1,2026-06-24 01:00:04.939
3684,3684,12666,20250625,2025-06-25,2025,4878,pix,aprovado,2055.91,2055.91,1,1,93ab0e2d6da8b4aac5fa56f31290b1048a8f5e01db864c5012d3fae2936cc827,5207eb4eb08768e8b406ab0c10186b20f319bc15495ba11e394acd2999d50a57,manual_run_1,2026-06-24 01:00:04.939
11819,11819,13092,20251116,2025-11-16,2025,5121,boleto,aprovado,2367.05,2367.05,1,1,732af64e9ca0a2e1210ebe771b3f51d4a87f31f644ae364e027a88f7144b40bd,6f580400b2180bb13306690af3feb88a602f90099123a87595aa6920c445859a,manual_run_1,2026-06-24 01:00:04.939
4705,4705,13522,20250325,2025-03-25,2025,13008,cartao_credito,aprovado,1522.09,1522.09,3,1,a12c0c643a9eb85313102746242016bb9da394619723e263941807eef4d813d7,aed1a260b4137c625a7099892a556886822ff2e4efc1ee214f2f146a1a0e7380,manual_run_1,2026-06-24 01:00:04.939
3801,3801,14649,20250726,2025-07-26,2025,10030,cartao_credito,aprovado,886.27,886.27,6,1,f46f9f2e753243aa3da149f8964b8c411adea45036e81c2f0f268e08438ce1df,5c9872935dfe09623d41cad5af5abb74d2ed49e8820edaee313aa22160e8106b,manual_run_1,2026-06-24 01:00:04.939
13797,13797,465,20250405,2025-04-05,2025,2693,boleto,aprovado,242.24,242.24,1,1,a1df768236e6bca2afafc633736d3e603082d78f23523da38113f8b9ef458d8a,cf9ae55d717412fcc63cb86be4a77afd58a0604f00e8c7fc050632cd788aade9,manual_run_1,2026-06-24 01:00:04.939
10807,10807,518,20251118,2025-11-18,2025,345,cartao_debito,aprovado,254.31,254.31,1,1,6ae183e2d739fe2b676d6624d19944d3c7b07511134b93ff7f83075a6770cb94,3274f2d42ccb5ebd942f212c3dde4c396b411cf9bb19dd05c8dfe590b6febcee,manual_run_1,2026-06-24 01:00:04.939
12792,12792,4921,20250310,2025-03-10,2025,9202,cartao_credito,aprovado,2974.6,2974.6,11,1,a6f5e0ede6eb9e88a4a55c70c90000129d4589eb6afa4380c3c35740f4af0385,3d3549d060bd90989688934239fc1d8fa32c0f554e20e5023d1e704402827c9b,manual_run_1,2026-06-24 01:00:04.939
11228,11228,5563,20251113,2025-11-13,2025,14416,cartao_credito,aprovado,734.88,734.88,9,1,cfacb53add1ee0b37a144570ca9eb36fe69141f05c980f784af644cf3dc56318,82c57ae6981f54ce2850bd0f240e8803b712dbe240ff7e24bee0cb92efe47783,manual_run_1,2026-06-24 01:00:04.939
4344,4344,6649,20250508,2025-05-08,2025,6401,cartao_debito,aprovado,2850.24,2850.24,1,1,954060efaf2558bed12975defeb5c50c3d873cff3065d3fd423e302cf419d6f8,231388c0ceae2caba8e52ec1be3540662f6fd654b2409c8ea332463f1395cf6d,manual_run_1,2026-06-24 01:00:04.939
6362,6362,7312,20251110,2025-11-10,2025,14119,cartao_credito,aprovado,1978.28,1978.28,2,1,fb0673e0d7f043d799c5102f21e1be45f97dd54326c751e682026a5a44f861eb,66030969f0c16463fd9d2201e398155475bef0cfddcc99138d30d2fb29b96452,manual_run_1,2026-06-24 01:00:04.939
4699,4699,7627,20251012,2025-10-12,2025,9048,cartao_credito,aprovado,467.1,467.1,3,1,e3b4847101ac86d98b051dd656f68bda587c7f0aed58c1644e9c71ae05d8fe1c,e8497c542451507a1bc3c8d3d912bdaa8b8fdee4b29d6070e9c8daee783d3592,manual_run_1,2026-06-24 01:00:04.939
11955,11955,9556,20250718,2025-07-18,2025,5748,boleto,aprovado,1951.61,1951.61,1,1,47499dcbdad31696b06d06410155be124740fa21d91cf4ee1fec8573c70aa3b7,92ef85a7c7f11a8eba2c8806905e6d76adecd97475b380af707ecbcfe1c62e57,manual_run_1,2026-06-24 01:00:04.939
11624,11624,11149,20251220,2025-12-20,2025,13951,pix,aprovado,977.06,977.06,1,1,97d14814297aab5b820acfe9eeb1a75f9f2ef63845324e0b29dadf93b2e31457,98c8a4ddb1a0aa8e9b386facb73f2fb13beabaa1b52aca0188d2bb6e0023a44e,manual_run_1,2026-06-24 01:00:04.939
10950,10950,11330,20250408,2025-04-08,2025,12281,cartao_credito,aprovado,2554.0,2554.0,5,1,6482eab3e3937ad9e531844c3856b76429f330f1fc3892f448cd89ead5606112,c2fc1708154396b95d19e451e085c4de2976f08b5c2de241f72cf01e752bbedc,manual_run_1,2026-06-24 01:00:04.939
520,520,11828,20250920,2025-09-20,2025,6604,pix,aprovado,2163.86,2163.86,1,1,1566958745147af6dde34ec1dbc4bc62ce5cfaf36380c75a8d4dd289cae77f5e,38c320376574df8562358d257e629bf99eb1785ad06f23fd0925e4efe822c579,manual_run_1,2026-06-24 01:00:04.939
13347,13347,13177,20251217,2025-12-17,2025,10945,cartao_credito,aprovado,2602.89,2602.89,11,1,a18fc63e5fbc0ed8506e517dc9f78d22d6fbf9e829e5691dd034d037d8bddd06,38a6531e151a2aeb8908784f5565dcd2069276f32d05ff6cf324fb795cb3e304,manual_run_1,2026-06-24 01:00:04.939
4722,4722,13441,20250912,2025-09-12,2025,3058,boleto,aprovado,2929.73,2929.73,1,1,c92ac06f3241a436c9d87bc11cc634f0ecaff5f833105b907cd276d97c5cc41e,49ffc43871936260fede73ab172d0be1936cd602aad96043d54c1414560c58f6,manual_run_1,2026-06-24 01:00:04.939
11373,11373,635,20250729,2025-07-29,2025,9795,cartao_credito,aprovado,2330.02,2330.02,9,1,c565f2d85de5d85d3e3b7ca034e90df7b3a589cce15057e2dc2de00c539fb6f6,d5b386d6e1f9af3f7bf4a02630d88e2e057a2f71c026b6cf8f53beb578e9de0a,manual_run_1,2026-06-24 01:00:04.939
6498,6498,1687,20250826,2025-08-26,2025,12131,cartao_debito,aprovado,1951.08,1951.08,1,1,6b99024834b5789a9eefc75d747cf9cf04965dee9d7bd0cb6fbb60281d5839e7,e214f28d6688ae953d1f12a248a4d633559a4cfec85980831dc580efd7a198d2,manual_run_1,2026-06-24 01:00:04.939
7063,7063,2577,20251109,2025-11-09,2025,10665,cartao_credito,aprovado,1120.08,1120.08,6,1,07dffe28529c74765ceaa99110e7f5c54ed368379e13d061bd4053d7327797ad,3dc01aadbce1fe507871c8e4545b4ab124814641a1492d51caea1a905c2ffa7f,manual_run_1,2026-06-24 01:00:04.939
2688,2688,2929,20250606,2025-06-06,2025,5539,pix,aprovado,1422.74,1422.74,1,1,b1833083d0c180b4274e3a2445b8130604d1241b0bedc5487f4f3c67ab0a229a,97c6c4c613631c0836f21bb43b3a7148be0f00f0f57cb5875b771f7ecea9cbe6,manual_run_1,2026-06-24 01:00:04.939
505,505,3495,20251122,2025-11-22,2025,1181,cartao_credito,aprovado,78.58,78.58,9,1,a6e6d3f033dd1a8ebf5c3f13abbc09e50b5ee80dd2595afbf96a74b33b546bf4,370bbe7ba3969aa728720c2826fa8a75d0f3aa5c9673a1fdf7f0ef5ec07fd9d8,manual_run_1,2026-06-24 01:00:04.939
2197,2197,4668,20250210,2025-02-10,2025,5688,cartao_debito,aprovado,2765.35,2765.35,1,1,0be7a9c846ec1cd3829e2476a765d58a4a5b5181cb0224552e55612ac7d28498,4d520ee234496c74502d0d2bf58773da68bdec47d7c1286851e2b6fef325d0b3,manual_run_1,2026-06-24 01:00:04.939
11573,11573,5219,20250325,2025-03-25,2025,160,pix,aprovado,2089.75,2089.75,1,1,1114e4200ea9c6b995191e3604c07521a351119f3f583c7de7fbd7518227a1f7,de584586211d3fe8a7da03fce521150a41018ea89de054895c734e6e7948f36e,manual_run_1,2026-06-24 01:00:04.939
929,929,5496,20251110,2025-11-10,2025,6517,pix,aprovado,2503.32,2503.32,1,1,7e8166dd09429d88876407445f3ef4c171151f7af1735e6d14917d0410c00c12,4b82e116b7ed3f6ff8a2b6c1e96bdd3bb0eb969d7f0c9adfa4a32f8329d9fb75,manual_run_1,2026-06-24 01:00:04.939
4958,4958,5693,20250818,2025-08-18,2025,10769,pix,aprovado,1854.94,1854.94,1,1,74ec519843c321c7082e74d71a538dc5afa609dff40bc52db70af33c559eb479,8c0600f8d90d6a54935c933688773ae318306b22eaa10231c66edfec0b6d0fca,manual_run_1,2026-06-24 01:00:04.939
8678,8678,5721,20250324,2025-03-24,2025,1642,cartao_credito,aprovado,2943.67,2943.67,12,1,d926dee93b9fcbf6f44206c0b175ddd2583be16693397528ce7372b2916bee4b,c3350889792e8982e8736630c5e6a776faed04f617ff7015f04eb74224339fd6,manual_run_1,2026-06-24 01:00:04.939
9763,9763,6491,20251128,2025-11-28,2025,7784,cartao_credito,aprovado,989.78,989.78,5,1,5dbf2b7ca06bccd7e4f5299d15d9632ad35c0ff7c2587e5cc2e321b0de04a01a,bc3af321775cc26c6cbe6e4840939a176dc958d3b47f6b042fe222ccd9872e1f,manual_run_1,2026-06-24 01:00:04.939
11721,11721,7111,20250829,2025-08-29,2025,4750,cartao_credito,aprovado,471.74,471.74,11,1,1d90c7f073f8de6d55434dec591c8417130222ac463eaf0443c191b60c82bb00,6ab29bc3f1cd6f58191fc250ab3e921c2ec19bb14e0c59ed7f5767f685335921,manual_run_1,2026-06-24 01:00:04.939
8951,8951,7287,20251213,2025-12-13,2025,8798,cartao_debito,aprovado,245.4,245.4,1,1,90b498a53f9f93c15206b1a344faa7c124e0ef999319dbf37ad152dbbbcf5594,fc7d80de54956290e8c6f057ff2a211b0708df598baeab4a7655c0cc946f597d,manual_run_1,2026-06-24 01:00:04.939
6988,6988,8495,20251117,2025-11-17,2025,7379,cartao_credito,aprovado,2866.45,2866.45,12,1,ecab7ad8fc552cac4995bc58a6039ef0eae30014143a6f4a6d48694d26082d0e,691dd20a65a57f54c2a9e1d06142862bfeaf4bc583aca45b576b258bf540789e,manual_run_1,2026-06-24 01:00:04.939
6270,6270,8595,20250414,2025-04-14,2025,7502,cartao_credito,aprovado,861.25,861.25,4,1,2b08b08436bc5d9dc25b7d25ebaac8ed62df38dee64913d3a3ac306b13df0883,8e288099205a65124e94a30bba356ca9052570f897f6475c1490493015e8195b,manual_run_1,2026-06-24 01:00:04.939
7438,7438,9117,20250915,2025-09-15,2025,3633,cartao_debito,aprovado,1504.83,1504.83,1,1,780a41342268ef37fa5260a1478bfd3b1d2be0756980bdc0ec2db2da29a24e6d,519fdb68eab5b2335b9091bd71579899d7d284fccf0ded787fce7b9005607aa5,manual_run_1,2026-06-24 01:00:04.939
2709,2709,9504,20251104,2025-11-04,2025,10395,pix,aprovado,1254.31,1254.31,1,1,b620930eff68fbb0f2c769bcb7a75eb6c143d95077c3e51235be20de4d5e6d66,998aa2080a3fe3234df5840180377d893783ee040b3ab59d4dad19727ffed669,manual_run_1,2026-06-24 01:00:04.939
3940,3940,10106,20250611,2025-06-11,2025,5475,pix,aprovado,2153.33,2153.33,1,1,4a02cd84e95935311ce5c78cd99109632a22c64a349e74636cbaad9418de56ff,69305aab5d0e0463ff803511d65356edde9abc0f159d5d1eee9cc15c51bbe9fd,manual_run_1,2026-06-24 01:00:04.939
9910,9910,10566,20251116,2025-11-16,2025,3356,pix,aprovado,529.29,529.29,1,1,af3a95c7514fccaef17c5ab1ee9c0b159fc1e7981bfc2ec54c2221384dd19cb5,876a2e994ff4b0edb90bafd207dd9aa89bd7682c0883da7722feb366b243a731,manual_run_1,2026-06-24 01:00:04.939
11942,11942,12127,20250816,2025-08-16,2025,11512,cartao_debito,aprovado,717.55,717.55,1,1,969abcbbd4c7706821b5d6e6b006db85efdf812abb30dd1164d053798df97121,41157d1b808910fb4758a0af0fb48707b579550cb8a136af143581d12ca3017e,manual_run_1,2026-06-24 01:00:04.939
486,486,1218,20250805,2025-08-05,2025,4263,cartao_credito,aprovado,1360.58,1360.58,3,1,e5cd2f7b09d4b0ae8b7108ea83ca815e12c325dc7220c6e8e2d7d047deb8eb77,ced243186d812f2519546202c8249443207285b65ba01d8f9abb3a1fa2fa185e,manual_run_1,2026-06-24 01:00:04.939
13596,13596,1257,20250905,2025-09-05,2025,2317,boleto,aprovado,2026.44,2026.44,1,1,2dcd0ffab3bd1b06cd4727bd1d761d4401445057db4a407ddef23e7c046f8b28,df49ef7794bb3baa2f90ed6ce878d76f48100b86f9081e1f6229c738140501e8,manual_run_1,2026-06-24 01:00:04.939
9592,9592,2086,20250726,2025-07-26,2025,4723,cartao_debito,aprovado,108.97,108.97,1,1,e0d07c643d5db07b5ed991eb05f989ef8ac71242270756437bc8a9b1ddbeed7b,feadd8e5b33d2c8025a702c74ba53b691ff5f4a3e297db86996db959fbfcd5f9,manual_run_1,2026-06-24 01:00:04.939
13240,13240,2492,20251004,2025-10-04,2025,8707,cartao_credito,aprovado,1692.88,1692.88,2,1,da56885aa3ae81043078a95d1727ef0fc9b3c6d285b6f3cab986adc131b0d8e3,6cc4de35354bb56d538af34cd41b7cbfec43cb877be1e63eb8c66a1ebc3431ac,manual_run_1,2026-06-24 01:00:04.939
10457,10457,2637,20250522,2025-05-22,2025,3179,boleto,aprovado,2681.87,2681.87,1,1,9e19caac02ba2575de9de0c63f83aeb4f695574777ff778928a3666581b07311,e51a07b3e40ef1923c2210ae29a9b92d153f6fb5456976a69f5567df8db2f056,manual_run_1,2026-06-24 01:00:04.939
269,269,4044,20250318,2025-03-18,2025,2830,pix,aprovado,1471.71,1471.71,1,1,2e850d7da71cc6bc34c028f3138a6abd64ad96684a2e6c3197a235c4dc9b2a47,1700753466ab1e469f35081134fbc8ba71f9c0fd5959ae6eb4625cd488f97cae,manual_run_1,2026-06-24 01:00:04.939
13974,13974,4154,20251216,2025-12-16,2025,3755,cartao_debito,aprovado,1304.29,1304.29,1,1,2688ff8e3a7dab15484656f50fb61ffc303cf3571423cf33644cff061d63938e,2ab07f7e2607c8f86ae6d2e2bcd3b2136e4b7bd97f8bc6c60b10f3daa8b730fe,manual_run_1,2026-06-24 01:00:04.939
5089,5089,4372,20250215,2025-02-15,2025,5778,cartao_debito,aprovado,96.44,96.44,1,1,f839e38d754485385936da9d2b932dc438f787de2e52ed7a5502dece7eed9817,f8e086029fac4e80ea882797bbdee4153205e6d34d5f81c9f9fa8642f35355f0,manual_run_1,2026-06-24 01:00:04.939
1833,1833,5500,20251227,2025-12-27,2025,3482,cartao_credito,aprovado,79.85,79.85,9,1,f4ce14c659bdefd952007ba2f0804f3f81787875fd073f66109af239ea369094,5ce3dc75f86e43aca6bfa7c58d276f3864d1ad399cfabb48422b75ba0c499560,manual_run_1,2026-06-24 01:00:04.939
93,93,6475,20250305,2025-03-05,2025,2620,cartao_credito,aprovado,509.42,509.42,11,1,ec2a432f5b5184af9aa6c3e4bd2261a96de3b7af64ebeb86d1d24b972158d9c3,4c59df85b0cc98f849f344a37539d0de481da50c82902662f5810c7951132a82,manual_run_1,2026-06-24 01:00:04.939
6837,6837,7055,20250304,2025-03-04,2025,9620,boleto,aprovado,2043.15,2043.15,1,1,ea9e639a623760d5dace6fb2adcae96886494752060a44d605068319258f626a,437ccd2028cedd7991c38571312908e52e73b117771d10bd50ca517d90407619,manual_run_1,2026-06-24 01:00:04.939
10133,10133,7550,20250210,2025-02-10,2025,12810,pix,aprovado,1316.83,1316.83,1,1,9cfa2d1a79718e9b2e55e9607c4ae8cabf288e3bf3cf7c102b483555e8a4df1e,2bca8ee018868fa270cb6c974c048a817ff1ed692136287010f011d822b34199,manual_run_1,2026-06-24 01:00:04.939
3239,3239,8466,20250311,2025-03-11,2025,10154,cartao_credito,aprovado,1444.74,1444.74,9,1,7b0ca02b11ff0c85b537f9187822364962eb5ee39df2aa6a3b68387a82bb9749,5cc78863147d88d1e079402ffa309b04b9e35d5bd75c7464919d0e4d300b37bf,manual_run_1,2026-06-24 01:00:04.939
1390,1390,9804,20250913,2025-09-13,2025,2933,cartao_credito,aprovado,1254.18,1254.18,5,1,3b59a4c8c18ae495a3c22b99deceebd888343c6f600c2aee6bd9886e4b07ac93,6f69bf8221c7b62a9a84d5998e747fc884feff9e487f5a93f43aeccdefd94911,manual_run_1,2026-06-24 01:00:04.939
5690,5690,9813,20250708,2025-07-08,2025,11741,pix,aprovado,1136.64,1136.64,1,1,c151c4c08c3d6ef94a8fa1c8ebf35f887ee4a8e7741bc463d07d3fa5809b1a05,d25912ca8d3afaedf6b52625cddaf2ab7d71067eb4639e6f4299336ce1ccee20,manual_run_1,2026-06-24 01:00:04.939
3345,3345,11452,20250609,2025-06-09,2025,13238,cartao_credito,aprovado,2749.19,2749.19,4,1,1dfe48efe65bc16588e98ea83392ab86679205065a2a75e096a292db6933bc81,d7335044de9efa7d860c2a63eebd34c012231c871c945282a6fbf096344e5658,manual_run_1,2026-06-24 01:00:04.939
3710,3710,1301,20251210,2025-12-10,2025,13732,cartao_credito,aprovado,2659.85,2659.85,6,1,9cac85c8c45251f3f31e4f92c0db728ec46c8408f567f9141106bf0c0fcbbafe,5723de3903b90c58c29e061f90e495642f53260bc5383498a0c58ba5faf3bf54,manual_run_1,2026-06-24 01:00:04.939
2531,2531,3531,20250124,2025-01-24,2025,14224,cartao_credito,aprovado,1974.48,1974.48,9,1,307d0294da6ab23c648a7761fef1d71279f784ae31409afd579269315a60197b,07c67d613675639d8d60c59e61a992e55ccb66cf9b1a551b3cb5d445b3919ccc,manual_run_1,2026-06-24 01:00:04.939
8697,8697,5861,20251231,2025-12-31,2025,3387,cartao_credito,aprovado,852.71,852.71,5,1,e73d7bac1cdae4bad00eb5ab0e55f212f571df01300b074f5304484009223196,5cd5e9d9e02d21af98a11e9f3680593b2b3d305f102fee9b5f671bce4a5fb808,manual_run_1,2026-06-24 01:00:04.939
12530,12530,6251,20250927,2025-09-27,2025,6686,cartao_debito,aprovado,1442.85,1442.85,1,1,a7a926169fd9c1fd9cf4a877b70ce85211443c5e1b2dc56be63bf8bffb331cdb,96f31c9f2c59c060ed1655291810db02b78d56d1d1c3ab570497d63d7777ec0d,manual_run_1,2026-06-24 01:00:04.939
7357,7357,8018,20250107,2025-01-07,2025,3979,pix,aprovado,375.96,375.96,1,1,d1be8690bc967dec3bd5d25686788d8b9f085f1958d5948e3c3d8bcc0cd0869c,adcb26419f6cb2300c0aa74e27ab85ace094ec9fa4653ba50d2a4c1f70703ab5,manual_run_1,2026-06-24 01:00:04.939
77,77,8153,20250716,2025-07-16,2025,3184,cartao_credito,aprovado,2913.36,2913.36,2,1,8fca26d93c632d9f0231808be3d39a5c1fe5f496369fd81321d46b295a0e875c,6e13b6be7f0f0e2af52ddaac97a580f5df05bfddd492c5fe1d55ec31e13223cc,manual_run_1,2026-06-24 01:00:04.939
14242,14242,10402,20250918,2025-09-18,2025,5485,boleto,aprovado,2748.55,2748.55,1,1,263c28fb9c5465f4675791aa212f50dec0efe2789b643e868d92da03ca73a610,8d7415407ebae32c648462bc23412c265ad963dbe3fecd207558f5a3d2ffb185,manual_run_1,2026-06-24 01:00:04.939
13256,13256,10951,20251011,2025-10-11,2025,5136,cartao_debito,aprovado,280.52,280.52,1,1,7f1ed46327219ba4ed6a0de9737e53c2f265f6ac0040f2b6aa44180502ed45c1,371a9a6ea3ca8104eb3f71773cbc4b644eae24eaeba32ff9c47909da58dc38c3,manual_run_1,2026-06-24 01:00:04.939
