id_categoria,nome_categoria,descricao,updated_at
348,Saúde - Repellat,Coleção completa para todos os gostos,2023-01-20T00:00:00
349,Ferramentas - Laudantium,Produtos de alta qualidade para o dia a dia,2025-04-13T00:00:00
350,Eletrônicos - Assumenda,As melhores marcas e preços do mercado,2026-04-09T00:00:00
351,Bebê - Dignissimos,Itens exclusivos e limitados,2024-07-18T00:00:00
352,Beleza - Numquam,Coleção completa para todos os gostos,2026-04-26T00:00:00
353,Saúde - Voluptatibus,Novidades e lançamentos da temporada,2024-05-01T00:00:00
354,Bebidas - Optio,Novidades e lançamentos da temporada,2024-04-04T00:00:00
355,Papelaria - Similique,Produtos de alta qualidade para o dia a dia,2026-04-09T00:00:00
356,Camping - Odio,Produtos de alta qualidade para o dia a dia,2026-03-14T00:00:00
357,Ar Livre - Numquam,Produtos de alta qualidade para o dia a dia,2023-10-28T00:00:00
358,Games - Sed,Produtos importados e nacionais,2024-02-23T00:00:00
359,Esportes - Doloribus,Coleção completa para todos os gostos,2023-06-04T00:00:00
360,Ferramentas - Libero,Coleção completa para todos os gostos,2023-05-03T00:00:00
361,Pet Shop - Nisi,Seleção especial com ótimo custo-benefício,2023-01-08T00:00:00
362,Casa & Jardim - Laboriosam,Seleção especial com ótimo custo-benefício,2026-03-19T00:00:00
363,Bebê - Ratione,Produtos de alta qualidade para o dia a dia,2024-12-14T00:00:00
364,Brinquedos - Quam,Coleção completa para todos os gostos,2023-11-13T00:00:00
365,Saúde - Officia,As melhores marcas e preços do mercado,2023-07-02T00:00:00
366,Móveis - Molestias,Produtos importados e nacionais,2023-06-08T00:00:00
367,Viagem - Earum,Coleção completa para todos os gostos,2024-01-11T00:00:00
368,Jóias - Consequatur,Produtos importados e nacionais,2025-08-31T00:00:00
369,Jóias - Non,Coleção completa para todos os gostos,2023-04-23T00:00:00
370,Brinquedos - Temporibus,Novidades e lançamentos da temporada,2023-04-06T00:00:00
371,Calçados - Dolor,Novidades e lançamentos da temporada,2023-06-10T00:00:00
372,Decoração - Animi,Produtos de alta qualidade para o dia a dia,2025-05-25T00:00:00
373,Livros - Ea,As melhores marcas e preços do mercado,2026-02-14T00:00:00
374,Games - Tempore,Seleção especial com ótimo custo-benefício,2023-04-01T00:00:00
375,Viagem - Tempora,Produtos de alta qualidade para o dia a dia,2025-05-08T00:00:00
376,Calçados - Eaque,Produtos de alta qualidade para o dia a dia,2024-09-04T00:00:00
377,Ferramentas - Reiciendis,Novidades e lançamentos da temporada,2025-01-25T00:00:00
378,Limpeza - Nobis,Produtos importados e nacionais,2025-11-20T00:00:00
379,Saúde - Magni,Itens exclusivos e limitados,2024-06-04T00:00:00
380,Eletrônicos - Ratione,Produtos de alta qualidade para o dia a dia,2026-02-13T00:00:00
381,Informática - Minus,Variedade completa para todas as necessidades,2024-04-10T00:00:00
382,Saúde - Architecto,Novidades e lançamentos da temporada,2026-01-12T00:00:00
383,Pesca - Sed,Produtos de alta qualidade para o dia a dia,2024-07-03T00:00:00
384,Roupas - Asperiores,Coleção completa para todos os gostos,2024-11-01T00:00:00
385,Brinquedos - Doloremque,As melhores marcas e preços do mercado,2024-10-21T00:00:00
386,Casa & Jardim - Ipsa,Coleção completa para todos os gostos,2024-12-06T00:00:00
387,Livros - Et,Seleção especial com ótimo custo-benefício,2025-01-09T00:00:00
388,Alimentos - Architecto,Produtos importados e nacionais,2023-04-18T00:00:00
389,Limpeza - Repellendus,Produtos importados e nacionais,2023-01-15T00:00:00
390,Livros - Dolorum,Produtos de alta qualidade para o dia a dia,2025-01-12T00:00:00
391,Games - Consequuntur,Produtos de alta qualidade para o dia a dia,2026-03-21T00:00:00
392,Automotivo - Tempora,Novidades e lançamentos da temporada,2024-04-10T00:00:00
393,Bebidas - Recusandae,Produtos importados e nacionais,2023-02-07T00:00:00
394,Bebidas - Magni,Itens exclusivos e limitados,2025-02-15T00:00:00
395,Música - Ea,Novidades e lançamentos da temporada,2025-07-06T00:00:00
396,Relógios - Incidunt,As melhores marcas e preços do mercado,2023-01-16T00:00:00
397,Brinquedos - Animi,Novidades e lançamentos da temporada,2024-01-26T00:00:00
398,Pet Shop - Nam,Produtos importados e nacionais,2025-10-21T00:00:00
399,Ferramentas - Sapiente,Coleção completa para todos os gostos,2023-07-16T00:00:00
400,Games - Nobis,Itens exclusivos e limitados,2024-04-06T00:00:00
401,Bebidas - Autem,Produtos importados e nacionais,2024-11-06T00:00:00
402,Esportes - Laborum,Itens exclusivos e limitados,2026-04-17T00:00:00
403,Eletrônicos - Earum,Seleção especial com ótimo custo-benefício,2023-05-13T00:00:00
404,Saúde - Porro,As melhores marcas e preços do mercado,2024-03-06T00:00:00
405,Roupas - Dolorem,Novidades e lançamentos da temporada,2023-06-22T00:00:00
406,Pet Shop - Dolores,As melhores marcas e preços do mercado,2023-08-09T00:00:00
407,Relógios - Necessitatibus,Produtos de alta qualidade para o dia a dia,2026-05-12T00:00:00
408,Cinema - Omnis,Produtos de alta qualidade para o dia a dia,2023-06-08T00:00:00
409,Ferramentas - Iure,Variedade completa para todas as necessidades,2024-04-25T00:00:00
410,Bebidas - Amet,Coleção completa para todos os gostos,2025-06-08T00:00:00
411,Automotivo - Doloribus,Produtos de alta qualidade para o dia a dia,2023-08-18T00:00:00
412,Bebidas - Dolorum,Seleção especial com ótimo custo-benefício,2023-07-28T00:00:00
413,Papelaria - Repellendus,Itens exclusivos e limitados,2023-06-09T00:00:00
414,Cinema - Voluptatibus,Variedade completa para todas as necessidades,2024-06-27T00:00:00
415,Alimentos - Nihil,Variedade completa para todas as necessidades,2026-05-19T00:00:00
416,Brinquedos - Dolor,Seleção especial com ótimo custo-benefício,2024-04-23T00:00:00
417,Informática - Quam,Coleção completa para todos os gostos,2023-09-21T00:00:00
418,Viagem - Temporibus,Produtos importados e nacionais,2024-10-25T00:00:00
419,Beleza - Voluptatem,Produtos de alta qualidade para o dia a dia,2025-06-05T00:00:00
420,Ferramentas - Mollitia,Itens exclusivos e limitados,2023-09-17T00:00:00
421,Automotivo - Consequatur,Novidades e lançamentos da temporada,2023-10-19T00:00:00
422,Culinária - Nam,Produtos importados e nacionais,2023-10-16T00:00:00
423,Viagem - Cumque,Itens exclusivos e limitados,2026-03-12T00:00:00
424,Culinária - Ex,Coleção completa para todos os gostos,2024-02-23T00:00:00
425,Saúde - Corrupti,Produtos importados e nacionais,2023-07-17T00:00:00
426,Roupas - Nisi,Itens exclusivos e limitados,2023-11-24T00:00:00
427,Bebidas - Tempore,As melhores marcas e preços do mercado,2023-07-23T00:00:00
428,Decoração - Ipsa,Produtos importados e nacionais,2024-04-03T00:00:00
429,Esportes - Illum,Produtos de alta qualidade para o dia a dia,2023-08-17T00:00:00
430,Ar Livre - Quibusdam,Itens exclusivos e limitados,2023-04-29T00:00:00
431,Saúde - Totam,Produtos de alta qualidade para o dia a dia,2025-10-21T00:00:00
432,Jóias - Consequuntur,As melhores marcas e preços do mercado,2023-07-23T00:00:00
433,Ferramentas - Laborum,Produtos de alta qualidade para o dia a dia,2024-09-19T00:00:00
434,Pesca - Quasi,Itens exclusivos e limitados,2024-03-30T00:00:00
435,Alimentos - Sit,Coleção completa para todos os gostos,2024-07-31T00:00:00
436,Música - Pariatur,Itens exclusivos e limitados,2026-01-10T00:00:00
437,Pesca - Sequi,Seleção especial com ótimo custo-benefício,2023-02-10T00:00:00
438,Limpeza - Exercitationem,Seleção especial com ótimo custo-benefício,2023-11-29T00:00:00
439,Calçados - Quibusdam,As melhores marcas e preços do mercado,2023-03-08T00:00:00
440,Música - Illum,Novidades e lançamentos da temporada,2024-07-10T00:00:00
441,Automotivo - Accusantium,Novidades e lançamentos da temporada,2025-12-08T00:00:00
442,Cinema - Vel,As melhores marcas e preços do mercado,2023-04-12T00:00:00
443,Jóias - Dolore,Seleção especial com ótimo custo-benefício,2026-03-26T00:00:00
444,Saúde - Veritatis,Coleção completa para todos os gostos,2024-05-28T00:00:00
445,Ferramentas - Molestiae,Itens exclusivos e limitados,2026-03-15T00:00:00
446,Viagem - Voluptate,Novidades e lançamentos da temporada,2025-06-19T00:00:00
447,Ferramentas - Eum,Seleção especial com ótimo custo-benefício,2024-10-25T00:00:00
448,Alimentos - Consequatur,Itens exclusivos e limitados,2026-01-05T00:00:00
449,Roupas - Quaerat,Coleção completa para todos os gostos,2023-02-16T00:00:00
450,Informática - Tempore,Produtos de alta qualidade para o dia a dia,2023-12-14T00:00:00
451,Informática - Pariatur,Produtos de alta qualidade para o dia a dia,2024-05-10T00:00:00
452,Móveis - Consequuntur,As melhores marcas e preços do mercado,2026-04-28T00:00:00
453,Calçados - Repellat,Variedade completa para todas as necessidades,2024-05-07T00:00:00
454,Bebidas - Natus,Seleção especial com ótimo custo-benefício,2023-11-22T00:00:00
455,Música - Reprehenderit,As melhores marcas e preços do mercado,2025-01-30T00:00:00
456,Bebê - Esse,Coleção completa para todos os gostos,2023-04-09T00:00:00
457,Esportes - Illo,Coleção completa para todos os gostos,2023-10-17T00:00:00
458,Cinema - Libero,Seleção especial com ótimo custo-benefício,2023-05-28T00:00:00
459,Móveis - Atque,Produtos de alta qualidade para o dia a dia,2023-07-25T00:00:00
460,Casa & Jardim - Eaque,As melhores marcas e preços do mercado,2023-12-17T00:00:00
461,Música - Soluta,Variedade completa para todas as necessidades,2024-04-27T00:00:00
462,Informática - Quos,Variedade completa para todas as necessidades,2023-03-23T00:00:00
463,Ar Livre - Quia,Variedade completa para todas as necessidades,2023-07-12T00:00:00
464,Pesca - Alias,Variedade completa para todas as necessidades,2023-05-05T00:00:00
465,Móveis - Autem,Variedade completa para todas as necessidades,2025-06-22T00:00:00
466,Música - Natus,Seleção especial com ótimo custo-benefício,2026-05-11T00:00:00
467,Relógios - Aliquid,Seleção especial com ótimo custo-benefício,2023-08-08T00:00:00
468,Livros - Ad,Novidades e lançamentos da temporada,2026-03-26T00:00:00
469,Casa & Jardim - Ullam,Produtos importados e nacionais,2025-12-21T00:00:00
470,Alimentos - Non,Seleção especial com ótimo custo-benefício,2024-01-23T00:00:00
471,Ferramentas - Labore,Coleção completa para todos os gostos,2024-02-15T00:00:00
472,Pesca - Dolorum,Produtos importados e nacionais,2025-08-14T00:00:00
473,Viagem - Architecto,Produtos de alta qualidade para o dia a dia,2025-07-03T00:00:00
474,Pet Shop - Magnam,Produtos importados e nacionais,2023-01-06T00:00:00
475,Decoração - Itaque,Variedade completa para todas as necessidades,2024-06-06T00:00:00
476,Música - Sunt,Itens exclusivos e limitados,2025-04-14T00:00:00
477,Brinquedos - Pariatur,Variedade completa para todas as necessidades,2025-06-02T00:00:00
478,Brinquedos - Dolores,Novidades e lançamentos da temporada,2023-11-27T00:00:00
479,Games - Ad,Variedade completa para todas as necessidades,2023-08-20T00:00:00
480,Saúde - Enim,As melhores marcas e preços do mercado,2024-07-03T00:00:00
481,Esportes - Debitis,Novidades e lançamentos da temporada,2023-04-01T00:00:00
482,Pesca - Illum,Itens exclusivos e limitados,2024-06-04T00:00:00
483,Saúde - Eligendi,Variedade completa para todas as necessidades,2025-11-28T00:00:00
484,Relógios - Expedita,Novidades e lançamentos da temporada,2024-06-22T00:00:00
485,Pesca - Expedita,Seleção especial com ótimo custo-benefício,2025-03-25T00:00:00
486,Cinema - Molestiae,Produtos importados e nacionais,2023-01-19T00:00:00
487,Camping - Sint,Produtos importados e nacionais,2024-04-09T00:00:00
488,Esportes - Quisquam,Seleção especial com ótimo custo-benefício,2023-02-06T00:00:00
489,Pesca - Reprehenderit,Seleção especial com ótimo custo-benefício,2023-12-24T00:00:00
490,Eletrônicos - Saepe,Produtos importados e nacionais,2023-09-05T00:00:00
491,Automotivo - Nihil,Variedade completa para todas as necessidades,2025-08-20T00:00:00
492,Culinária - Quod,Variedade completa para todas as necessidades,2024-12-19T00:00:00
493,Papelaria - Aliquam,Itens exclusivos e limitados,2026-02-05T00:00:00
494,Viagem - Debitis,Variedade completa para todas as necessidades,2024-10-25T00:00:00
495,Saúde - Ab,Itens exclusivos e limitados,2025-04-19T00:00:00
496,Camping - Cupiditate,Produtos de alta qualidade para o dia a dia,2025-05-12T00:00:00
497,Relógios - Aliquam,Novidades e lançamentos da temporada,2025-01-01T00:00:00
498,Eletrônicos - Aspernatur,Variedade completa para todas as necessidades,2025-10-25T00:00:00
499,Ferramentas - Vitae,Produtos de alta qualidade para o dia a dia,2026-01-14T00:00:00
500,Música - Dolorum,Variedade completa para todas as necessidades,2025-06-14T00:00:00
501,Móveis - Cupiditate,As melhores marcas e preços do mercado,2026-03-16T00:00:00
502,Culinária - Voluptate,Variedade completa para todas as necessidades,2025-03-03T00:00:00
503,Automotivo - Molestiae,As melhores marcas e preços do mercado,2023-08-23T00:00:00
504,Bebê - Atque,Novidades e lançamentos da temporada,2024-06-30T00:00:00
505,Brinquedos - Accusantium,Seleção especial com ótimo custo-benefício,2026-05-24T00:00:00
506,Viagem - Ut,Itens exclusivos e limitados,2023-07-14T00:00:00
507,Ferramentas - Nostrum,Seleção especial com ótimo custo-benefício,2024-11-17T00:00:00
508,Saúde - Ut,Itens exclusivos e limitados,2023-05-18T00:00:00
509,Livros - Ducimus,Coleção completa para todos os gostos,2023-09-04T00:00:00
510,Móveis - Soluta,Novidades e lançamentos da temporada,2024-10-31T00:00:00
511,Ar Livre - Nihil,Produtos de alta qualidade para o dia a dia,2023-10-20T00:00:00
512,Eletrônicos - Architecto,Coleção completa para todos os gostos,2025-12-23T00:00:00
513,Cinema - Quod,Itens exclusivos e limitados,2024-06-18T00:00:00
514,Relógios - Dolores,As melhores marcas e preços do mercado,2024-06-17T00:00:00
515,Games - Asperiores,Produtos importados e nacionais,2025-03-13T00:00:00
516,Ar Livre - Voluptates,Novidades e lançamentos da temporada,2023-05-05T00:00:00
517,Pesca - Minus,Coleção completa para todos os gostos,2026-03-18T00:00:00
518,Bebidas - Repellendus,Coleção completa para todos os gostos,2025-02-03T00:00:00
519,Eletrônicos - Officia,Produtos importados e nacionais,2026-03-08T00:00:00
520,Games - Odit,Produtos importados e nacionais,2025-11-05T00:00:00
521,Casa & Jardim - Iusto,Seleção especial com ótimo custo-benefício,2026-05-30T00:00:00
522,Decoração - Ea,Variedade completa para todas as necessidades,2023-09-28T00:00:00
523,Beleza - Aliquid,Coleção completa para todos os gostos,2023-07-09T00:00:00
524,Alimentos - Natus,Coleção completa para todos os gostos,2024-10-21T00:00:00
525,Alimentos - Sunt,Novidades e lançamentos da temporada,2023-09-08T00:00:00
526,Bebê - Officia,Variedade completa para todas as necessidades,2023-11-25T00:00:00
527,Viagem - Porro,Produtos de alta qualidade para o dia a dia,2026-01-08T00:00:00
528,Pesca - Voluptatum,Produtos importados e nacionais,2025-12-07T00:00:00
529,Calçados - Maiores,Produtos importados e nacionais,2025-01-14T00:00:00
530,Papelaria - Vel,As melhores marcas e preços do mercado,2025-01-21T00:00:00
531,Jóias - Aut,Variedade completa para todas as necessidades,2025-07-28T00:00:00
532,Culinária - Deserunt,Produtos importados e nacionais,2024-08-27T00:00:00
533,Informática - Fuga,Variedade completa para todas as necessidades,2025-06-03T00:00:00
534,Calçados - Explicabo,Novidades e lançamentos da temporada,2025-11-19T00:00:00
535,Móveis - Dolorum,Novidades e lançamentos da temporada,2025-06-23T00:00:00
536,Saúde - Consectetur,Novidades e lançamentos da temporada,2023-11-17T00:00:00
537,Música - Officia,Produtos de alta qualidade para o dia a dia,2024-04-16T00:00:00
538,Pesca - Accusantium,Itens exclusivos e limitados,2024-03-23T00:00:00
539,Ar Livre - Dolor,Variedade completa para todas as necessidades,2023-03-15T00:00:00
540,Roupas - Hic,Novidades e lançamentos da temporada,2024-02-26T00:00:00
541,Móveis - Beatae,Produtos de alta qualidade para o dia a dia,2025-04-19T00:00:00
542,Informática - Qui,Produtos de alta qualidade para o dia a dia,2025-05-12T00:00:00
543,Calçados - Inventore,Itens exclusivos e limitados,2024-07-29T00:00:00
544,Eletrônicos - Dicta,Itens exclusivos e limitados,2024-04-09T00:00:00
545,Ferramentas - Corporis,Produtos de alta qualidade para o dia a dia,2024-01-19T00:00:00
546,Bebê - Quidem,Seleção especial com ótimo custo-benefício,2025-11-16T00:00:00
547,Ar Livre - Cumque,Itens exclusivos e limitados,2024-12-02T00:00:00
548,Relógios - Illo,Coleção completa para todos os gostos,2025-03-29T00:00:00
549,Casa & Jardim - Voluptatibus,Variedade completa para todas as necessidades,2025-11-27T00:00:00
550,Limpeza - Sit,Variedade completa para todas as necessidades,2023-06-30T00:00:00
551,Roupas - Iusto,Produtos de alta qualidade para o dia a dia,2024-04-04T00:00:00
