id_pedido,id_cliente,data_pedido,status,valor_total,id_cupom,updated_at
335,8500,2023-03-25T00:00:00,entregue,622.3,,2024-05-16T00:00:00
336,12619,2026-05-22T00:00:00,enviado,668.64,13710.0,2026-06-09T00:00:00
337,359,2025-11-26T00:00:00,entregue,419.27,,2026-02-19T00:00:00
338,9263,2024-01-17T00:00:00,entregue,2568.87,,2024-06-24T00:00:00
339,5521,2023-04-03T00:00:00,cancelado,1711.31,,2025-01-07T00:00:00
340,4304,2025-07-18T00:00:00,entregue,2942.62,,2025-11-01T00:00:00
341,1661,2024-09-22T00:00:00,pendente,1721.6,6122.0,2026-01-06T00:00:00
342,10932,2024-05-16T00:00:00,entregue,634.11,,2024-07-18T00:00:00
343,7814,2026-02-25T00:00:00,entregue,492.32,14112.0,2026-03-14T00:00:00
344,9857,2023-07-16T00:00:00,cancelado,1174.79,,2024-09-12T00:00:00
345,3779,2024-04-23T00:00:00,entregue,1355.12,,2024-05-22T00:00:00
346,10248,2024-11-13T00:00:00,entregue,2657.48,,2025-12-01T00:00:00
347,13244,2024-02-26T00:00:00,cancelado,1430.98,,2025-06-03T00:00:00
348,14042,2025-01-17T00:00:00,cancelado,1404.72,,2025-12-05T00:00:00
349,3085,2023-05-18T00:00:00,enviado,2626.29,,2026-03-07T00:00:00
350,1051,2026-02-27T00:00:00,entregue,1222.22,2300.0,2026-03-15T00:00:00
351,2103,2023-12-27T00:00:00,processando,1456.73,,2024-10-10T00:00:00
352,2369,2023-11-12T00:00:00,entregue,748.14,,2024-07-20T00:00:00
353,9580,2025-12-20T00:00:00,enviado,250.77,,2026-03-21T00:00:00
354,13781,2023-07-14T00:00:00,cancelado,750.08,,2024-12-30T00:00:00
355,4709,2026-01-10T00:00:00,enviado,686.72,,2026-04-13T00:00:00
356,875,2025-12-04T00:00:00,entregue,2153.49,,2026-01-07T00:00:00
357,9519,2023-07-25T00:00:00,entregue,2404.74,,2023-11-21T00:00:00
358,13299,2024-07-20T00:00:00,entregue,1840.11,,2025-04-22T00:00:00
359,6378,2023-07-22T00:00:00,entregue,2022.1,,2025-05-16T00:00:00
360,10139,2024-01-08T00:00:00,entregue,93.58,,2026-02-28T00:00:00
361,3549,2026-04-02T00:00:00,entregue,1380.52,,2026-05-26T00:00:00
362,517,2024-08-16T00:00:00,entregue,2126.83,8335.0,2025-02-06T00:00:00
363,8594,2023-02-11T00:00:00,pendente,273.42,,2025-12-19T00:00:00
364,882,2024-10-30T00:00:00,processando,1939.84,,2024-12-20T00:00:00
365,6828,2024-07-19T00:00:00,entregue,1073.39,,2026-03-25T00:00:00
366,7138,2024-08-11T00:00:00,entregue,108.65,,2026-03-05T00:00:00
367,6436,2025-04-28T00:00:00,entregue,2140.99,,2025-04-30T00:00:00
368,8699,2023-06-27T00:00:00,entregue,2263.94,13139.0,2026-02-11T00:00:00
369,5381,2025-01-13T00:00:00,entregue,308.04,,2026-01-28T00:00:00
370,11014,2023-12-17T00:00:00,entregue,2245.18,2020.0,2025-11-27T00:00:00
371,6227,2023-03-05T00:00:00,processando,1358.95,,2026-04-11T00:00:00
372,8058,2025-02-24T00:00:00,entregue,275.75,,2026-04-14T00:00:00
373,8348,2025-03-07T00:00:00,cancelado,1515.84,105.0,2025-06-18T00:00:00
374,2357,2026-04-06T00:00:00,entregue,671.95,,2026-05-10T00:00:00
375,5179,2025-12-02T00:00:00,processando,2169.25,11198.0,2026-03-12T00:00:00
376,8856,2024-03-01T00:00:00,processando,2095.01,,2024-09-09T00:00:00
377,9572,2026-03-11T00:00:00,entregue,357.48,5109.0,2026-03-14T00:00:00
378,6512,2024-01-04T00:00:00,entregue,2876.09,10369.0,2026-05-18T00:00:00
379,561,2025-06-03T00:00:00,entregue,1722.48,,2026-02-13T00:00:00
380,7457,2026-06-08T00:00:00,entregue,1439.22,,2026-06-11T00:00:00
381,1376,2026-01-28T00:00:00,entregue,2624.66,,2026-03-19T00:00:00
382,758,2024-11-12T00:00:00,entregue,1684.47,11956.0,2026-05-16T00:00:00
383,4855,2023-03-19T00:00:00,entregue,2329.94,,2023-12-25T00:00:00
384,6865,2025-07-07T00:00:00,processando,1409.23,,2026-04-09T00:00:00
385,9287,2025-12-11T00:00:00,pendente,509.82,,2026-01-12T00:00:00
386,13130,2024-07-02T00:00:00,cancelado,365.49,11315.0,2026-04-04T00:00:00
387,6286,2023-06-11T00:00:00,entregue,423.46,,2023-08-11T00:00:00
388,3899,2024-09-18T00:00:00,entregue,1200.13,,2025-11-21T00:00:00
389,8322,2023-07-18T00:00:00,pendente,774.06,,2026-05-24T00:00:00
390,5278,2023-03-11T00:00:00,processando,2566.79,,2025-03-17T00:00:00
391,3827,2025-08-19T00:00:00,entregue,2408.21,,2026-02-24T00:00:00
392,8674,2024-03-15T00:00:00,entregue,1678.75,8512.0,2024-09-17T00:00:00
393,13836,2023-02-20T00:00:00,processando,1345.96,,2024-06-23T00:00:00
394,14084,2024-08-30T00:00:00,entregue,1557.7,,2024-09-14T00:00:00
395,539,2023-02-22T00:00:00,entregue,94.37,2593.0,2023-04-13T00:00:00
396,4722,2024-04-17T00:00:00,entregue,309.22,,2026-01-20T00:00:00
397,13699,2023-07-08T00:00:00,cancelado,2364.53,2728.0,2024-03-28T00:00:00
398,994,2023-04-26T00:00:00,entregue,1990.42,,2025-08-24T00:00:00
399,9763,2023-12-24T00:00:00,enviado,1532.29,,2025-03-06T00:00:00
400,11221,2025-05-01T00:00:00,cancelado,817.25,,2026-01-21T00:00:00
401,10321,2023-02-18T00:00:00,entregue,1390.75,4453.0,2024-04-02T00:00:00
402,13256,2024-03-11T00:00:00,entregue,2363.71,,2026-05-03T00:00:00
403,14260,2025-08-03T00:00:00,entregue,2083.75,,2026-02-09T00:00:00
404,7637,2023-07-19T00:00:00,entregue,974.4,11322.0,2024-01-17T00:00:00
405,7294,2023-11-19T00:00:00,processando,957.57,,2026-03-01T00:00:00
406,125,2023-09-27T00:00:00,processando,2645.31,,2024-04-13T00:00:00
407,2233,2025-06-24T00:00:00,processando,2973.5,,2025-08-28T00:00:00
408,7395,2023-07-22T00:00:00,enviado,1313.41,,2023-08-11T00:00:00
409,3004,2023-05-21T00:00:00,entregue,2793.22,,2023-12-22T00:00:00
410,4936,2023-05-30T00:00:00,entregue,2816.97,,2026-02-20T00:00:00
411,12220,2025-06-07T00:00:00,processando,482.53,,2025-06-29T00:00:00
412,6496,2026-01-20T00:00:00,entregue,1321.03,,2026-04-08T00:00:00
413,9528,2023-03-09T00:00:00,entregue,1029.13,,2024-09-06T00:00:00
414,6426,2023-04-19T00:00:00,enviado,1986.48,8599.0,2025-10-13T00:00:00
415,14013,2023-07-27T00:00:00,entregue,2652.23,,2024-05-27T00:00:00
416,210,2023-04-24T00:00:00,entregue,2897.39,14866.0,2025-08-15T00:00:00
417,1332,2024-02-26T00:00:00,cancelado,2149.93,7121.0,2026-05-23T00:00:00
418,6439,2025-10-14T00:00:00,pendente,1343.96,,2025-10-15T00:00:00
419,14603,2024-09-13T00:00:00,pendente,1594.18,,2026-05-08T00:00:00
420,13185,2024-04-05T00:00:00,entregue,542.46,10046.0,2026-03-13T00:00:00
421,8083,2026-04-30T00:00:00,pendente,1153.93,,2026-06-07T00:00:00
422,4263,2025-06-29T00:00:00,entregue,2049.36,,2025-07-08T00:00:00
423,167,2026-01-22T00:00:00,pendente,1369.68,,2026-06-03T00:00:00
424,9244,2023-09-16T00:00:00,enviado,728.11,,2024-01-30T00:00:00
425,10968,2024-03-18T00:00:00,cancelado,346.85,,2025-01-03T00:00:00
426,10084,2023-10-26T00:00:00,cancelado,2170.44,,2023-12-18T00:00:00
427,9946,2023-10-25T00:00:00,processando,882.45,,2023-11-23T00:00:00
428,7942,2025-12-06T00:00:00,cancelado,1226.51,8524.0,2026-04-24T00:00:00
429,6425,2024-02-18T00:00:00,cancelado,901.32,,2025-12-28T00:00:00
430,10804,2023-08-22T00:00:00,entregue,2187.06,,2025-05-12T00:00:00
431,9401,2024-05-02T00:00:00,entregue,1746.27,1727.0,2026-02-19T00:00:00
432,11183,2024-03-19T00:00:00,cancelado,1049.95,,2025-09-09T00:00:00
433,8567,2025-08-26T00:00:00,entregue,2521.76,,2025-12-08T00:00:00
434,13736,2023-09-20T00:00:00,entregue,920.29,4520.0,2025-08-02T00:00:00
435,1876,2024-07-21T00:00:00,entregue,946.66,,2025-11-07T00:00:00
436,5851,2024-01-08T00:00:00,cancelado,1782.82,,2024-12-22T00:00:00
437,4706,2024-04-02T00:00:00,entregue,2613.5,9940.0,2024-08-24T00:00:00
438,12514,2023-07-21T00:00:00,cancelado,2535.21,,2025-03-15T00:00:00
439,8733,2025-01-27T00:00:00,pendente,1037.08,,2025-04-16T00:00:00
440,13593,2023-02-27T00:00:00,processando,1230.8,,2023-11-18T00:00:00
441,6944,2025-06-28T00:00:00,entregue,1857.04,,2026-03-07T00:00:00
442,2809,2025-01-25T00:00:00,processando,2073.58,,2025-08-07T00:00:00
443,11053,2023-02-12T00:00:00,entregue,127.89,,2025-06-19T00:00:00
444,12165,2025-09-13T00:00:00,cancelado,894.92,,2025-09-21T00:00:00
445,14966,2025-08-24T00:00:00,entregue,909.95,,2025-09-22T00:00:00
446,11524,2026-04-09T00:00:00,processando,981.05,,2026-04-18T00:00:00
447,14189,2025-03-25T00:00:00,enviado,2817.41,,2025-06-25T00:00:00
448,4098,2025-02-09T00:00:00,enviado,817.84,,2025-07-18T00:00:00
449,2539,2026-06-07T00:00:00,entregue,1643.09,,2026-06-10T00:00:00
450,14456,2024-03-02T00:00:00,entregue,485.18,,2025-12-07T00:00:00
451,3392,2024-06-05T00:00:00,entregue,2168.6,,2026-04-30T00:00:00
452,20,2023-09-01T00:00:00,entregue,1104.99,,2025-04-12T00:00:00
453,3733,2026-01-30T00:00:00,enviado,2602.56,13370.0,2026-02-27T00:00:00
454,13449,2023-01-26T00:00:00,cancelado,2075.21,,2024-07-22T00:00:00
455,11164,2025-06-11T00:00:00,cancelado,1282.62,10817.0,2026-01-06T00:00:00
456,9260,2023-08-19T00:00:00,processando,788.73,,2025-02-17T00:00:00
457,7299,2024-01-06T00:00:00,entregue,1381.65,,2025-11-22T00:00:00
458,6500,2025-01-24T00:00:00,entregue,2942.26,,2025-07-29T00:00:00
459,5112,2023-01-17T00:00:00,entregue,54.43,,2024-03-24T00:00:00
460,2272,2026-04-28T00:00:00,entregue,84.21,7990.0,2026-06-05T00:00:00
461,9569,2024-12-18T00:00:00,enviado,2353.59,,2025-08-17T00:00:00
462,7626,2023-06-17T00:00:00,enviado,2810.65,,2026-02-17T00:00:00
463,2844,2025-08-18T00:00:00,pendente,55.53,7155.0,2025-11-10T00:00:00
464,7788,2024-05-19T00:00:00,entregue,889.45,1263.0,2026-01-08T00:00:00
465,2693,2026-03-18T00:00:00,entregue,446.12,8571.0,2026-06-05T00:00:00
466,9772,2023-11-23T00:00:00,pendente,2480.81,,2024-01-24T00:00:00
467,13890,2023-06-01T00:00:00,entregue,2748.43,1767.0,2023-06-04T00:00:00
468,8286,2023-05-22T00:00:00,entregue,673.12,9870.0,2026-04-03T00:00:00
469,13829,2025-05-18T00:00:00,entregue,1150.89,,2025-07-03T00:00:00
470,3789,2024-08-24T00:00:00,enviado,1665.34,,2025-07-01T00:00:00
471,4943,2026-01-31T00:00:00,entregue,577.58,,2026-03-01T00:00:00
472,6826,2024-10-11T00:00:00,pendente,2463.54,,2025-05-18T00:00:00
473,11292,2023-02-23T00:00:00,entregue,2469.32,,2023-12-09T00:00:00
474,358,2025-07-07T00:00:00,entregue,310.69,,2025-09-23T00:00:00
475,5937,2024-09-20T00:00:00,cancelado,2185.61,,2025-12-20T00:00:00
476,5551,2025-11-03T00:00:00,entregue,2263.43,,2026-01-04T00:00:00
477,6512,2026-04-04T00:00:00,entregue,138.08,,2026-05-27T00:00:00
478,8628,2023-03-29T00:00:00,processando,1490.42,,2024-11-07T00:00:00
479,8937,2025-11-24T00:00:00,entregue,1296.57,,2025-12-10T00:00:00
480,5579,2025-06-08T00:00:00,cancelado,1574.22,3388.0,2026-02-11T00:00:00
481,992,2024-07-22T00:00:00,entregue,917.56,11448.0,2025-01-03T00:00:00
482,14356,2025-09-30T00:00:00,entregue,369.74,,2026-02-03T00:00:00
483,14779,2025-09-16T00:00:00,enviado,2878.71,,2026-04-08T00:00:00
484,4895,2025-07-13T00:00:00,pendente,714.93,13802.0,2025-09-09T00:00:00
485,9819,2024-06-02T00:00:00,entregue,2717.11,,2024-07-16T00:00:00
486,9463,2023-07-18T00:00:00,enviado,189.92,,2026-03-01T00:00:00
487,5735,2025-09-15T00:00:00,entregue,238.8,,2026-06-06T00:00:00
488,6279,2025-11-09T00:00:00,entregue,1811.56,,2026-01-30T00:00:00
489,2695,2024-06-21T00:00:00,processando,1706.08,,2024-12-18T00:00:00
490,1295,2024-02-06T00:00:00,entregue,1747.93,,2024-02-21T00:00:00
491,189,2024-12-08T00:00:00,enviado,1347.64,,2026-05-28T00:00:00
492,11676,2023-10-09T00:00:00,entregue,664.66,,2025-04-22T00:00:00
493,7555,2025-04-15T00:00:00,cancelado,809.25,,2025-12-04T00:00:00
494,13929,2024-08-17T00:00:00,processando,1014.86,,2025-01-17T00:00:00
495,13990,2024-12-20T00:00:00,entregue,2450.41,,2025-03-07T00:00:00
496,1666,2024-01-03T00:00:00,entregue,462.82,,2025-02-15T00:00:00
497,414,2023-10-08T00:00:00,entregue,2873.34,,2024-11-14T00:00:00
498,2690,2024-11-28T00:00:00,entregue,1512.36,,2025-07-19T00:00:00
499,1408,2023-04-25T00:00:00,entregue,1311.37,,2026-05-16T00:00:00
500,6602,2023-05-13T00:00:00,entregue,2068.77,,2025-03-07T00:00:00
501,7642,2026-02-01T00:00:00,entregue,1402.76,,2026-03-08T00:00:00
502,5916,2026-05-03T00:00:00,entregue,1923.46,,2026-05-15T00:00:00
503,3136,2024-02-17T00:00:00,entregue,507.42,14862.0,2024-11-26T00:00:00
504,4409,2024-11-12T00:00:00,pendente,390.34,6335.0,2025-01-13T00:00:00
505,10854,2023-02-04T00:00:00,entregue,1412.61,8351.0,2024-10-25T00:00:00
506,13246,2023-03-23T00:00:00,entregue,1469.61,,2023-11-08T00:00:00
507,9192,2024-08-06T00:00:00,pendente,620.03,,2024-10-19T00:00:00
508,7914,2023-02-12T00:00:00,entregue,400.35,9164.0,2025-03-25T00:00:00
509,7256,2025-09-01T00:00:00,entregue,697.79,,2026-04-22T00:00:00
510,8825,2024-11-21T00:00:00,entregue,155.27,,2026-04-04T00:00:00
511,10786,2023-02-24T00:00:00,entregue,2586.48,,2024-09-27T00:00:00
512,586,2025-02-18T00:00:00,entregue,1259.33,,2025-10-06T00:00:00
513,2973,2023-05-21T00:00:00,enviado,903.08,,2025-09-21T00:00:00
514,864,2025-12-13T00:00:00,processando,1989.12,,2026-05-18T00:00:00
515,1694,2025-04-25T00:00:00,enviado,2952.2,,2025-06-26T00:00:00
516,8253,2025-01-20T00:00:00,cancelado,2986.39,,2025-05-07T00:00:00
517,8897,2024-03-14T00:00:00,entregue,2833.45,,2025-11-23T00:00:00
518,345,2025-06-13T00:00:00,enviado,2934.3,7097.0,2026-05-13T00:00:00
519,5783,2026-03-30T00:00:00,entregue,430.11,,2026-04-17T00:00:00
520,8977,2026-05-11T00:00:00,entregue,2695.24,,2026-05-22T00:00:00
521,10268,2024-01-24T00:00:00,entregue,1179.55,,2024-08-24T00:00:00
522,1485,2025-09-23T00:00:00,entregue,300.96,6289.0,2025-12-25T00:00:00
523,8638,2025-10-21T00:00:00,enviado,1494.87,2801.0,2026-05-27T00:00:00
524,10532,2025-02-14T00:00:00,entregue,2512.82,,2026-02-07T00:00:00
525,7542,2023-12-12T00:00:00,entregue,1350.12,,2024-07-26T00:00:00
526,10470,2023-09-14T00:00:00,entregue,2071.73,9018.0,2026-04-25T00:00:00
527,2203,2025-06-09T00:00:00,enviado,2830.71,6649.0,2026-01-02T00:00:00
528,13562,2023-09-10T00:00:00,processando,1339.18,,2024-07-31T00:00:00
529,9970,2026-02-13T00:00:00,entregue,2740.41,,2026-05-17T00:00:00
530,8053,2025-07-12T00:00:00,entregue,481.42,6983.0,2026-02-07T00:00:00
531,13922,2024-02-10T00:00:00,processando,1340.51,,2024-06-04T00:00:00
532,5156,2024-02-22T00:00:00,processando,481.7,,2025-11-25T00:00:00
533,2561,2024-05-31T00:00:00,entregue,2951.62,,2025-07-04T00:00:00
534,690,2026-02-22T00:00:00,entregue,153.71,,2026-06-10T00:00:00
535,5175,2024-11-17T00:00:00,entregue,2123.74,,2026-03-13T00:00:00
536,4483,2024-05-02T00:00:00,cancelado,630.94,11087.0,2024-11-13T00:00:00
537,13632,2024-08-07T00:00:00,entregue,104.09,7155.0,2024-12-11T00:00:00
538,11627,2024-10-29T00:00:00,entregue,800.34,,2025-09-06T00:00:00
539,6907,2026-04-01T00:00:00,entregue,682.05,6294.0,2026-04-02T00:00:00
540,1418,2024-10-24T00:00:00,entregue,412.35,7357.0,2025-12-28T00:00:00
541,9077,2023-03-25T00:00:00,entregue,2403.05,,2024-07-25T00:00:00
542,1509,2024-08-02T00:00:00,enviado,69.84,13452.0,2026-04-09T00:00:00
543,687,2023-09-10T00:00:00,entregue,610.18,,2024-12-31T00:00:00
544,12161,2025-01-24T00:00:00,cancelado,471.88,,2025-06-24T00:00:00
545,5464,2023-08-20T00:00:00,cancelado,2610.16,,2026-04-06T00:00:00
546,4324,2024-05-04T00:00:00,entregue,2597.57,,2025-08-09T00:00:00
547,1200,2024-09-17T00:00:00,cancelado,2332.55,,2024-11-06T00:00:00
548,14285,2023-12-09T00:00:00,pendente,2918.98,,2025-10-14T00:00:00
549,8437,2026-06-02T00:00:00,cancelado,2025.59,591.0,2026-06-06T00:00:00
550,5105,2025-02-07T00:00:00,entregue,1404.17,,2025-06-24T00:00:00
551,10806,2023-08-25T00:00:00,cancelado,1686.4,,2024-02-10T00:00:00
552,14201,2023-07-28T00:00:00,cancelado,2676.55,,2023-10-31T00:00:00
553,2299,2026-01-16T00:00:00,processando,2554.69,,2026-02-18T00:00:00
554,1517,2026-06-10T00:00:00,processando,2400.23,,2026-06-11T00:00:00
555,12786,2023-05-06T00:00:00,entregue,2059.74,,2026-05-24T00:00:00
556,9467,2024-07-21T00:00:00,cancelado,2476.57,,2026-04-12T00:00:00
557,1784,2024-02-23T00:00:00,processando,1305.87,,2025-11-09T00:00:00
558,1500,2025-09-20T00:00:00,entregue,2456.16,,2026-05-04T00:00:00
559,5463,2023-11-26T00:00:00,processando,1050.51,,2025-01-14T00:00:00
560,9088,2024-02-28T00:00:00,cancelado,277.3,,2025-06-29T00:00:00
561,991,2025-12-04T00:00:00,entregue,2100.88,,2026-04-20T00:00:00
562,9449,2024-03-15T00:00:00,entregue,2282.85,,2025-05-06T00:00:00
563,7942,2026-01-23T00:00:00,entregue,1530.05,,2026-03-04T00:00:00
564,10088,2024-01-16T00:00:00,entregue,168.86,5618.0,2025-08-31T00:00:00
565,2001,2023-05-22T00:00:00,processando,967.96,,2025-05-30T00:00:00
566,5318,2023-10-15T00:00:00,cancelado,2051.77,,2025-09-10T00:00:00
567,3675,2024-10-19T00:00:00,entregue,48.01,10396.0,2026-06-05T00:00:00
568,9007,2023-08-08T00:00:00,entregue,169.91,,2024-05-21T00:00:00
569,8659,2026-01-01T00:00:00,entregue,2905.69,,2026-05-07T00:00:00
570,4747,2026-03-18T00:00:00,entregue,908.06,,2026-04-21T00:00:00
571,7628,2026-02-16T00:00:00,cancelado,667.07,,2026-02-20T00:00:00
572,2367,2025-01-17T00:00:00,entregue,312.45,,2025-09-15T00:00:00
573,10273,2023-02-02T00:00:00,entregue,1338.84,,2025-04-09T00:00:00
574,2562,2023-02-13T00:00:00,entregue,363.16,10328.0,2025-02-10T00:00:00
575,11330,2023-07-19T00:00:00,entregue,1977.4,,2025-03-02T00:00:00
576,4829,2026-02-12T00:00:00,entregue,2181.01,776.0,2026-06-11T00:00:00
577,12641,2026-02-08T00:00:00,cancelado,712.69,,2026-03-27T00:00:00
578,2812,2023-06-20T00:00:00,processando,2893.97,,2026-01-20T00:00:00
579,2207,2024-10-10T00:00:00,entregue,2691.44,,2025-03-08T00:00:00
580,2792,2023-10-30T00:00:00,entregue,2349.55,,2024-12-10T00:00:00
581,12627,2023-04-25T00:00:00,processando,1442.87,,2024-01-31T00:00:00
582,1517,2024-01-05T00:00:00,cancelado,1997.62,5488.0,2026-03-20T00:00:00
583,856,2023-11-30T00:00:00,cancelado,1496.19,14237.0,2026-02-12T00:00:00
584,8811,2024-10-17T00:00:00,entregue,2749.41,8313.0,2026-04-04T00:00:00
585,3420,2023-03-22T00:00:00,entregue,799.36,,2026-02-28T00:00:00
586,3069,2023-08-25T00:00:00,entregue,2758.59,3081.0,2025-11-15T00:00:00
587,716,2023-03-18T00:00:00,entregue,2598.35,,2023-07-27T00:00:00
588,2341,2026-06-07T00:00:00,entregue,2606.45,8901.0,2026-06-10T00:00:00
589,1524,2023-03-22T00:00:00,enviado,1610.2,,2026-03-02T00:00:00
590,8081,2024-12-24T00:00:00,enviado,716.42,,2025-06-14T00:00:00
591,4068,2023-11-13T00:00:00,entregue,1836.45,,2026-04-25T00:00:00
592,14019,2023-08-09T00:00:00,entregue,651.19,,2024-11-05T00:00:00
593,2891,2024-09-20T00:00:00,entregue,2838.58,,2025-04-20T00:00:00
594,14444,2025-05-15T00:00:00,entregue,140.12,,2025-07-25T00:00:00
595,2292,2023-01-05T00:00:00,processando,589.78,8382.0,2025-07-08T00:00:00
596,13658,2024-12-17T00:00:00,cancelado,1747.11,7302.0,2025-10-19T00:00:00
597,1123,2025-03-06T00:00:00,cancelado,43.02,1994.0,2025-03-18T00:00:00
598,14893,2025-08-14T00:00:00,entregue,1541.48,,2026-01-07T00:00:00
599,7538,2023-10-23T00:00:00,entregue,613.03,,2026-03-18T00:00:00
600,3351,2023-01-08T00:00:00,cancelado,1235.81,,2025-12-08T00:00:00
601,7119,2025-08-16T00:00:00,pendente,1770.23,11128.0,2026-02-01T00:00:00
602,13554,2026-01-02T00:00:00,entregue,2840.32,9861.0,2026-01-05T00:00:00
603,10065,2025-08-13T00:00:00,cancelado,927.62,,2026-03-08T00:00:00
604,13771,2023-01-08T00:00:00,enviado,1547.15,13009.0,2024-05-18T00:00:00
605,12480,2026-06-07T00:00:00,entregue,912.34,,2026-06-08T00:00:00
606,412,2024-06-22T00:00:00,entregue,1402.29,,2024-11-11T00:00:00
607,802,2025-09-15T00:00:00,entregue,2312.22,,2026-01-01T00:00:00
608,6208,2023-12-23T00:00:00,cancelado,1693.84,,2024-09-08T00:00:00
609,7887,2025-12-14T00:00:00,entregue,657.77,,2026-03-22T00:00:00
610,12566,2024-08-28T00:00:00,entregue,967.25,,2026-05-19T00:00:00
611,14211,2025-01-09T00:00:00,entregue,1635.61,,2026-01-22T00:00:00
612,3912,2023-11-09T00:00:00,enviado,993.73,,2024-11-13T00:00:00
613,12849,2025-01-22T00:00:00,entregue,2531.41,11725.0,2025-02-24T00:00:00
614,10311,2026-03-04T00:00:00,entregue,2744.96,,2026-05-08T00:00:00
615,6890,2023-03-31T00:00:00,cancelado,529.37,4312.0,2024-11-19T00:00:00
616,9952,2025-10-10T00:00:00,entregue,739.31,,2026-01-10T00:00:00
617,1148,2023-04-25T00:00:00,entregue,1603.46,5098.0,2024-03-27T00:00:00
618,12713,2023-02-03T00:00:00,cancelado,1115.28,,2023-06-26T00:00:00
619,6402,2023-03-28T00:00:00,entregue,2806.87,10939.0,2025-03-12T00:00:00
620,3800,2024-10-08T00:00:00,entregue,1229.09,4608.0,2026-03-31T00:00:00
621,13123,2025-04-13T00:00:00,cancelado,2764.26,,2025-07-06T00:00:00
622,3637,2024-02-15T00:00:00,enviado,2775.81,,2024-06-14T00:00:00
623,5149,2023-05-16T00:00:00,entregue,2557.35,,2023-06-20T00:00:00
624,10810,2025-05-17T00:00:00,entregue,2755.03,,2026-03-04T00:00:00
625,3613,2024-10-24T00:00:00,entregue,439.88,,2025-08-21T00:00:00
626,6998,2024-06-13T00:00:00,entregue,441.73,,2024-09-20T00:00:00
627,141,2023-08-31T00:00:00,entregue,1000.79,,2026-05-29T00:00:00
628,11996,2025-12-15T00:00:00,enviado,2143.8,,2026-02-12T00:00:00
629,261,2025-06-28T00:00:00,enviado,1186.48,14529.0,2026-04-12T00:00:00
630,173,2025-11-10T00:00:00,entregue,916.16,,2025-12-01T00:00:00
631,12642,2023-12-06T00:00:00,cancelado,1219.02,,2024-10-30T00:00:00
632,12968,2023-09-12T00:00:00,entregue,1736.74,,2024-07-11T00:00:00
633,5094,2025-05-07T00:00:00,entregue,456.96,,2025-05-22T00:00:00
634,14359,2024-01-23T00:00:00,entregue,121.45,,2025-02-20T00:00:00
635,9795,2025-02-22T00:00:00,entregue,1831.84,,2025-12-10T00:00:00
636,1099,2025-03-23T00:00:00,pendente,971.97,,2026-04-29T00:00:00
637,10893,2023-07-12T00:00:00,entregue,1773.77,,2024-01-04T00:00:00
638,6302,2024-02-12T00:00:00,entregue,2181.62,,2026-04-27T00:00:00
639,7169,2023-02-09T00:00:00,cancelado,2105.4,,2025-05-05T00:00:00
640,4902,2023-11-07T00:00:00,entregue,758.67,,2026-03-10T00:00:00
641,6001,2023-01-18T00:00:00,processando,1057.58,,2024-12-22T00:00:00
642,735,2025-06-16T00:00:00,entregue,2295.09,,2025-12-27T00:00:00
643,2179,2024-04-21T00:00:00,pendente,2517.11,,2026-04-03T00:00:00
644,1088,2025-06-15T00:00:00,enviado,2700.15,,2026-02-17T00:00:00
645,2268,2023-01-22T00:00:00,entregue,2169.56,,2024-02-11T00:00:00
646,4849,2026-03-18T00:00:00,entregue,924.67,,2026-04-18T00:00:00
647,4774,2025-04-01T00:00:00,enviado,503.79,,2026-04-19T00:00:00
648,13232,2023-03-20T00:00:00,entregue,2348.41,7369.0,2026-05-07T00:00:00
649,1002,2023-01-23T00:00:00,entregue,1813.44,9808.0,2025-06-27T00:00:00
650,6037,2023-03-22T00:00:00,pendente,542.12,,2023-08-04T00:00:00
651,4776,2024-08-08T00:00:00,processando,1897.62,723.0,2024-10-16T00:00:00
652,9993,2024-02-11T00:00:00,entregue,459.35,,2025-08-06T00:00:00
653,10729,2023-04-11T00:00:00,entregue,2953.26,,2024-11-11T00:00:00
654,11085,2026-03-01T00:00:00,cancelado,2856.19,9350.0,2026-03-10T00:00:00
655,14020,2023-01-23T00:00:00,entregue,1063.64,,2025-10-17T00:00:00
656,13050,2024-01-09T00:00:00,pendente,1376.55,,2024-02-10T00:00:00
657,2960,2023-02-08T00:00:00,processando,1945.32,,2026-05-04T00:00:00
