id_item,id_pedido,id_produto,quantidade,valor_unitario,desconto_percentual,subtotal,updated_at
382,11417,13868,3,197.66,21.0,468.45,2026-05-31T00:00:00
383,5927,2355,5,534.03,28.0,1922.51,2024-01-10T00:00:00
384,9753,6970,3,1031.28,6.0,2908.21,2025-01-26T00:00:00
385,5405,3696,10,2001.5,6.0,18814.1,2026-05-20T00:00:00
386,13436,5054,5,2790.01,27.0,10183.54,2026-04-26T00:00:00
387,3534,2761,1,1347.09,20.0,1077.67,2024-05-16T00:00:00
388,8246,145,9,1252.02,22.0,8789.18,2025-05-14T00:00:00
389,11053,13143,1,862.73,18.0,707.44,2025-08-20T00:00:00
390,5514,3225,1,1475.45,19.0,1195.11,2026-02-13T00:00:00
391,1810,2588,8,2625.48,13.0,18273.34,2024-10-09T00:00:00
392,9767,11540,4,937.81,20.0,3000.99,2025-09-09T00:00:00
393,4450,2409,4,2364.42,20.0,7566.14,2026-05-20T00:00:00
394,10050,13049,5,1718.57,25.0,6444.64,2023-09-29T00:00:00
395,13616,4073,7,1848.43,1.0,12809.62,2026-04-24T00:00:00
396,12571,4095,2,1534.74,4.0,2946.7,2024-08-21T00:00:00
397,9423,10437,1,1793.77,13.0,1560.58,2024-07-18T00:00:00
398,11090,1873,1,2660.46,27.0,1942.14,2023-07-05T00:00:00
399,14670,8506,4,2507.53,25.0,7522.59,2023-10-12T00:00:00
400,8701,6712,4,2757.06,9.0,10035.7,2024-11-30T00:00:00
401,7645,9112,5,225.76,22.0,880.46,2025-09-24T00:00:00
402,14433,12310,2,1676.02,21.0,2648.11,2023-11-29T00:00:00
403,11091,12639,4,1633.78,30.0,4574.58,2025-12-27T00:00:00
404,12252,14179,8,2975.23,5.0,22611.75,2023-03-08T00:00:00
405,9223,11662,4,1516.69,9.0,5520.75,2024-07-24T00:00:00
406,10723,10901,1,1171.38,20.0,937.1,2023-06-26T00:00:00
407,9206,13151,4,2462.27,12.0,8667.19,2023-03-08T00:00:00
408,368,4745,5,76.0,19.0,307.8,2025-06-16T00:00:00
409,7284,5227,7,2514.41,28.0,12672.63,2023-01-21T00:00:00
410,10178,7495,10,2581.13,1.0,25553.19,2023-12-15T00:00:00
411,1581,11152,7,2587.77,26.0,13404.65,2026-01-11T00:00:00
412,14204,3518,1,423.88,9.0,385.73,2023-04-05T00:00:00
413,11746,7854,9,2961.79,12.0,23457.38,2023-07-22T00:00:00
414,2427,6258,6,2825.76,20.0,13563.65,2023-06-17T00:00:00
415,2183,14865,4,97.8,10.0,352.08,2024-06-11T00:00:00
416,12352,4316,7,1180.75,24.0,6281.59,2025-02-01T00:00:00
417,1088,3527,6,2341.27,15.0,11940.48,2025-01-17T00:00:00
418,14785,12527,4,180.52,4.0,693.2,2025-01-19T00:00:00
419,7035,13129,3,1072.48,26.0,2380.91,2024-07-17T00:00:00
420,7382,722,7,470.15,30.0,2303.73,2024-09-03T00:00:00
421,8759,6472,9,1653.96,7.0,13843.65,2024-05-10T00:00:00
422,1036,11927,7,1435.0,0.0,10045.0,2025-09-22T00:00:00
423,5574,610,1,890.38,15.0,756.82,2023-04-30T00:00:00
424,14976,1965,8,2218.67,18.0,14554.48,2024-09-24T00:00:00
425,8773,14625,3,724.23,10.0,1955.42,2024-03-26T00:00:00
426,14267,3170,5,1828.49,13.0,7953.93,2024-05-03T00:00:00
427,8874,12607,2,2755.91,4.0,5291.35,2023-03-04T00:00:00
428,3635,12373,9,2596.73,4.0,22435.75,2025-02-01T00:00:00
429,6209,14743,3,902.14,10.0,2435.78,2024-03-15T00:00:00
430,13767,13314,3,1995.09,8.0,5506.45,2024-02-18T00:00:00
431,14384,3092,7,898.35,12.0,5533.84,2023-03-12T00:00:00
432,3810,14773,1,2995.0,11.0,2665.55,2026-02-07T00:00:00
433,7217,3237,6,2767.95,8.0,15279.08,2023-10-24T00:00:00
434,5726,12105,7,2290.11,4.0,15389.54,2024-05-11T00:00:00
435,1081,7277,10,2488.76,28.0,17919.07,2024-01-02T00:00:00
436,7383,495,7,1469.03,23.0,7918.07,2025-04-25T00:00:00
437,7014,10030,7,2351.1,25.0,12343.28,2025-05-01T00:00:00
438,13103,1292,6,2729.74,5.0,15559.52,2026-03-10T00:00:00
439,9542,4629,10,1917.74,24.0,14574.82,2023-10-21T00:00:00
440,6458,10276,1,2225.89,6.0,2092.34,2023-08-08T00:00:00
441,6352,14997,1,1050.27,13.0,913.73,2025-01-23T00:00:00
442,4135,14850,5,2788.25,28.0,10037.7,2023-09-08T00:00:00
443,7606,10598,4,2081.4,3.0,8075.83,2023-08-07T00:00:00
444,1362,2324,1,2854.67,14.0,2455.02,2023-07-31T00:00:00
445,5219,7037,2,159.4,19.0,258.23,2023-03-28T00:00:00
446,6307,1014,4,2780.67,11.0,9899.19,2023-02-11T00:00:00
447,13958,685,2,939.39,29.0,1333.93,2025-10-31T00:00:00
448,5137,1898,9,2048.55,30.0,12905.86,2026-06-06T00:00:00
449,7984,1272,7,67.39,25.0,353.8,2024-06-22T00:00:00
450,13408,7739,6,1175.2,29.0,5006.35,2025-09-16T00:00:00
451,13943,457,3,2502.84,5.0,7133.09,2024-11-01T00:00:00
452,11675,13497,3,762.5,14.0,1967.25,2023-05-24T00:00:00
453,5618,12869,7,1858.94,20.0,10410.06,2024-06-10T00:00:00
454,13673,6347,9,1308.3,27.0,8595.53,2024-03-09T00:00:00
455,3840,14621,2,2334.99,3.0,4529.88,2025-01-19T00:00:00
456,7495,5135,8,2064.4,4.0,15854.59,2025-01-16T00:00:00
457,9839,12964,9,926.77,24.0,6339.11,2024-05-23T00:00:00
458,6992,4248,9,520.23,5.0,4447.97,2024-01-05T00:00:00
459,10839,8319,9,133.76,7.0,1119.57,2024-12-16T00:00:00
460,10663,8233,3,88.58,2.0,260.43,2025-09-16T00:00:00
461,13506,5826,1,530.96,0.0,530.96,2025-09-10T00:00:00
462,8657,14849,7,1237.33,0.0,8661.31,2025-02-22T00:00:00
463,12569,5337,6,2729.13,9.0,14901.05,2025-04-23T00:00:00
464,2871,687,1,2907.77,23.0,2238.98,2026-02-22T00:00:00
465,12838,11612,9,1954.64,23.0,13545.66,2025-01-28T00:00:00
466,1835,2469,3,2263.96,1.0,6723.96,2025-07-09T00:00:00
467,11431,11930,1,2183.75,24.0,1659.65,2023-06-05T00:00:00
468,6753,2416,8,253.36,21.0,1601.24,2025-07-28T00:00:00
469,11681,14786,4,106.94,15.0,363.6,2024-01-23T00:00:00
470,11825,6193,4,1085.83,6.0,4082.72,2024-01-04T00:00:00
471,372,13445,5,1913.51,11.0,8515.12,2024-04-27T00:00:00
472,366,8372,3,2421.78,12.0,6393.5,2025-09-23T00:00:00
473,14042,8616,4,382.9,10.0,1378.44,2024-01-23T00:00:00
474,9823,1262,10,768.17,14.0,6606.26,2025-01-02T00:00:00
475,12102,6687,5,1270.72,1.0,6290.06,2024-05-15T00:00:00
476,1488,1597,6,1759.15,7.0,9816.06,2025-06-01T00:00:00
477,6932,3857,6,2955.58,15.0,15073.46,2024-02-19T00:00:00
478,13386,5362,5,2755.64,19.0,11160.34,2026-05-11T00:00:00
479,7637,10994,2,1621.05,23.0,2496.42,2024-04-11T00:00:00
480,10524,13434,3,1041.66,21.0,2468.73,2023-06-20T00:00:00
481,1619,14652,7,1142.09,29.0,5676.19,2025-08-03T00:00:00
482,11614,7916,4,155.68,17.0,516.86,2023-05-30T00:00:00
483,7382,13582,8,214.45,14.0,1475.42,2023-09-05T00:00:00
484,1783,12859,9,2887.84,7.0,24171.22,2024-09-25T00:00:00
485,9844,1464,7,357.93,23.0,1929.24,2025-01-31T00:00:00
486,10490,6532,4,837.08,4.0,3214.39,2025-11-28T00:00:00
487,8534,1134,1,463.42,13.0,403.18,2023-05-25T00:00:00
488,3188,5672,3,2549.4,20.0,6118.56,2025-09-16T00:00:00
489,14594,11999,10,470.22,8.0,4326.02,2024-03-30T00:00:00
490,3139,3681,7,2163.19,13.0,13173.83,2025-09-22T00:00:00
491,14927,1575,10,460.39,2.0,4511.82,2025-09-18T00:00:00
492,4020,11925,1,438.29,8.0,403.23,2025-10-16T00:00:00
493,11876,13844,1,1958.31,6.0,1840.81,2025-10-02T00:00:00
494,14410,14571,9,781.54,0.0,7033.86,2023-08-29T00:00:00
495,6558,6381,8,1309.09,2.0,10263.27,2025-05-22T00:00:00
496,5460,10028,9,2705.43,3.0,23618.4,2025-04-14T00:00:00
497,7905,5346,10,1557.54,14.0,13394.84,2026-05-08T00:00:00
498,7624,6915,2,10.86,0.0,21.72,2024-07-31T00:00:00
499,11219,6935,2,1060.38,12.0,1866.27,2023-11-22T00:00:00
500,14455,6356,2,1884.21,15.0,3203.16,2023-06-26T00:00:00
501,10377,5112,5,907.45,1.0,4491.88,2025-06-23T00:00:00
502,14440,9993,10,812.07,24.0,6171.73,2025-02-08T00:00:00
503,7514,3795,8,2554.47,16.0,17166.04,2024-06-06T00:00:00
504,4377,9940,3,2782.67,14.0,7179.29,2026-04-07T00:00:00
505,10519,14874,6,597.92,4.0,3444.02,2023-06-01T00:00:00
506,10530,4289,8,354.04,21.0,2237.53,2024-11-21T00:00:00
507,2137,12662,7,1885.49,23.0,10162.79,2024-01-14T00:00:00
508,10492,7172,2,2117.1,15.0,3599.07,2025-06-18T00:00:00
509,13325,3851,9,630.45,8.0,5220.13,2023-07-10T00:00:00
510,6958,5949,6,1390.22,7.0,7757.43,2025-12-12T00:00:00
511,14166,491,4,1550.95,25.0,4652.85,2024-02-12T00:00:00
512,14131,6445,8,202.51,19.0,1312.26,2023-09-25T00:00:00
513,10846,2090,9,2936.55,25.0,19821.71,2024-09-09T00:00:00
514,5244,13340,6,142.5,25.0,641.25,2025-07-05T00:00:00
515,4248,5200,8,2420.01,23.0,14907.26,2024-09-06T00:00:00
516,5038,982,6,87.23,16.0,439.64,2024-02-08T00:00:00
517,10440,10359,5,2925.38,14.0,12579.13,2024-10-28T00:00:00
518,14566,4061,3,2480.02,25.0,5580.05,2023-06-22T00:00:00
519,1225,923,9,1491.15,25.0,10065.26,2024-08-11T00:00:00
520,7,7013,2,457.3,29.0,649.37,2026-04-30T00:00:00
521,1607,12154,6,1222.36,1.0,7260.82,2023-01-31T00:00:00
522,8588,11559,6,2357.11,5.0,13435.53,2025-08-05T00:00:00
523,11742,2360,8,2955.35,5.0,22460.66,2023-11-07T00:00:00
524,7112,1931,1,491.09,16.0,412.52,2024-12-09T00:00:00
525,6698,2540,2,1502.53,3.0,2914.91,2024-08-30T00:00:00
526,1597,9709,10,937.23,16.0,7872.73,2025-08-07T00:00:00
527,14152,10995,2,397.68,2.0,779.45,2023-11-19T00:00:00
528,8149,3174,5,2293.18,22.0,8943.4,2026-02-09T00:00:00
529,3381,1255,4,618.74,6.0,2326.46,2025-10-31T00:00:00
530,12479,10211,2,438.93,7.0,816.41,2025-03-11T00:00:00
531,97,4890,9,1168.11,2.0,10302.73,2023-07-12T00:00:00
532,7863,392,1,1370.99,13.0,1192.76,2024-12-17T00:00:00
533,5735,5904,2,1968.53,12.0,3464.61,2025-01-03T00:00:00
534,13475,300,8,694.29,26.0,4110.2,2023-12-13T00:00:00
535,4396,5761,7,1544.26,4.0,10377.43,2023-03-29T00:00:00
536,13782,7978,7,2461.72,25.0,12924.03,2024-02-04T00:00:00
537,5327,8525,8,741.42,4.0,5694.11,2023-03-19T00:00:00
538,3182,13119,3,1065.66,10.0,2877.28,2025-05-30T00:00:00
539,10424,13626,6,542.56,29.0,2311.31,2025-10-02T00:00:00
540,11259,14629,6,380.72,29.0,1621.87,2025-10-26T00:00:00
541,7174,1411,7,2416.96,8.0,15565.22,2023-12-16T00:00:00
542,7381,9281,8,626.12,5.0,4758.51,2025-09-02T00:00:00
543,5307,10980,3,1250.03,10.0,3375.08,2024-02-20T00:00:00
544,6591,5036,7,2795.79,25.0,14677.9,2024-03-23T00:00:00
545,894,4774,1,1679.58,2.0,1645.99,2026-04-12T00:00:00
546,13660,781,1,2127.38,5.0,2021.01,2025-09-04T00:00:00
547,2351,8756,4,1499.52,27.0,4378.6,2023-11-22T00:00:00
548,11155,12422,2,1057.52,21.0,1670.88,2024-09-16T00:00:00
549,653,9307,3,2863.44,23.0,6614.55,2026-02-24T00:00:00
550,61,12584,2,2123.97,18.0,3483.31,2024-11-19T00:00:00
551,4659,10409,2,1481.28,18.0,2429.3,2023-01-25T00:00:00
552,9754,13000,9,2302.97,7.0,19275.86,2023-06-12T00:00:00
553,2485,7319,7,2980.89,4.0,20031.58,2023-04-10T00:00:00
554,6308,14654,9,536.08,22.0,3763.28,2024-03-11T00:00:00
555,4175,4638,1,992.79,17.0,824.02,2023-07-28T00:00:00
556,5056,8069,7,1315.46,22.0,7182.41,2023-07-06T00:00:00
557,5596,3036,6,1384.62,13.0,7227.72,2026-02-15T00:00:00
558,6912,5438,6,2300.98,25.0,10354.41,2025-10-29T00:00:00
559,14489,175,2,1187.62,6.0,2232.73,2023-12-02T00:00:00
560,12831,7881,4,449.64,6.0,1690.65,2025-07-25T00:00:00
561,8527,10594,8,1273.3,15.0,8658.44,2026-01-30T00:00:00
562,7725,13346,4,1761.89,8.0,6483.76,2023-08-14T00:00:00
563,7996,9530,5,1607.89,24.0,6109.98,2024-11-11T00:00:00
564,3486,14043,3,2275.47,3.0,6621.62,2026-06-01T00:00:00
565,8181,2035,7,1180.01,11.0,7351.46,2024-12-04T00:00:00
566,14822,5871,4,1242.64,2.0,4871.15,2024-05-14T00:00:00
567,4537,7488,1,2236.66,26.0,1655.13,2026-05-06T00:00:00
568,1351,2544,8,2859.71,4.0,21962.57,2023-04-24T00:00:00
569,3916,10802,7,46.47,5.0,309.03,2024-09-29T00:00:00
570,11008,4153,9,501.48,23.0,3475.26,2024-02-25T00:00:00
571,4344,13441,3,832.79,7.0,2323.48,2024-01-29T00:00:00
572,11765,866,1,1467.27,14.0,1261.85,2024-07-14T00:00:00
573,10465,8101,5,2837.91,18.0,11635.43,2024-10-03T00:00:00
574,2282,3277,9,2339.73,25.0,15793.18,2025-04-30T00:00:00
575,3295,11322,9,2295.12,11.0,18383.91,2023-01-25T00:00:00
576,10144,20,10,1342.97,11.0,11952.43,2023-11-02T00:00:00
577,10662,3813,2,893.91,7.0,1662.67,2024-05-13T00:00:00
578,11425,9860,1,2567.95,5.0,2439.55,2023-07-25T00:00:00
579,3690,1122,1,2543.74,26.0,1882.37,2024-03-13T00:00:00
580,7289,11066,5,925.01,20.0,3700.04,2025-06-03T00:00:00
581,4273,11633,6,1126.58,11.0,6015.94,2023-12-26T00:00:00
582,12747,7597,3,1890.2,28.0,4082.83,2023-07-29T00:00:00
583,8474,12927,4,1398.29,21.0,4418.6,2026-01-24T00:00:00
584,14127,10058,1,436.31,20.0,349.05,2024-09-03T00:00:00
585,5464,11159,1,2304.31,18.0,1889.53,2024-11-20T00:00:00
586,14068,5342,7,2237.71,11.0,13940.93,2024-02-08T00:00:00
587,8987,13182,1,1326.3,7.0,1233.46,2025-11-12T00:00:00
588,8808,12780,6,2415.37,22.0,11303.93,2026-03-04T00:00:00
589,10484,2593,1,2527.47,1.0,2502.2,2023-12-12T00:00:00
590,12498,11201,8,120.5,3.0,935.08,2026-06-05T00:00:00
591,7180,13639,4,2079.74,2.0,8152.58,2024-09-06T00:00:00
592,6834,6693,1,191.39,22.0,149.28,2023-02-04T00:00:00
593,6808,2602,3,737.6,24.0,1681.73,2026-01-11T00:00:00
594,14912,14888,1,1567.94,12.0,1379.79,2026-01-10T00:00:00
595,8008,4157,2,1103.59,10.0,1986.46,2023-09-02T00:00:00
596,12434,8655,4,2942.02,25.0,8826.06,2023-09-18T00:00:00
597,14875,13537,1,727.08,11.0,647.1,2023-08-28T00:00:00
598,7020,6318,6,80.14,23.0,370.25,2023-01-22T00:00:00
599,6804,3063,8,590.11,11.0,4201.58,2023-04-13T00:00:00
600,13704,14422,4,811.79,18.0,2662.67,2023-08-21T00:00:00
601,3604,14453,9,1896.93,21.0,13487.17,2024-08-12T00:00:00
602,395,2809,5,2303.22,14.0,9903.85,2024-08-16T00:00:00
603,13796,3456,4,310.08,6.0,1165.9,2025-05-08T00:00:00
604,14818,7582,9,1401.08,5.0,11979.23,2023-06-04T00:00:00
605,737,5951,1,2189.62,13.0,1904.97,2025-09-13T00:00:00
606,4039,12863,7,2216.15,15.0,13186.09,2026-04-11T00:00:00
607,4040,5096,6,146.39,15.0,746.59,2023-12-14T00:00:00
608,4660,9866,10,927.0,26.0,6859.8,2024-11-03T00:00:00
609,2375,3976,4,2669.25,9.0,9716.07,2025-06-22T00:00:00
610,10826,2916,4,1508.35,16.0,5068.06,2023-12-18T00:00:00
611,4280,12573,10,1484.96,9.0,13513.14,2023-06-23T00:00:00
612,2532,8638,3,2564.8,11.0,6848.02,2024-09-03T00:00:00
613,12416,2052,7,1694.16,28.0,8538.57,2024-08-27T00:00:00
614,6425,8957,10,2767.65,14.0,23801.79,2024-09-26T00:00:00
615,4192,2391,2,597.4,23.0,920.0,2025-03-25T00:00:00
616,11087,5572,3,1586.41,29.0,3379.05,2024-05-24T00:00:00
617,7594,11091,8,1174.81,12.0,8270.66,2023-12-18T00:00:00
618,5314,3621,4,1764.12,13.0,6139.14,2024-12-04T00:00:00
619,10646,3154,6,1251.27,4.0,7207.32,2026-02-09T00:00:00
620,2,3444,6,1920.0,4.0,11059.2,2025-12-19T00:00:00
621,4114,7752,4,2764.57,22.0,8625.46,2024-12-25T00:00:00
622,7509,3925,10,1594.66,15.0,13554.61,2024-08-08T00:00:00
623,927,3261,2,367.82,28.0,529.66,2023-09-04T00:00:00
624,5967,11166,2,669.42,7.0,1245.12,2024-05-28T00:00:00
625,1154,922,10,2873.0,17.0,23845.9,2023-09-12T00:00:00
626,583,8127,10,199.86,18.0,1638.85,2025-05-18T00:00:00
627,8875,10723,9,2235.52,22.0,15693.35,2024-05-30T00:00:00
628,7414,9671,2,1294.75,29.0,1838.54,2023-03-28T00:00:00
629,10889,3488,6,1169.26,5.0,6664.78,2026-06-06T00:00:00
630,3621,341,5,608.35,22.0,2372.57,2025-08-24T00:00:00
631,3831,11542,3,2818.45,11.0,7525.26,2024-11-12T00:00:00
632,3764,14850,3,1010.53,27.0,2213.06,2025-03-20T00:00:00
633,14435,12628,4,2794.11,9.0,10170.56,2023-03-16T00:00:00
634,14007,13492,8,2674.73,24.0,16262.36,2023-10-26T00:00:00
635,12347,13372,8,1184.42,29.0,6727.51,2025-05-07T00:00:00
636,374,14634,1,2882.74,19.0,2335.02,2025-10-25T00:00:00
637,11087,9204,10,1459.93,1.0,14453.31,2025-01-01T00:00:00
638,5278,2443,3,1360.18,27.0,2978.79,2024-09-23T00:00:00
639,14118,1667,4,2374.33,24.0,7217.96,2025-12-09T00:00:00
640,2716,14813,9,845.04,15.0,6464.56,2024-03-10T00:00:00
641,307,68,2,975.79,12.0,1717.39,2026-04-02T00:00:00
642,1874,2943,9,682.33,11.0,5465.46,2024-02-22T00:00:00
643,7885,532,1,2895.15,19.0,2345.07,2025-06-28T00:00:00
644,9547,11128,2,1791.72,14.0,3081.76,2026-03-07T00:00:00
645,14150,4386,5,1389.55,19.0,5627.68,2023-04-24T00:00:00
646,7806,10641,8,329.24,17.0,2186.15,2026-01-21T00:00:00
647,1465,11898,7,1460.87,19.0,8283.13,2023-03-08T00:00:00
648,9592,10344,9,669.55,22.0,4700.24,2024-02-16T00:00:00
649,7408,4760,6,2452.02,12.0,12946.67,2025-12-17T00:00:00
650,9957,1635,6,2470.03,22.0,11559.74,2025-09-06T00:00:00
651,10251,5926,4,2352.77,21.0,7434.75,2023-08-17T00:00:00
652,7223,14538,7,1360.44,9.0,8666.0,2026-04-17T00:00:00
653,123,14620,2,1254.09,16.0,2106.87,2025-03-19T00:00:00
654,615,10017,10,338.48,16.0,2843.23,2024-05-31T00:00:00
655,6941,7490,3,130.8,28.0,282.53,2023-10-19T00:00:00
656,14663,1866,4,232.19,14.0,798.73,2025-09-22T00:00:00
657,7574,2979,9,322.57,29.0,2061.22,2025-08-20T00:00:00
658,80,866,8,726.4,15.0,4939.52,2024-08-17T00:00:00
659,9971,4559,3,2404.55,11.0,6420.15,2024-01-31T00:00:00
660,9382,11117,6,259.18,29.0,1104.11,2024-03-09T00:00:00
661,3011,6828,4,90.87,2.0,356.21,2026-05-05T00:00:00
662,12594,13609,3,1471.16,26.0,3265.98,2024-01-30T00:00:00
663,3941,4993,3,2843.96,10.0,7678.69,2023-05-09T00:00:00
664,7121,12621,2,994.21,28.0,1431.66,2025-09-20T00:00:00
665,8563,12340,5,218.26,1.0,1080.39,2026-02-10T00:00:00
666,11879,10431,9,1341.49,8.0,11107.54,2026-02-07T00:00:00
667,13141,11305,9,1995.76,23.0,13830.62,2025-12-01T00:00:00
668,3282,14377,2,1503.81,10.0,2706.86,2023-02-07T00:00:00
669,12877,14809,10,2175.68,8.0,20016.26,2024-08-22T00:00:00
670,6413,2331,7,2734.07,13.0,16650.49,2024-08-05T00:00:00
671,2578,10430,6,1715.72,12.0,9059.0,2023-10-18T00:00:00
672,6665,6673,7,2235.33,5.0,14864.94,2025-11-02T00:00:00
673,2605,6306,7,512.93,28.0,2585.17,2023-07-31T00:00:00
674,2894,10406,8,933.58,9.0,6796.46,2025-03-23T00:00:00
675,11148,8360,2,2151.77,28.0,3098.55,2025-02-25T00:00:00
676,13339,7024,7,402.46,26.0,2084.74,2024-11-22T00:00:00
677,3638,3202,3,1529.0,1.0,4541.13,2024-07-04T00:00:00
678,10105,10995,8,2852.73,27.0,16659.94,2023-05-16T00:00:00
679,13231,14394,4,233.4,2.0,914.93,2024-04-29T00:00:00
680,12537,26,7,2018.54,28.0,10173.44,2024-06-05T00:00:00
681,3430,10016,7,34.07,14.0,205.1,2023-12-28T00:00:00
682,1870,2532,3,1390.36,15.0,3545.42,2025-09-17T00:00:00
683,11376,6680,7,2673.0,0.0,18711.0,2023-09-06T00:00:00
684,8834,6515,7,2314.82,27.0,11828.73,2025-08-31T00:00:00
685,14216,9124,9,1956.53,1.0,17432.68,2024-10-17T00:00:00
686,1469,8590,6,195.36,16.0,984.61,2025-08-06T00:00:00
687,2319,1825,3,2865.96,21.0,6792.33,2023-05-31T00:00:00
688,6652,10102,4,2207.57,17.0,7329.13,2025-05-03T00:00:00
689,5118,9993,8,770.72,30.0,4316.03,2023-01-27T00:00:00
690,4533,14424,8,1402.84,26.0,8304.81,2023-11-14T00:00:00
691,5952,4437,2,616.08,5.0,1170.55,2025-02-08T00:00:00
692,13495,3523,3,1849.67,2.0,5438.03,2023-07-31T00:00:00
693,13210,9365,4,1498.92,27.0,4376.85,2025-07-12T00:00:00
694,11409,2805,8,1215.94,19.0,7879.29,2024-02-20T00:00:00
695,7002,3855,4,1916.14,9.0,6974.75,2024-01-02T00:00:00
696,13407,6467,1,561.41,8.0,516.5,2024-02-28T00:00:00
697,2583,7692,9,1401.68,11.0,11227.46,2023-11-09T00:00:00
698,9457,1071,1,2525.15,19.0,2045.37,2024-01-27T00:00:00
699,13162,5120,9,919.59,2.0,8110.78,2025-05-15T00:00:00
700,9667,11949,5,485.27,5.0,2305.03,2025-04-04T00:00:00
701,9924,11531,7,2981.35,4.0,20034.67,2024-07-23T00:00:00
702,2493,1646,8,1079.33,21.0,6821.37,2024-04-30T00:00:00
703,10684,7483,6,1835.29,7.0,10240.92,2025-08-16T00:00:00
704,2817,4942,5,596.0,30.0,2086.0,2024-12-14T00:00:00
705,2646,13408,7,1572.62,16.0,9247.01,2025-07-14T00:00:00
706,3449,13879,10,281.64,21.0,2224.96,2026-04-19T00:00:00
707,2609,1994,1,2767.39,1.0,2739.72,2025-11-21T00:00:00
708,4570,5042,8,1345.29,20.0,8609.86,2025-12-15T00:00:00
709,12160,3963,10,1687.55,30.0,11812.85,2023-05-05T00:00:00
710,11528,6622,9,667.09,14.0,5163.28,2026-03-03T00:00:00
711,12845,7521,8,623.38,29.0,3540.8,2023-11-01T00:00:00
712,13928,10704,4,848.46,21.0,2681.13,2025-03-19T00:00:00
713,4636,1572,9,2253.38,22.0,15818.73,2023-07-02T00:00:00
714,1005,2755,6,248.84,20.0,1194.43,2024-05-08T00:00:00
715,6092,8355,10,847.79,1.0,8393.12,2023-02-23T00:00:00
716,3737,5581,5,990.52,0.0,4952.6,2023-01-13T00:00:00
717,12087,9234,8,1930.91,4.0,14829.39,2025-10-18T00:00:00
718,1976,9771,3,470.08,8.0,1297.42,2025-06-29T00:00:00
719,5408,13776,5,1751.54,10.0,7881.93,2024-09-05T00:00:00
720,4633,10309,5,2845.17,11.0,12661.01,2025-03-07T00:00:00
721,14482,4038,7,2007.33,12.0,12365.15,2024-04-10T00:00:00
722,4609,11612,8,2576.52,15.0,17520.34,2025-06-28T00:00:00
723,3882,14275,4,1111.41,25.0,3334.23,2025-04-18T00:00:00
724,10907,2583,9,1814.12,12.0,14367.83,2023-01-27T00:00:00
725,10798,14576,1,1605.18,2.0,1573.08,2023-05-13T00:00:00
726,7185,5216,8,2123.97,27.0,12403.98,2023-12-21T00:00:00
727,8720,3905,4,1182.83,2.0,4636.69,2023-01-18T00:00:00
728,10836,4833,7,2189.31,17.0,12719.89,2025-02-25T00:00:00
729,9964,5501,10,2862.97,24.0,21758.57,2025-02-19T00:00:00
730,5685,13472,2,1136.25,24.0,1727.1,2023-06-12T00:00:00
731,11501,13668,3,2460.58,4.0,7086.47,2024-06-28T00:00:00
732,7867,5403,5,1285.42,8.0,5912.93,2026-05-08T00:00:00
733,176,4545,3,1796.1,19.0,4364.52,2023-05-13T00:00:00
734,2891,10538,2,2773.57,20.0,4437.71,2024-12-07T00:00:00
735,235,5125,10,1648.61,8.0,15167.21,2026-03-09T00:00:00
736,2042,93,3,2755.6,10.0,7440.12,2024-07-06T00:00:00
737,12957,5884,6,1571.27,23.0,7259.27,2025-10-26T00:00:00
738,3249,4830,1,862.39,23.0,664.04,2025-07-16T00:00:00
739,74,5556,3,2880.04,12.0,7603.31,2025-12-31T00:00:00
740,9337,10552,7,124.45,6.0,818.88,2025-12-19T00:00:00
741,8703,3693,9,1864.63,9.0,15271.32,2025-09-27T00:00:00
742,7139,5117,7,2216.78,24.0,11793.27,2023-07-06T00:00:00
743,5668,13183,2,2140.77,25.0,3211.15,2024-02-28T00:00:00
744,14198,3997,4,2258.09,29.0,6412.98,2026-02-08T00:00:00
745,9276,7600,3,2722.53,9.0,7432.51,2026-01-26T00:00:00
746,10342,4232,5,2240.82,22.0,8739.2,2023-10-12T00:00:00
747,13190,8516,2,2028.32,27.0,2961.35,2024-06-23T00:00:00
748,37,4156,8,915.93,3.0,7107.62,2023-02-14T00:00:00
749,977,185,8,647.94,26.0,3835.8,2025-11-17T00:00:00
750,10891,14123,4,1460.12,30.0,4088.34,2023-12-15T00:00:00
751,11951,8295,2,1533.76,19.0,2484.69,2025-06-05T00:00:00
752,7494,9725,1,1970.2,18.0,1615.56,2025-01-26T00:00:00
753,13053,5242,6,2992.36,19.0,14542.87,2024-09-11T00:00:00
754,3285,8586,6,872.01,14.0,4499.57,2025-09-07T00:00:00
755,11747,13519,4,156.42,3.0,606.91,2024-09-25T00:00:00
756,14588,907,2,991.36,11.0,1764.62,2023-02-08T00:00:00
757,6107,13397,7,2130.1,9.0,13568.74,2024-08-15T00:00:00
758,2506,12955,10,963.2,30.0,6742.4,2023-08-27T00:00:00
759,14925,13625,8,924.39,27.0,5398.44,2024-05-19T00:00:00
760,5689,681,3,1292.02,19.0,3139.61,2025-01-07T00:00:00
761,1029,11513,3,1745.05,19.0,4240.47,2025-12-08T00:00:00
762,7733,7345,2,2791.8,17.0,4634.39,2025-09-10T00:00:00
763,12338,1356,6,2779.53,29.0,11840.8,2024-09-02T00:00:00
764,5285,10085,8,2171.7,4.0,16678.66,2025-05-05T00:00:00
