id_pagamento,id_pedido,forma_pagamento,status_pagamento,valor,data_pagamento,parcelas,updated_at
289,12537,cartao_debito,aprovado,1513.87,2025-06-08T00:00:00,1,2025-10-17T00:00:00
290,8496,boleto,aprovado,545.65,2025-11-02T00:00:00,1,2026-04-03T00:00:00
291,8359,cartao_credito,aprovado,1161.06,2026-04-05T00:00:00,11,2026-05-10T00:00:00
292,4135,pix,aprovado,2634.99,2024-03-01T00:00:00,1,2026-05-19T00:00:00
293,6326,cartao_credito,aprovado,2455.63,2026-05-24T00:00:00,2,2026-06-02T00:00:00
294,2726,cartao_debito,aprovado,900.64,2023-08-15T00:00:00,1,2023-10-04T00:00:00
295,11676,pix,aprovado,1681.04,2023-12-31T00:00:00,1,2024-12-23T00:00:00
296,11161,boleto,aprovado,594.06,2024-07-12T00:00:00,1,2026-03-23T00:00:00
297,8920,cartao_credito,pendente,2251.96,2025-06-14T00:00:00,2,2026-05-31T00:00:00
298,2465,pix,recusado,1697.29,2024-11-05T00:00:00,1,2025-03-02T00:00:00
299,9427,pix,recusado,2751.74,2026-06-07T00:00:00,1,2026-06-11T00:00:00
300,7539,cartao_debito,aprovado,1301.54,2026-04-20T00:00:00,1,2026-05-16T00:00:00
301,10869,pix,pendente,1724.24,2023-07-14T00:00:00,1,2025-05-15T00:00:00
302,4744,pix,aprovado,281.94,2026-02-21T00:00:00,1,2026-03-15T00:00:00
303,3942,cartao_credito,aprovado,2669.14,2025-09-09T00:00:00,4,2025-11-07T00:00:00
304,12383,cartao_credito,aprovado,2421.48,2023-09-22T00:00:00,4,2024-11-10T00:00:00
305,1868,cartao_credito,aprovado,2660.08,2025-12-23T00:00:00,4,2026-03-17T00:00:00
306,4664,pix,aprovado,1409.88,2025-10-15T00:00:00,1,2026-02-01T00:00:00
307,10456,cartao_credito,pendente,2640.2,2023-05-23T00:00:00,8,2026-01-19T00:00:00
308,1633,cartao_debito,aprovado,1618.95,2025-04-02T00:00:00,1,2026-03-08T00:00:00
309,908,cartao_debito,aprovado,119.05,2023-10-16T00:00:00,1,2025-05-22T00:00:00
310,14396,boleto,aprovado,2431.38,2025-03-27T00:00:00,1,2025-06-24T00:00:00
311,11899,cartao_credito,aprovado,33.0,2023-03-01T00:00:00,11,2025-09-16T00:00:00
312,4532,cartao_credito,aprovado,1317.07,2025-12-03T00:00:00,11,2026-03-15T00:00:00
313,10689,pix,aprovado,226.8,2024-11-22T00:00:00,1,2025-09-22T00:00:00
314,8988,cartao_credito,aprovado,1700.05,2024-06-08T00:00:00,4,2025-11-23T00:00:00
315,7460,pix,aprovado,998.11,2023-07-13T00:00:00,1,2026-04-07T00:00:00
316,7379,boleto,aprovado,674.82,2023-06-12T00:00:00,1,2025-06-25T00:00:00
317,1756,pix,pendente,1234.82,2024-12-23T00:00:00,1,2025-10-16T00:00:00
318,3012,pix,aprovado,376.75,2025-01-18T00:00:00,1,2026-02-14T00:00:00
319,2645,pix,aprovado,887.02,2025-05-25T00:00:00,1,2025-06-12T00:00:00
320,12141,cartao_debito,aprovado,1483.05,2023-12-29T00:00:00,1,2024-07-06T00:00:00
321,12071,cartao_credito,aprovado,1544.98,2023-06-25T00:00:00,8,2023-11-04T00:00:00
322,651,cartao_credito,aprovado,1393.69,2026-04-25T00:00:00,8,2026-05-02T00:00:00
323,10419,pix,aprovado,617.95,2025-11-24T00:00:00,1,2026-04-30T00:00:00
324,8245,pix,aprovado,1490.13,2023-10-11T00:00:00,1,2026-03-18T00:00:00
325,11846,cartao_debito,aprovado,819.71,2023-09-19T00:00:00,1,2026-05-11T00:00:00
326,4137,cartao_credito,aprovado,184.98,2023-11-22T00:00:00,9,2024-03-09T00:00:00
327,1325,cartao_credito,aprovado,2295.44,2025-05-30T00:00:00,10,2025-12-26T00:00:00
328,11478,pix,aprovado,42.68,2024-04-07T00:00:00,1,2025-09-06T00:00:00
329,7810,boleto,aprovado,1650.16,2024-01-11T00:00:00,1,2024-03-03T00:00:00
330,8166,cartao_debito,aprovado,2342.5,2025-02-06T00:00:00,1,2026-04-11T00:00:00
331,2066,boleto,pendente,1509.36,2023-04-19T00:00:00,1,2026-01-23T00:00:00
332,9942,cartao_debito,pendente,2723.56,2025-12-14T00:00:00,1,2026-03-06T00:00:00
333,10781,boleto,aprovado,2602.43,2023-02-26T00:00:00,1,2023-10-28T00:00:00
334,13803,cartao_credito,aprovado,185.57,2025-06-19T00:00:00,11,2025-12-06T00:00:00
335,12299,boleto,aprovado,2012.38,2024-12-26T00:00:00,1,2025-09-10T00:00:00
336,1249,cartao_debito,aprovado,2824.74,2024-07-30T00:00:00,1,2025-02-18T00:00:00
337,10909,cartao_debito,aprovado,223.97,2023-08-29T00:00:00,1,2024-08-30T00:00:00
338,3253,cartao_credito,aprovado,1139.39,2023-02-03T00:00:00,11,2023-05-01T00:00:00
339,5435,cartao_credito,aprovado,481.6,2025-10-03T00:00:00,3,2026-01-27T00:00:00
340,5651,cartao_credito,aprovado,1944.75,2024-01-08T00:00:00,12,2025-02-22T00:00:00
341,3400,pix,aprovado,776.92,2024-08-11T00:00:00,1,2025-03-08T00:00:00
342,2935,cartao_credito,aprovado,1315.28,2026-06-10T00:00:00,3,2026-06-11T00:00:00
343,507,cartao_credito,aprovado,2163.65,2023-02-02T00:00:00,7,2024-11-01T00:00:00
344,320,cartao_credito,aprovado,2553.71,2023-02-14T00:00:00,6,2026-01-07T00:00:00
345,2898,boleto,pendente,1046.58,2023-01-03T00:00:00,1,2023-06-04T00:00:00
346,8609,cartao_credito,aprovado,384.05,2025-04-30T00:00:00,2,2025-05-18T00:00:00
347,5683,cartao_credito,pendente,1964.3,2023-01-13T00:00:00,11,2026-01-27T00:00:00
348,1593,cartao_credito,aprovado,1599.34,2023-01-01T00:00:00,4,2026-04-13T00:00:00
349,14936,cartao_credito,aprovado,1401.2,2026-01-21T00:00:00,7,2026-04-13T00:00:00
350,2933,cartao_credito,aprovado,1201.55,2023-07-19T00:00:00,4,2024-12-11T00:00:00
351,11201,boleto,aprovado,2598.05,2023-10-07T00:00:00,1,2023-11-18T00:00:00
352,8080,cartao_credito,aprovado,2821.44,2024-12-29T00:00:00,5,2025-06-26T00:00:00
353,1600,cartao_debito,aprovado,2979.41,2025-08-01T00:00:00,1,2025-08-29T00:00:00
354,12637,cartao_credito,aprovado,1473.9,2026-01-04T00:00:00,1,2026-01-25T00:00:00
355,12260,cartao_credito,aprovado,1276.97,2024-04-18T00:00:00,8,2025-05-17T00:00:00
356,2880,pix,aprovado,2175.28,2023-12-07T00:00:00,1,2025-02-24T00:00:00
357,7041,boleto,aprovado,2571.9,2025-10-14T00:00:00,1,2025-12-12T00:00:00
358,1930,boleto,aprovado,2603.64,2025-04-04T00:00:00,1,2026-03-30T00:00:00
359,3152,cartao_credito,pendente,242.17,2024-09-22T00:00:00,6,2025-10-16T00:00:00
360,13981,cartao_debito,aprovado,2573.5,2023-12-20T00:00:00,1,2026-03-22T00:00:00
361,1829,pix,aprovado,2108.88,2026-05-22T00:00:00,1,2026-06-08T00:00:00
362,8991,cartao_credito,aprovado,1726.63,2026-02-25T00:00:00,8,2026-04-05T00:00:00
363,8145,cartao_credito,aprovado,1150.25,2023-11-21T00:00:00,7,2024-01-21T00:00:00
364,7403,cartao_debito,recusado,1998.71,2026-04-29T00:00:00,1,2026-05-08T00:00:00
365,9779,cartao_debito,aprovado,2097.02,2025-12-22T00:00:00,1,2026-02-28T00:00:00
366,12900,cartao_credito,aprovado,565.27,2024-01-19T00:00:00,7,2024-05-13T00:00:00
367,6019,pix,aprovado,925.29,2024-07-29T00:00:00,1,2025-11-18T00:00:00
368,5716,cartao_credito,aprovado,2461.21,2023-08-11T00:00:00,3,2025-07-21T00:00:00
369,6675,cartao_credito,aprovado,2675.69,2025-11-04T00:00:00,11,2026-05-14T00:00:00
370,14797,cartao_credito,aprovado,1214.75,2024-08-13T00:00:00,6,2025-12-04T00:00:00
371,13230,pix,aprovado,1298.86,2024-01-20T00:00:00,1,2026-04-05T00:00:00
372,994,cartao_credito,pendente,185.03,2025-11-13T00:00:00,6,2026-04-15T00:00:00
373,10944,cartao_credito,aprovado,26.48,2025-12-27T00:00:00,6,2026-01-12T00:00:00
374,9389,cartao_credito,pendente,1337.62,2025-11-20T00:00:00,4,2026-06-02T00:00:00
375,3845,pix,aprovado,533.09,2023-06-27T00:00:00,1,2026-04-13T00:00:00
376,2713,pix,estornado,1182.63,2024-11-05T00:00:00,1,2025-03-12T00:00:00
377,7596,boleto,aprovado,659.95,2025-07-10T00:00:00,1,2025-09-27T00:00:00
378,9079,cartao_debito,aprovado,933.26,2026-02-13T00:00:00,1,2026-04-07T00:00:00
379,12643,pix,pendente,2446.23,2024-10-26T00:00:00,1,2025-06-17T00:00:00
380,8208,cartao_debito,recusado,1634.21,2023-12-10T00:00:00,1,2024-09-21T00:00:00
381,13928,cartao_credito,estornado,2054.21,2026-04-19T00:00:00,10,2026-06-08T00:00:00
382,3734,cartao_credito,aprovado,999.4,2024-10-28T00:00:00,11,2024-12-10T00:00:00
383,4190,cartao_debito,pendente,655.46,2025-11-27T00:00:00,1,2026-03-13T00:00:00
384,11558,cartao_credito,aprovado,2945.61,2024-08-30T00:00:00,6,2024-09-06T00:00:00
385,8542,cartao_credito,aprovado,1469.84,2024-11-06T00:00:00,1,2025-09-14T00:00:00
386,11605,cartao_credito,pendente,2186.73,2025-08-31T00:00:00,3,2025-11-05T00:00:00
387,12765,cartao_debito,aprovado,266.86,2024-07-30T00:00:00,1,2026-01-16T00:00:00
388,6390,cartao_debito,aprovado,2935.68,2024-05-15T00:00:00,1,2025-05-25T00:00:00
389,7901,cartao_credito,aprovado,2422.57,2026-03-26T00:00:00,5,2026-05-04T00:00:00
390,12640,pix,aprovado,1620.86,2026-03-06T00:00:00,1,2026-04-11T00:00:00
391,14420,cartao_credito,aprovado,1916.26,2025-02-10T00:00:00,9,2025-09-20T00:00:00
392,1594,cartao_credito,aprovado,2065.62,2026-02-17T00:00:00,11,2026-03-04T00:00:00
393,14393,cartao_credito,recusado,2442.66,2025-06-23T00:00:00,7,2026-02-13T00:00:00
394,3527,cartao_credito,aprovado,2899.55,2025-01-09T00:00:00,12,2025-08-24T00:00:00
395,10933,cartao_credito,aprovado,1643.74,2023-03-04T00:00:00,6,2025-04-19T00:00:00
396,6196,cartao_debito,aprovado,2958.18,2026-06-07T00:00:00,1,2026-06-08T00:00:00
397,2624,cartao_credito,aprovado,2647.52,2023-01-01T00:00:00,1,2024-03-01T00:00:00
398,8483,pix,aprovado,2103.94,2023-12-08T00:00:00,1,2024-10-06T00:00:00
399,870,cartao_debito,aprovado,2520.81,2024-01-12T00:00:00,1,2026-03-27T00:00:00
400,3686,cartao_debito,aprovado,2158.36,2025-11-17T00:00:00,1,2026-01-03T00:00:00
401,9719,cartao_credito,aprovado,2348.03,2025-03-09T00:00:00,2,2025-11-26T00:00:00
402,2525,cartao_credito,aprovado,990.19,2024-10-06T00:00:00,2,2025-04-06T00:00:00
403,10137,pix,aprovado,1454.06,2024-12-22T00:00:00,1,2025-07-27T00:00:00
404,2081,cartao_credito,pendente,2669.61,2024-02-05T00:00:00,11,2024-05-24T00:00:00
405,483,cartao_credito,aprovado,959.56,2023-11-27T00:00:00,12,2026-04-23T00:00:00
406,11840,cartao_credito,aprovado,2875.67,2026-01-19T00:00:00,3,2026-05-07T00:00:00
407,10962,cartao_credito,aprovado,1574.14,2023-07-15T00:00:00,9,2025-03-13T00:00:00
408,13803,cartao_debito,aprovado,2247.64,2025-07-02T00:00:00,1,2026-02-15T00:00:00
409,4963,cartao_debito,aprovado,2108.65,2024-08-11T00:00:00,1,2025-01-31T00:00:00
410,1150,cartao_credito,recusado,1229.34,2023-11-02T00:00:00,5,2025-05-20T00:00:00
411,11938,cartao_debito,aprovado,405.13,2024-06-08T00:00:00,1,2025-11-01T00:00:00
412,4876,pix,aprovado,2047.68,2025-04-26T00:00:00,1,2025-10-20T00:00:00
413,14747,cartao_credito,aprovado,1999.47,2025-01-18T00:00:00,12,2025-08-21T00:00:00
414,4572,cartao_credito,aprovado,2247.97,2024-06-27T00:00:00,1,2026-02-17T00:00:00
415,7602,cartao_debito,pendente,2576.55,2023-08-08T00:00:00,1,2025-12-29T00:00:00
416,1198,pix,aprovado,2325.04,2024-08-22T00:00:00,1,2026-04-06T00:00:00
417,3572,pix,recusado,1040.0,2025-01-19T00:00:00,1,2026-04-22T00:00:00
418,13855,pix,pendente,119.51,2024-09-07T00:00:00,1,2025-06-22T00:00:00
419,8673,boleto,aprovado,358.02,2025-11-03T00:00:00,1,2026-03-20T00:00:00
420,4529,boleto,aprovado,793.24,2024-09-18T00:00:00,1,2026-04-04T00:00:00
421,4654,cartao_credito,aprovado,2333.91,2025-05-11T00:00:00,9,2025-12-31T00:00:00
422,1269,cartao_credito,recusado,2453.24,2023-07-13T00:00:00,8,2024-06-07T00:00:00
423,7475,cartao_credito,pendente,1192.02,2025-05-29T00:00:00,12,2025-08-21T00:00:00
424,9026,cartao_debito,pendente,1137.11,2023-02-01T00:00:00,1,2024-12-15T00:00:00
425,10437,boleto,aprovado,1491.46,2026-04-05T00:00:00,1,2026-05-07T00:00:00
426,836,cartao_credito,estornado,1329.86,2023-11-08T00:00:00,7,2026-02-02T00:00:00
427,8674,cartao_credito,aprovado,2721.99,2024-02-29T00:00:00,5,2025-06-01T00:00:00
428,3224,pix,aprovado,671.26,2026-04-06T00:00:00,1,2026-06-08T00:00:00
429,7686,boleto,aprovado,2413.29,2024-08-10T00:00:00,1,2025-09-05T00:00:00
430,5979,pix,pendente,715.33,2023-12-16T00:00:00,1,2024-09-13T00:00:00
431,13776,cartao_credito,recusado,67.92,2024-11-30T00:00:00,4,2024-12-04T00:00:00
432,14780,cartao_debito,aprovado,2972.75,2025-02-10T00:00:00,1,2025-08-15T00:00:00
433,381,cartao_credito,aprovado,1668.36,2025-08-25T00:00:00,5,2026-01-03T00:00:00
434,14372,cartao_credito,aprovado,774.03,2023-10-04T00:00:00,3,2024-05-08T00:00:00
435,2070,pix,aprovado,1089.52,2023-09-09T00:00:00,1,2025-07-19T00:00:00
436,14756,cartao_credito,aprovado,887.65,2024-04-27T00:00:00,9,2024-06-19T00:00:00
437,13371,cartao_debito,aprovado,871.79,2025-05-19T00:00:00,1,2025-10-09T00:00:00
438,4037,cartao_debito,aprovado,1370.74,2023-05-26T00:00:00,1,2025-07-21T00:00:00
439,1078,pix,aprovado,2665.34,2025-05-08T00:00:00,1,2025-09-27T00:00:00
440,10710,cartao_credito,recusado,1752.85,2024-08-12T00:00:00,10,2025-11-18T00:00:00
441,7148,cartao_credito,aprovado,2973.15,2023-11-09T00:00:00,12,2023-12-22T00:00:00
442,11855,cartao_debito,pendente,1035.1,2023-05-20T00:00:00,1,2026-04-16T00:00:00
443,9088,pix,pendente,1906.37,2026-02-18T00:00:00,1,2026-03-19T00:00:00
444,10285,cartao_credito,aprovado,1235.77,2025-09-30T00:00:00,4,2026-03-30T00:00:00
445,5987,pix,recusado,2993.79,2023-12-10T00:00:00,1,2025-05-18T00:00:00
446,1434,cartao_credito,aprovado,2727.14,2025-08-29T00:00:00,8,2026-02-14T00:00:00
447,8823,cartao_credito,aprovado,2365.11,2025-08-16T00:00:00,6,2026-03-21T00:00:00
448,7932,pix,aprovado,640.79,2025-01-18T00:00:00,1,2025-11-07T00:00:00
449,8186,pix,aprovado,1012.19,2024-06-16T00:00:00,1,2025-03-26T00:00:00
450,9321,cartao_credito,estornado,2421.17,2023-02-15T00:00:00,12,2025-08-05T00:00:00
451,12341,cartao_debito,aprovado,2573.41,2023-08-08T00:00:00,1,2024-12-04T00:00:00
452,14883,pix,aprovado,1948.9,2026-05-12T00:00:00,1,2026-05-14T00:00:00
453,3195,cartao_credito,estornado,74.4,2023-09-12T00:00:00,4,2024-04-07T00:00:00
454,4848,cartao_credito,aprovado,997.55,2025-02-10T00:00:00,4,2025-06-01T00:00:00
455,11456,cartao_credito,aprovado,1466.09,2024-04-24T00:00:00,10,2025-09-10T00:00:00
456,4262,cartao_credito,pendente,441.77,2024-01-17T00:00:00,5,2024-07-21T00:00:00
457,4480,cartao_credito,aprovado,919.26,2023-05-20T00:00:00,5,2024-08-01T00:00:00
458,12670,pix,aprovado,2924.52,2025-05-13T00:00:00,1,2025-12-07T00:00:00
459,6736,cartao_credito,recusado,443.31,2024-12-27T00:00:00,5,2025-09-03T00:00:00
460,7829,pix,aprovado,275.84,2023-01-12T00:00:00,1,2026-05-04T00:00:00
461,9713,pix,aprovado,2237.85,2023-07-08T00:00:00,1,2024-01-11T00:00:00
462,8351,cartao_credito,aprovado,146.67,2023-03-10T00:00:00,9,2024-12-25T00:00:00
463,7948,cartao_debito,pendente,576.01,2025-08-18T00:00:00,1,2026-05-15T00:00:00
464,6566,pix,aprovado,2170.74,2023-02-01T00:00:00,1,2023-12-19T00:00:00
465,5945,pix,aprovado,2417.36,2025-12-26T00:00:00,1,2026-02-26T00:00:00
466,10066,cartao_credito,aprovado,1960.76,2023-09-26T00:00:00,9,2025-03-10T00:00:00
467,2973,cartao_debito,aprovado,720.13,2025-05-06T00:00:00,1,2025-12-25T00:00:00
468,4233,cartao_credito,aprovado,590.97,2023-06-07T00:00:00,9,2024-12-29T00:00:00
469,10068,pix,aprovado,496.19,2023-07-04T00:00:00,1,2025-08-26T00:00:00
470,1631,cartao_credito,aprovado,579.28,2024-01-16T00:00:00,6,2025-01-13T00:00:00
471,2243,boleto,aprovado,2140.52,2026-01-29T00:00:00,1,2026-05-12T00:00:00
472,10367,cartao_credito,aprovado,22.61,2025-11-12T00:00:00,3,2025-12-09T00:00:00
473,14964,pix,aprovado,2614.42,2024-08-21T00:00:00,1,2025-12-17T00:00:00
474,13352,cartao_credito,aprovado,282.79,2023-06-18T00:00:00,9,2025-01-20T00:00:00
475,12420,pix,aprovado,245.24,2023-12-06T00:00:00,1,2025-02-24T00:00:00
476,6447,cartao_credito,aprovado,1580.41,2026-05-11T00:00:00,4,2026-05-18T00:00:00
477,13471,cartao_credito,pendente,2865.87,2025-11-13T00:00:00,1,2026-03-24T00:00:00
478,1063,pix,aprovado,2756.73,2025-09-01T00:00:00,1,2025-11-27T00:00:00
479,1667,pix,aprovado,1791.9,2025-08-22T00:00:00,1,2025-10-26T00:00:00
480,6104,cartao_debito,aprovado,2675.83,2023-11-12T00:00:00,1,2024-11-05T00:00:00
481,6307,cartao_credito,aprovado,917.47,2025-01-19T00:00:00,3,2025-06-28T00:00:00
482,5331,pix,aprovado,2192.47,2025-10-31T00:00:00,1,2026-06-06T00:00:00
483,2464,cartao_credito,aprovado,268.64,2026-03-17T00:00:00,6,2026-03-20T00:00:00
484,1081,cartao_credito,aprovado,2762.58,2025-08-07T00:00:00,10,2025-12-04T00:00:00
485,5817,pix,aprovado,2598.38,2026-04-07T00:00:00,1,2026-05-18T00:00:00
486,1218,cartao_credito,aprovado,1360.58,2025-08-05T00:00:00,3,2025-08-31T00:00:00
487,6179,cartao_credito,aprovado,2561.29,2024-05-16T00:00:00,12,2025-02-11T00:00:00
488,11625,cartao_credito,aprovado,362.11,2024-07-16T00:00:00,3,2024-11-26T00:00:00
489,9273,cartao_debito,aprovado,69.08,2024-05-31T00:00:00,1,2026-01-05T00:00:00
490,14054,boleto,estornado,1165.48,2025-04-20T00:00:00,1,2026-02-15T00:00:00
491,11042,pix,aprovado,2023.29,2026-04-13T00:00:00,1,2026-04-20T00:00:00
492,10935,pix,pendente,2898.12,2023-12-17T00:00:00,1,2026-05-03T00:00:00
493,11652,cartao_debito,aprovado,1642.0,2023-09-11T00:00:00,1,2024-09-09T00:00:00
494,8604,cartao_credito,aprovado,971.29,2024-07-22T00:00:00,3,2025-03-27T00:00:00
495,5854,cartao_credito,pendente,1379.67,2025-11-01T00:00:00,11,2026-04-30T00:00:00
496,4609,cartao_debito,aprovado,604.1,2023-01-28T00:00:00,1,2023-12-05T00:00:00
497,6227,pix,aprovado,1823.68,2023-07-10T00:00:00,1,2025-12-04T00:00:00
498,8896,pix,aprovado,501.62,2025-03-06T00:00:00,1,2025-04-11T00:00:00
499,12410,pix,aprovado,136.72,2025-07-14T00:00:00,1,2025-10-14T00:00:00
500,182,pix,estornado,2475.01,2026-05-02T00:00:00,1,2026-05-08T00:00:00
501,2950,cartao_credito,recusado,544.24,2023-02-26T00:00:00,12,2024-06-22T00:00:00
502,13095,cartao_debito,recusado,406.69,2026-05-29T00:00:00,1,2026-05-30T00:00:00
503,12486,cartao_credito,aprovado,1460.82,2026-05-08T00:00:00,12,2026-05-21T00:00:00
504,11357,pix,aprovado,159.5,2023-07-09T00:00:00,1,2024-02-05T00:00:00
505,3495,cartao_credito,aprovado,78.58,2025-11-22T00:00:00,9,2025-12-19T00:00:00
506,8656,boleto,aprovado,2407.0,2025-11-09T00:00:00,1,2026-02-04T00:00:00
507,531,cartao_debito,aprovado,864.13,2023-05-04T00:00:00,1,2024-07-10T00:00:00
508,8983,pix,pendente,918.47,2023-06-28T00:00:00,1,2024-03-31T00:00:00
509,9281,boleto,aprovado,630.81,2024-01-25T00:00:00,1,2026-03-30T00:00:00
510,4787,cartao_credito,aprovado,1998.76,2024-01-16T00:00:00,11,2024-01-30T00:00:00
511,810,cartao_credito,pendente,2327.12,2024-03-10T00:00:00,6,2025-04-26T00:00:00
512,14509,cartao_credito,aprovado,94.76,2025-06-24T00:00:00,1,2026-02-15T00:00:00
513,725,pix,aprovado,644.28,2024-04-20T00:00:00,1,2024-08-16T00:00:00
514,5172,cartao_debito,aprovado,1661.52,2025-04-01T00:00:00,1,2026-01-14T00:00:00
515,3825,pix,aprovado,254.74,2025-11-13T00:00:00,1,2026-02-11T00:00:00
516,8362,cartao_debito,pendente,1893.03,2023-10-29T00:00:00,1,2024-07-07T00:00:00
517,5048,cartao_debito,pendente,2749.4,2026-02-21T00:00:00,1,2026-06-04T00:00:00
518,476,boleto,pendente,787.53,2024-02-26T00:00:00,1,2025-03-04T00:00:00
519,8759,cartao_credito,pendente,2784.91,2023-01-13T00:00:00,4,2024-04-15T00:00:00
520,11828,pix,aprovado,2163.86,2025-09-20T00:00:00,1,2025-11-01T00:00:00
521,4611,pix,pendente,225.63,2025-03-15T00:00:00,1,2025-03-27T00:00:00
522,6354,cartao_credito,pendente,936.33,2025-09-19T00:00:00,1,2025-10-25T00:00:00
523,12576,cartao_credito,aprovado,716.59,2025-03-29T00:00:00,7,2025-06-24T00:00:00
524,13672,boleto,aprovado,1979.56,2023-03-08T00:00:00,1,2025-09-28T00:00:00
525,13609,pix,aprovado,500.37,2023-05-23T00:00:00,1,2025-01-19T00:00:00
526,10954,cartao_credito,aprovado,453.19,2024-04-12T00:00:00,10,2025-07-29T00:00:00
527,7230,pix,aprovado,1280.26,2026-03-15T00:00:00,1,2026-05-17T00:00:00
528,6278,boleto,estornado,2126.9,2024-09-29T00:00:00,1,2025-03-05T00:00:00
529,14115,cartao_credito,aprovado,668.05,2024-12-02T00:00:00,2,2025-06-21T00:00:00
530,10895,cartao_debito,aprovado,906.3,2025-02-23T00:00:00,1,2026-02-19T00:00:00
531,1065,boleto,estornado,1612.97,2025-12-16T00:00:00,1,2026-03-21T00:00:00
532,8778,cartao_credito,aprovado,2091.78,2025-09-07T00:00:00,5,2025-12-06T00:00:00
533,3073,pix,aprovado,1395.79,2023-04-11T00:00:00,1,2023-09-22T00:00:00
534,12906,cartao_credito,aprovado,1358.94,2023-11-15T00:00:00,3,2025-09-12T00:00:00
535,13973,cartao_credito,aprovado,2077.22,2023-05-01T00:00:00,9,2025-03-24T00:00:00
536,13402,cartao_debito,recusado,1913.23,2023-06-26T00:00:00,1,2024-05-14T00:00:00
537,4060,cartao_credito,aprovado,2385.42,2024-02-25T00:00:00,11,2025-07-23T00:00:00
538,621,cartao_credito,aprovado,2273.74,2025-05-22T00:00:00,9,2025-08-13T00:00:00
539,8847,cartao_credito,aprovado,900.47,2023-10-24T00:00:00,10,2024-10-07T00:00:00
540,5835,pix,aprovado,2326.87,2026-01-11T00:00:00,1,2026-06-04T00:00:00
541,9824,boleto,pendente,198.87,2025-05-03T00:00:00,1,2025-06-29T00:00:00
542,3720,boleto,aprovado,843.24,2024-07-06T00:00:00,1,2025-05-14T00:00:00
543,4977,cartao_credito,aprovado,49.49,2023-10-06T00:00:00,4,2025-03-02T00:00:00
544,11854,cartao_debito,recusado,2034.32,2024-08-30T00:00:00,1,2025-11-29T00:00:00
545,3425,cartao_credito,aprovado,493.55,2023-11-30T00:00:00,11,2025-02-02T00:00:00
546,9220,boleto,aprovado,2630.53,2025-09-02T00:00:00,1,2026-02-07T00:00:00
547,11705,pix,aprovado,1651.04,2025-06-16T00:00:00,1,2026-05-09T00:00:00
548,6607,cartao_credito,aprovado,1344.66,2024-01-11T00:00:00,12,2024-01-24T00:00:00
549,13709,pix,aprovado,113.43,2025-06-14T00:00:00,1,2025-07-04T00:00:00
550,2321,cartao_debito,aprovado,2554.39,2023-06-19T00:00:00,1,2023-12-17T00:00:00
551,11279,pix,aprovado,754.34,2026-05-15T00:00:00,1,2026-05-26T00:00:00
552,10946,cartao_debito,aprovado,54.79,2023-03-26T00:00:00,1,2024-01-22T00:00:00
553,9563,cartao_debito,pendente,2450.27,2025-01-06T00:00:00,1,2026-05-16T00:00:00
554,4323,pix,aprovado,2473.85,2025-12-09T00:00:00,1,2026-05-18T00:00:00
555,956,cartao_credito,aprovado,2684.6,2025-10-18T00:00:00,5,2025-10-25T00:00:00
556,486,pix,recusado,2054.41,2026-04-16T00:00:00,1,2026-04-16T00:00:00
557,5204,cartao_debito,aprovado,1447.66,2023-08-23T00:00:00,1,2024-08-16T00:00:00
558,10409,cartao_credito,aprovado,109.25,2025-12-14T00:00:00,5,2026-03-04T00:00:00
559,14868,cartao_credito,aprovado,2611.77,2026-03-01T00:00:00,11,2026-04-20T00:00:00
560,5745,pix,aprovado,124.31,2025-12-04T00:00:00,1,2026-01-21T00:00:00
561,12937,cartao_debito,aprovado,354.97,2023-06-15T00:00:00,1,2024-02-11T00:00:00
562,4467,cartao_credito,aprovado,2079.17,2026-02-05T00:00:00,11,2026-06-01T00:00:00
563,10096,cartao_credito,pendente,2258.18,2025-02-28T00:00:00,11,2025-05-26T00:00:00
564,8752,boleto,aprovado,1749.47,2023-09-08T00:00:00,1,2026-05-07T00:00:00
565,6021,cartao_credito,aprovado,2853.04,2026-02-06T00:00:00,4,2026-05-12T00:00:00
566,14544,cartao_debito,recusado,1541.72,2025-05-07T00:00:00,1,2025-09-18T00:00:00
567,14115,pix,aprovado,1355.33,2023-11-04T00:00:00,1,2024-07-22T00:00:00
568,6906,cartao_credito,aprovado,793.33,2023-07-06T00:00:00,5,2025-05-02T00:00:00
