id_avaliacao,id_pedido,id_cliente,id_produto,nota,comentario,data_avaliacao,updated_at
239,2971,4618,11423,5,Entrega rápida e produto de ótima qualidade.,2024-09-19T00:00:00,2025-01-30T00:00:00
240,5075,11119,2061,4,Comprei e já quero comprar de novo. Perfeito!,2024-08-01T00:00:00,2024-10-19T00:00:00
241,2528,5374,6982,5,Entrega rápida e produto de ótima qualidade.,2025-02-11T00:00:00,2025-03-29T00:00:00
242,5215,1802,12848,4,Comprei e já quero comprar de novo. Perfeito!,2023-03-14T00:00:00,2023-09-30T00:00:00
243,6435,2101,9863,4,Comprei e já quero comprar de novo. Perfeito!,2023-05-08T00:00:00,2026-05-16T00:00:00
244,14441,12167,10868,5,"Produto conforme descrito, embalagem perfeita.",2026-04-22T00:00:00,2026-05-06T00:00:00
245,2169,8665,14135,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-06-07T00:00:00,2026-02-07T00:00:00
246,12191,2145,8652,3,"Chegou no prazo, produto razoável.",2024-02-10T00:00:00,2025-01-29T00:00:00
247,10912,7590,2738,4,Entrega rápida e produto de ótima qualidade.,2023-05-30T00:00:00,2023-09-12T00:00:00
248,13529,7157,10608,2,"Produto com defeito, decepcionante.",2025-05-29T00:00:00,2025-06-04T00:00:00
249,7123,2326,4347,3,"Chegou no prazo, produto razoável.",2025-08-25T00:00:00,2026-03-31T00:00:00
250,8749,901,10734,2,"Péssima experiência, não voltarei a comprar.",2023-04-25T00:00:00,2025-10-12T00:00:00
251,2916,11934,4261,3,"Chegou no prazo, produto razoável.",2023-09-23T00:00:00,2025-10-22T00:00:00
252,2743,8713,12884,4,Comprei e já quero comprar de novo. Perfeito!,2025-04-28T00:00:00,2025-04-29T00:00:00
253,3299,9213,6657,5,"Produto excelente, superou minhas expectativas!",2023-02-08T00:00:00,2024-09-23T00:00:00
254,6258,7124,14180,4,Atendimento incrível e produto top!,2025-11-13T00:00:00,2026-03-13T00:00:00
255,3174,10785,6621,5,"Produto excelente, superou minhas expectativas!",2025-07-20T00:00:00,2025-11-15T00:00:00
256,12177,13434,9304,5,"Produto excelente, superou minhas expectativas!",2026-03-26T00:00:00,2026-06-10T00:00:00
257,10952,3591,11552,5,"Muito satisfeito com a compra, recomendo!",2025-05-02T00:00:00,2026-05-30T00:00:00
258,524,1105,13837,4,Atendimento incrível e produto top!,2024-08-31T00:00:00,2025-06-23T00:00:00
259,1915,2151,8146,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-09-04T00:00:00,2025-07-24T00:00:00
260,14232,3610,8048,5,"Produto conforme descrito, embalagem perfeita.",2024-03-08T00:00:00,2025-10-13T00:00:00
261,1604,5078,111,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-09-22T00:00:00,2024-07-11T00:00:00
262,3936,5934,318,5,Comprei e já quero comprar de novo. Perfeito!,2024-01-28T00:00:00,2024-08-05T00:00:00
263,7461,10551,772,5,"Muito satisfeito com a compra, recomendo!",2023-05-14T00:00:00,2026-02-20T00:00:00
264,3542,7713,12914,4,Atendimento incrível e produto top!,2023-06-20T00:00:00,2025-05-06T00:00:00
265,9939,7390,883,5,"Muito satisfeito com a compra, recomendo!",2026-04-02T00:00:00,2026-04-17T00:00:00
266,11714,13212,13180,5,Comprei e já quero comprar de novo. Perfeito!,2024-02-22T00:00:00,2024-11-21T00:00:00
267,12227,5427,1481,5,Entrega rápida e produto de ótima qualidade.,2025-12-24T00:00:00,2025-12-28T00:00:00
268,10094,3034,14648,5,Atendimento incrível e produto top!,2025-09-11T00:00:00,2026-04-15T00:00:00
269,1048,2394,2810,5,"Produto excelente, superou minhas expectativas!",2024-07-07T00:00:00,2025-08-17T00:00:00
270,2150,4182,2579,4,"Produto excelente, superou minhas expectativas!",2026-02-06T00:00:00,2026-05-06T00:00:00
271,9682,3632,4199,5,"Muito satisfeito com a compra, recomendo!",2026-04-09T00:00:00,2026-06-04T00:00:00
272,13163,5606,448,4,Comprei e já quero comprar de novo. Perfeito!,2023-11-17T00:00:00,2025-08-26T00:00:00
273,10881,3480,10115,5,"Produto conforme descrito, embalagem perfeita.",2023-07-30T00:00:00,2025-07-25T00:00:00
274,13250,6272,1286,4,Comprei e já quero comprar de novo. Perfeito!,2024-02-14T00:00:00,2025-05-25T00:00:00
275,5488,12601,12401,5,Atendimento incrível e produto top!,2024-05-21T00:00:00,2026-06-02T00:00:00
276,7641,710,10549,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-02-06T00:00:00,2025-02-21T00:00:00
277,13043,12064,13609,4,Comprei e já quero comprar de novo. Perfeito!,2024-03-01T00:00:00,2025-01-05T00:00:00
278,8337,2677,14680,5,Atendimento incrível e produto top!,2023-05-14T00:00:00,2026-05-27T00:00:00
279,9858,3201,12089,5,"Produto excelente, superou minhas expectativas!",2024-09-20T00:00:00,2025-04-02T00:00:00
280,3276,8674,9419,3,"Chegou no prazo, produto razoável.",2025-04-14T00:00:00,2025-07-12T00:00:00
281,12154,12435,3358,4,Comprei e já quero comprar de novo. Perfeito!,2025-06-05T00:00:00,2026-03-23T00:00:00
282,1236,6142,3351,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-11-08T00:00:00,2025-02-24T00:00:00
283,6114,6219,12552,4,Atendimento incrível e produto top!,2023-05-06T00:00:00,2023-09-13T00:00:00
284,6894,9063,7923,3,Qualidade mediana pelo preço cobrado.,2025-02-27T00:00:00,2025-06-29T00:00:00
285,7151,14009,5537,5,"Produto conforme descrito, embalagem perfeita.",2024-04-26T00:00:00,2024-05-13T00:00:00
286,243,11506,10629,3,"Produto ok, dentro do esperado.",2025-09-24T00:00:00,2026-02-12T00:00:00
287,11549,2013,8199,3,Qualidade mediana pelo preço cobrado.,2023-10-20T00:00:00,2025-11-25T00:00:00
288,3077,11847,6452,5,Atendimento incrível e produto top!,2026-03-30T00:00:00,2026-05-28T00:00:00
289,7511,7669,13905,3,"Chegou no prazo, produto razoável.",2026-04-24T00:00:00,2026-05-07T00:00:00
290,3095,7081,725,2,Qualidade muito abaixo do esperado.,2024-08-10T00:00:00,2025-04-25T00:00:00
291,10856,13505,10601,5,"Produto conforme descrito, embalagem perfeita.",2026-02-21T00:00:00,2026-05-11T00:00:00
292,8113,8715,9277,5,"Produto excelente, superou minhas expectativas!",2025-09-08T00:00:00,2025-10-24T00:00:00
293,3471,5967,2392,2,Qualidade muito abaixo do esperado.,2024-03-28T00:00:00,2024-12-07T00:00:00
294,4479,12110,14738,4,"Produto conforme descrito, embalagem perfeita.",2025-12-03T00:00:00,2026-01-04T00:00:00
295,3278,2937,11255,5,Entrega rápida e produto de ótima qualidade.,2025-03-01T00:00:00,2025-05-12T00:00:00
296,7547,3175,14438,2,"Produto com defeito, decepcionante.",2024-01-25T00:00:00,2025-01-04T00:00:00
297,6419,1107,357,5,Comprei e já quero comprar de novo. Perfeito!,2024-11-20T00:00:00,2025-08-04T00:00:00
298,5345,9159,12251,4,"Muito satisfeito com a compra, recomendo!",2023-12-12T00:00:00,2024-07-23T00:00:00
299,5985,419,14295,3,"Poderia ter mais opções, mas está bom.",2023-09-23T00:00:00,2025-08-27T00:00:00
300,4844,3311,14909,2,"Péssima experiência, não voltarei a comprar.",2025-07-25T00:00:00,2026-04-18T00:00:00
301,2539,12831,9758,4,Comprei e já quero comprar de novo. Perfeito!,2025-10-26T00:00:00,2025-11-09T00:00:00
302,10487,11931,10220,4,"Produto excelente, superou minhas expectativas!",2025-04-13T00:00:00,2026-01-27T00:00:00
303,6032,458,8547,4,Comprei e já quero comprar de novo. Perfeito!,2023-06-27T00:00:00,2025-12-17T00:00:00
304,12786,10460,8668,3,"Nada de mais, mas cumpre o que promete.",2026-01-02T00:00:00,2026-02-27T00:00:00
305,9233,2178,8264,3,"Produto ok, dentro do esperado.",2024-11-15T00:00:00,2026-03-27T00:00:00
306,6266,4886,2091,5,"Muito satisfeito com a compra, recomendo!",2024-06-12T00:00:00,2026-05-06T00:00:00
307,6505,1757,14512,3,"Chegou no prazo, produto razoável.",2025-03-05T00:00:00,2025-07-08T00:00:00
308,9941,3229,13384,4,Comprei e já quero comprar de novo. Perfeito!,2024-02-15T00:00:00,2025-12-30T00:00:00
309,1312,3220,10416,5,Entrega rápida e produto de ótima qualidade.,2025-06-19T00:00:00,2026-03-16T00:00:00
310,1408,13642,14453,3,"Nada de mais, mas cumpre o que promete.",2025-12-12T00:00:00,2026-06-07T00:00:00
311,10276,1551,3610,4,"Produto conforme descrito, embalagem perfeita.",2024-11-21T00:00:00,2025-03-11T00:00:00
312,2498,7672,5383,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-06-04T00:00:00,2025-09-09T00:00:00
313,4093,14029,1149,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-09-08T00:00:00,2025-10-21T00:00:00
314,9573,11230,4455,5,Comprei e já quero comprar de novo. Perfeito!,2025-07-04T00:00:00,2025-10-16T00:00:00
315,3519,1133,13389,2,"Produto com defeito, decepcionante.",2024-10-24T00:00:00,2025-03-04T00:00:00
316,12530,4487,167,5,"Produto excelente, superou minhas expectativas!",2025-03-10T00:00:00,2025-09-17T00:00:00
317,10294,2403,6747,2,"Péssima experiência, não voltarei a comprar.",2025-04-21T00:00:00,2025-12-23T00:00:00
318,14690,11055,11661,2,"Péssima experiência, não voltarei a comprar.",2023-08-08T00:00:00,2023-08-31T00:00:00
319,7254,12496,4731,3,Qualidade mediana pelo preço cobrado.,2023-09-19T00:00:00,2025-04-11T00:00:00
320,10830,14306,4045,4,"Ótimo custo-benefício, chegou antes do prazo.",2025-02-09T00:00:00,2026-02-28T00:00:00
321,8193,3375,1048,5,"Muito satisfeito com a compra, recomendo!",2026-05-16T00:00:00,2026-05-22T00:00:00
322,7607,10411,863,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-02-17T00:00:00,2024-04-13T00:00:00
323,9112,5472,11345,5,Comprei e já quero comprar de novo. Perfeito!,2024-08-19T00:00:00,2025-01-09T00:00:00
324,3951,11910,2549,5,"Produto conforme descrito, embalagem perfeita.",2024-10-07T00:00:00,2025-06-25T00:00:00
325,785,960,8789,5,"Muito satisfeito com a compra, recomendo!",2024-08-05T00:00:00,2025-11-07T00:00:00
326,5177,14229,13391,5,Entrega rápida e produto de ótima qualidade.,2025-08-06T00:00:00,2026-06-03T00:00:00
327,14640,2978,5105,5,Comprei e já quero comprar de novo. Perfeito!,2024-06-05T00:00:00,2025-08-31T00:00:00
328,6798,7194,566,5,"Produto conforme descrito, embalagem perfeita.",2023-01-02T00:00:00,2023-07-24T00:00:00
329,543,12872,239,5,"Produto conforme descrito, embalagem perfeita.",2024-03-29T00:00:00,2026-04-07T00:00:00
330,10645,534,14016,2,"Produto com defeito, decepcionante.",2025-02-26T00:00:00,2026-03-16T00:00:00
331,6605,3667,12068,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-08-20T00:00:00,2026-03-08T00:00:00
332,14271,10951,14392,2,"Produto com defeito, decepcionante.",2025-05-20T00:00:00,2026-04-16T00:00:00
333,6978,2303,4483,2,Demorou muito para chegar e veio errado.,2023-09-15T00:00:00,2024-02-29T00:00:00
334,12844,14826,10094,2,"Péssima experiência, não voltarei a comprar.",2024-05-12T00:00:00,2025-08-08T00:00:00
335,9962,10026,4597,4,"Muito satisfeito com a compra, recomendo!",2023-10-14T00:00:00,2025-11-15T00:00:00
336,3808,3724,14010,2,"Produto com defeito, decepcionante.",2025-05-22T00:00:00,2025-12-24T00:00:00
337,8307,1822,11847,2,Demorou muito para chegar e veio errado.,2025-01-15T00:00:00,2025-06-16T00:00:00
338,8815,9505,14129,4,"Muito satisfeito com a compra, recomendo!",2026-04-22T00:00:00,2026-05-16T00:00:00
339,9100,14996,8426,5,"Muito satisfeito com a compra, recomendo!",2024-12-01T00:00:00,2025-01-07T00:00:00
340,7025,12422,13726,4,"Produto conforme descrito, embalagem perfeita.",2025-11-04T00:00:00,2025-12-31T00:00:00
341,10966,3435,10667,5,Entrega rápida e produto de ótima qualidade.,2026-02-15T00:00:00,2026-04-25T00:00:00
342,11383,6770,354,5,"Muito satisfeito com a compra, recomendo!",2026-03-14T00:00:00,2026-05-18T00:00:00
343,6547,10583,2599,5,Atendimento incrível e produto top!,2025-03-18T00:00:00,2026-03-26T00:00:00
344,5916,5128,8198,5,Comprei e já quero comprar de novo. Perfeito!,2024-07-30T00:00:00,2026-05-22T00:00:00
345,13380,4229,3785,5,"Muito satisfeito com a compra, recomendo!",2023-08-09T00:00:00,2025-09-08T00:00:00
346,6430,1555,8523,2,"Não recomendo, produto diferente do anunciado.",2023-11-10T00:00:00,2023-12-27T00:00:00
347,2381,1486,3002,2,"Não recomendo, produto diferente do anunciado.",2025-09-08T00:00:00,2025-11-05T00:00:00
348,11650,677,751,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-12-28T00:00:00,2026-05-02T00:00:00
349,14399,7085,10419,4,Comprei e já quero comprar de novo. Perfeito!,2023-09-02T00:00:00,2026-03-22T00:00:00
350,7655,3135,7469,5,"Ótimo custo-benefício, chegou antes do prazo.",2026-05-23T00:00:00,2026-05-25T00:00:00
351,2228,14234,1037,5,Atendimento incrível e produto top!,2023-07-17T00:00:00,2025-05-31T00:00:00
352,1025,1106,4526,5,"Produto excelente, superou minhas expectativas!",2024-06-25T00:00:00,2026-02-07T00:00:00
353,5222,12426,731,3,"Nada de mais, mas cumpre o que promete.",2025-01-04T00:00:00,2025-07-28T00:00:00
354,7104,1444,3477,5,"Muito satisfeito com a compra, recomendo!",2024-04-26T00:00:00,2024-11-19T00:00:00
355,9846,3365,13814,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-02-07T00:00:00,2024-01-13T00:00:00
356,5846,12790,10570,2,"Não recomendo, produto diferente do anunciado.",2025-09-03T00:00:00,2025-12-10T00:00:00
357,1266,14983,12483,3,"Nada de mais, mas cumpre o que promete.",2023-03-21T00:00:00,2024-10-27T00:00:00
358,1071,12828,4899,2,Demorou muito para chegar e veio errado.,2025-01-04T00:00:00,2025-05-31T00:00:00
359,13922,6073,11227,1,"Produto com defeito, decepcionante.",2023-08-29T00:00:00,2025-07-07T00:00:00
360,8540,11764,5543,5,"Produto excelente, superou minhas expectativas!",2025-01-21T00:00:00,2025-08-21T00:00:00
361,14864,7931,10278,4,"Ótimo custo-benefício, chegou antes do prazo.",2026-01-12T00:00:00,2026-03-06T00:00:00
362,8293,8973,4034,4,Comprei e já quero comprar de novo. Perfeito!,2024-06-30T00:00:00,2024-12-19T00:00:00
363,14095,9829,5233,3,"Chegou no prazo, produto razoável.",2026-03-12T00:00:00,2026-03-31T00:00:00
364,13503,1785,2261,4,Entrega rápida e produto de ótima qualidade.,2025-08-24T00:00:00,2025-09-22T00:00:00
365,14996,6331,3655,2,Demorou muito para chegar e veio errado.,2025-02-11T00:00:00,2025-09-15T00:00:00
366,13845,14358,2890,4,Entrega rápida e produto de ótima qualidade.,2024-01-22T00:00:00,2025-04-21T00:00:00
367,13318,4864,5434,4,"Produto excelente, superou minhas expectativas!",2023-05-21T00:00:00,2023-05-23T00:00:00
368,7847,14059,10711,4,"Produto excelente, superou minhas expectativas!",2025-09-06T00:00:00,2026-01-30T00:00:00
369,13741,10621,13648,3,Qualidade mediana pelo preço cobrado.,2025-09-01T00:00:00,2026-05-06T00:00:00
370,3404,12128,4870,5,"Produto excelente, superou minhas expectativas!",2023-07-06T00:00:00,2024-11-02T00:00:00
371,673,8135,3543,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-08-04T00:00:00,2026-02-22T00:00:00
372,13832,2930,2276,5,"Muito satisfeito com a compra, recomendo!",2024-11-06T00:00:00,2025-05-22T00:00:00
373,5174,202,12498,5,Entrega rápida e produto de ótima qualidade.,2025-10-22T00:00:00,2026-02-04T00:00:00
374,7316,10213,2721,4,"Produto conforme descrito, embalagem perfeita.",2023-04-29T00:00:00,2025-08-22T00:00:00
375,1815,5256,2850,5,Atendimento incrível e produto top!,2024-08-07T00:00:00,2026-05-23T00:00:00
376,8319,5330,14910,5,Comprei e já quero comprar de novo. Perfeito!,2025-07-20T00:00:00,2025-10-20T00:00:00
377,4884,10762,9706,5,"Muito satisfeito com a compra, recomendo!",2025-06-29T00:00:00,2025-07-07T00:00:00
378,11646,8609,6471,2,"Produto com defeito, decepcionante.",2023-03-16T00:00:00,2026-05-13T00:00:00
379,10909,13666,13039,5,"Muito satisfeito com a compra, recomendo!",2023-05-10T00:00:00,2023-06-16T00:00:00
380,4417,3997,1675,4,Atendimento incrível e produto top!,2024-12-21T00:00:00,2025-10-04T00:00:00
381,1563,8709,6115,5,Entrega rápida e produto de ótima qualidade.,2026-02-17T00:00:00,2026-04-10T00:00:00
382,10076,10628,1147,5,"Produto conforme descrito, embalagem perfeita.",2024-05-17T00:00:00,2025-04-07T00:00:00
383,11071,5520,12033,3,Qualidade mediana pelo preço cobrado.,2025-06-22T00:00:00,2026-05-23T00:00:00
384,5352,8108,12824,2,"Péssima experiência, não voltarei a comprar.",2024-11-13T00:00:00,2025-10-30T00:00:00
385,10863,6530,10040,2,"Não recomendo, produto diferente do anunciado.",2025-10-15T00:00:00,2026-04-05T00:00:00
386,8505,14143,5216,5,"Produto conforme descrito, embalagem perfeita.",2026-03-02T00:00:00,2026-03-26T00:00:00
387,3179,9709,8302,5,Atendimento incrível e produto top!,2023-04-30T00:00:00,2025-09-01T00:00:00
388,13261,1640,4421,2,Demorou muito para chegar e veio errado.,2024-11-19T00:00:00,2025-01-01T00:00:00
389,944,6171,12385,4,Atendimento incrível e produto top!,2025-11-15T00:00:00,2026-01-30T00:00:00
390,2864,529,12697,4,Comprei e já quero comprar de novo. Perfeito!,2023-04-27T00:00:00,2025-07-17T00:00:00
391,10016,13880,6683,5,"Produto excelente, superou minhas expectativas!",2026-01-02T00:00:00,2026-01-26T00:00:00
392,14597,10896,12285,2,Qualidade muito abaixo do esperado.,2025-11-08T00:00:00,2026-03-01T00:00:00
393,5694,9321,4324,3,"Poderia ter mais opções, mas está bom.",2025-05-09T00:00:00,2025-08-31T00:00:00
394,2268,8328,13569,1,"Não recomendo, produto diferente do anunciado.",2024-08-12T00:00:00,2026-02-17T00:00:00
395,3996,1430,1491,2,Qualidade muito abaixo do esperado.,2025-12-21T00:00:00,2026-03-17T00:00:00
396,13900,13293,2802,5,"Produto conforme descrito, embalagem perfeita.",2023-01-15T00:00:00,2025-01-23T00:00:00
397,14905,10413,14649,5,"Muito satisfeito com a compra, recomendo!",2023-03-03T00:00:00,2024-06-09T00:00:00
398,7188,8723,9653,4,Atendimento incrível e produto top!,2023-05-26T00:00:00,2025-06-30T00:00:00
399,13943,7464,12811,5,"Muito satisfeito com a compra, recomendo!",2023-06-19T00:00:00,2024-12-30T00:00:00
400,8263,3167,13176,5,"Produto conforme descrito, embalagem perfeita.",2024-06-14T00:00:00,2025-05-21T00:00:00
401,8263,4031,2654,4,"Produto excelente, superou minhas expectativas!",2026-04-23T00:00:00,2026-04-29T00:00:00
402,3667,6041,582,4,"Muito satisfeito com a compra, recomendo!",2024-04-20T00:00:00,2026-06-01T00:00:00
403,1384,8263,3265,5,Comprei e já quero comprar de novo. Perfeito!,2024-02-22T00:00:00,2025-04-04T00:00:00
404,1742,3210,10961,5,"Produto conforme descrito, embalagem perfeita.",2023-10-27T00:00:00,2026-02-28T00:00:00
405,4644,7788,4532,4,Comprei e já quero comprar de novo. Perfeito!,2023-11-05T00:00:00,2025-09-07T00:00:00
406,3339,11678,6963,3,"Poderia ter mais opções, mas está bom.",2023-05-16T00:00:00,2025-11-11T00:00:00
407,11244,8973,6106,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-07-03T00:00:00,2025-08-23T00:00:00
408,13615,9257,6803,5,Atendimento incrível e produto top!,2024-04-29T00:00:00,2025-03-25T00:00:00
409,1886,13196,10147,5,Comprei e já quero comprar de novo. Perfeito!,2024-07-14T00:00:00,2025-07-11T00:00:00
410,6577,12801,565,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-05-01T00:00:00,2025-10-24T00:00:00
411,13618,3855,13436,4,"Ótimo custo-benefício, chegou antes do prazo.",2025-01-11T00:00:00,2026-03-22T00:00:00
412,3229,14271,3817,4,Atendimento incrível e produto top!,2023-06-10T00:00:00,2025-01-06T00:00:00
413,5561,4680,12223,5,"Produto conforme descrito, embalagem perfeita.",2023-06-02T00:00:00,2025-04-20T00:00:00
414,2215,10911,2437,5,"Produto conforme descrito, embalagem perfeita.",2025-03-30T00:00:00,2026-03-03T00:00:00
415,4731,2230,5925,3,Qualidade mediana pelo preço cobrado.,2025-11-18T00:00:00,2025-11-19T00:00:00
416,10287,4405,4348,5,"Produto conforme descrito, embalagem perfeita.",2023-09-02T00:00:00,2023-12-26T00:00:00
417,13748,10817,6421,4,"Muito satisfeito com a compra, recomendo!",2026-05-16T00:00:00,2026-05-25T00:00:00
418,6314,7339,13563,2,Demorou muito para chegar e veio errado.,2023-08-24T00:00:00,2025-08-07T00:00:00
419,7719,12473,10834,5,"Muito satisfeito com a compra, recomendo!",2026-05-12T00:00:00,2026-05-27T00:00:00
420,5385,13647,13103,3,"Poderia ter mais opções, mas está bom.",2024-06-23T00:00:00,2025-03-21T00:00:00
421,11643,12799,13913,4,"Muito satisfeito com a compra, recomendo!",2024-08-10T00:00:00,2024-09-18T00:00:00
422,7484,3027,11137,5,Entrega rápida e produto de ótima qualidade.,2023-11-02T00:00:00,2025-08-05T00:00:00
